qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.223,0.04973,-0.00207,0.00015,2.0744954e-11,2.338926e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.0744954e-11,2.338926e-09
0.223,0.04973,-0.00192,0.0003,2.3477102e-11,2.6184598e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.3477102e-11,2.6184598e-09
0.223,0.04973,-0.00177,0.00045,2.6554408e-11,2.9306884e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.6554408e-11,2.9306884e-09
0.223,0.04973,-0.00162,0.0006,3.0018492e-11,3.2793243e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.0018492e-11,3.2793243e-09
0.223,0.04973,-0.00147,0.00075,3.3915733e-11,3.6684858e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.3915733e-11,3.6684858e-09
0.223,0.04973,-0.00132,0.0009,3.8297782e-11,4.1027386e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.8297782e-11,4.1027386e-09
0.223,0.04973,-0.00117,0.00105,4.3222126e-11,4.5871423e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.3222126e-11,4.5871423e-09
0.223,0.04973,-0.00102,0.0012,4.8752703e-11,5.127301e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.8752703e-11,5.127301e-09
0.223,0.04973,-0.00087,0.00135,5.4960582e-11,5.7294188e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.4960582e-11,5.7294188e-09
0.223,0.04973,-0.00072,0.0015,6.1924712e-11,6.4003608e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.1924712e-11,6.4003608e-09
0.223,0.04973,-0.00057,0.00165,6.9732737e-11,7.1477196e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.9732737e-11,7.1477196e-09
0.223,0.04973,-0.00042,0.0018,7.848189e-11,7.9798882e-09,0.0,0.0,0.0,0.0,0.0,0.0,7.848189e-11,7.9798882e-09
0.223,0.04973,-0.00027,0.00195,8.8279978e-11,8.9061395e-09,0.0,0.0,0.0,0.0,0.0,0.0,8.8279978e-11,8.9061395e-09
0.223,0.04972,-0.00012,0.0021,9.9246452e-11,9.9367138e-09,0.0,0.0,0.0,0.0,0.0,0.0,9.9246452e-11,9.9367138e-09
