      6     12    4.6286   10.6500    0.1610 0.6103E+03 0.4815E+02  12
      6     12    1.2044   45.0000    0.1702 0.4114E+02 0.1590E+01  12
      6     12    2.3466   30.0000    0.4251 0.5733E+02 0.2338E+01  12
      6     12    3.4886   20.0000    0.4603 0.1302E+03 0.3873E+01  12
      6     12    4.6286   16.0000    0.5590 0.1380E+03 0.4732E+01  12
      6     12    2.3466   45.0000    0.8659 0.5880E+01 0.1059E+01  12
      6     12    4.6286   20.0000    0.8927 0.3023E+02 0.1364E+01  12
      6     12    2.3466   60.0000    1.2067 0.1270E+01 0.1040E+01  12
      6     12    4.6286   25.0000    1.3135 0.6194E+01 0.1030E+01  12
      6     12    3.4886   14.0000    0.1692 0.7122E+03 0.3573E+02  12
      6     12    4.6286   10.6500    0.1806 0.1301E+04 0.6920E+02  12
      6     12    1.2044   45.0000    0.1857 0.6575E+02 0.2016E+01  12
      6     12    2.3466   30.0000    0.4411 0.7557E+02 0.2896E+01  12
      6     12    3.4886   20.0000    0.4778 0.1693E+03 0.4665E+01  12
      6     12    4.6286   16.0000    0.5769 0.1763E+03 0.5449E+01  12
      6     12    2.3466   45.0000    0.8782 0.7070E+01 0.1067E+01  12
      6     12    4.6286   20.0000    0.9092 0.3643E+02 0.1432E+01  12
      6     12    2.3466   60.0000    1.2162 0.1383E+01 0.1039E+01  12
      6     12    4.6286   25.0000    1.3281 0.7093E+01 0.1032E+01  12
      6     12    3.4886   14.0000    0.1884 0.1219E+04 0.3167E+02  12
      6     12    4.6286   10.6500    0.2003 0.2178E+04 0.1136E+03  12
      6     12    1.2044   45.0000    0.2011 0.1055E+03 0.2489E+01  12
      6     12    2.3466   30.0000    0.4571 0.9796E+02 0.3595E+01  12
      6     12    3.4886   20.0000    0.4952 0.2103E+03 0.5388E+01  12
      6     12    4.6286   16.0000    0.5948 0.2159E+03 0.6014E+01  12
      6     12    2.3466   45.0000    0.8905 0.8131E+01 0.1075E+01  12
      6     12    4.6286   20.0000    0.9256 0.4067E+02 0.1457E+01  12
      6     12    2.3466   60.0000    1.2257 0.1608E+01 0.1038E+01  12
      6     12    4.6286   25.0000    1.3427 0.7812E+01 0.1033E+01  12
      6     12    3.4886   14.0000    0.2076 0.1830E+04 0.7275E+02  12
      6     12    1.2044   45.0000    0.2166 0.1596E+03 0.3176E+01  12
      6     12    4.6286   10.6500    0.2199 0.3182E+04 0.1385E+03  12
      6     12    2.3466   30.0000    0.4730 0.1291E+03 0.4574E+01  12
      6     12    4.6286   16.0000    0.6127 0.2573E+03 0.6403E+01  12
      6     12    2.3466   45.0000    0.9028 0.9368E+01 0.1085E+01  12
      6     12    4.6286   20.0000    0.9420 0.4519E+02 0.1484E+01  12
      6     12    2.3466   60.0000    1.2351 0.1864E+01 0.1037E+01  12
      6     12    4.6286   25.0000    1.3573 0.8776E+01 0.1034E+01  12
      6     12    3.4886   14.0000    0.2268 0.2589E+04 0.8238E+02  12
      6     12    1.2044   45.0000    0.2321 0.2329E+03 0.4015E+01  12
      6     12    4.6286   10.6500    0.2395 0.4425E+04 0.1754E+03  12
      6     12    1.2044   55.0000    0.3398 0.9120E+02 0.1906E+01  12
      6     12    1.2044   70.0000    0.4791 0.2866E+02 0.1147E+01  12
      6     12    4.6286   16.0000    0.6306 0.3035E+03 0.6674E+01  12
      6     12    2.3466   45.0000    0.9151 0.1063E+02 0.1097E+01  12
      6     12    4.6286   20.0000    0.9585 0.5275E+02 0.1544E+01  12
      6     12    3.4886   28.0000    0.9649 0.2530E+02 0.1185E+01  12
      6     12    2.3466   60.0000    1.2446 0.2001E+01 0.1036E+01  12
      6     12    4.6286   25.0000    1.3718 0.9207E+01 0.1034E+01  12
      6     12    3.4886   14.0000    0.2460 0.3613E+04 0.9710E+02  12
      6     12    1.2044   45.0000    0.2476 0.3367E+03 0.5055E+01  12
      6     12    4.6286   10.6500    0.2592 0.6165E+04 0.2214E+03  12
      6     12    1.2044   55.0000    0.3536 0.1207E+03 0.2129E+01  12
      6     12    1.2044   70.0000    0.4907 0.3454E+02 0.1162E+01  12
      6     12    2.3466   30.0000    0.5050 0.1819E+03 0.6682E+01  12
      6     12    3.4886   20.0000    0.5474 0.3476E+03 0.8471E+01  12
      6     12    4.6286   16.0000    0.6485 0.3470E+03 0.6689E+01  12
      6     12    2.3466   45.0000    0.9275 0.1221E+02 0.1114E+01  12
      6     12    4.6286   20.0000    0.9749 0.5827E+02 0.1567E+01  12
      6     12    3.4886   28.0000    0.9798 0.2768E+02 0.1183E+01  12
      6     12    2.3466   60.0000    1.2541 0.2190E+01 0.1035E+01  12
      6     12    4.6286   25.0000    1.3864 0.1013E+02 0.1036E+01  12
      6     12    1.2044   45.0000    0.2631 0.4433E+03 0.5798E+01  12
      6     12    3.4886   14.0000    0.2652 0.4721E+04 0.1057E+03  12
      6     12    4.6286   10.6500    0.2788 0.7713E+04 0.2506E+03  12
      6     12    1.2044   55.0000    0.3674 0.1475E+03 0.2285E+01  12
      6     12    1.2044   70.0000    0.5023 0.4214E+02 0.1183E+01  12
      6     12    2.3466   30.0000    0.5209 0.2096E+03 0.7381E+01  12
      6     12    3.4886   20.0000    0.5648 0.3882E+03 0.8399E+01  12
      6     12    4.6286   16.0000    0.6664 0.3884E+03 0.6570E+01  12
      6     12    2.3466   45.0000    0.9398 0.1368E+02 0.1130E+01  12
      6     12    4.6286   20.0000    0.9913 0.6379E+02 0.1586E+01  12
      6     12    3.4886   28.0000    0.9946 0.3164E+02 0.1200E+01  12
      6     12    2.3466   60.0000    1.2636 0.2639E+01 0.1036E+01  12
      6     12    4.6286   25.0000    1.4010 0.1102E+02 0.1037E+01  12
      6     12    1.2044   45.0000    0.2786 0.5526E+03 0.6307E+01  12
      6     12    3.4886   14.0000    0.2844 0.5818E+04 0.1068E+03  12
      6     12    4.6286   10.6500    0.2985 0.9517E+04 0.2776E+03  12
      6     12    1.2044   55.0000    0.3812 0.1795E+03 0.2446E+01  12
      6     12    1.2044   70.0000    0.5138 0.4962E+02 0.1201E+01  12
      6     12    2.3466   30.0000    0.5369 0.2388E+03 0.8212E+01  12
      6     12    3.4886   20.0000    0.5822 0.4403E+03 0.8612E+01  12
      6     12    4.6286   16.0000    0.6843 0.4367E+03 0.6525E+01  12
      6     12    4.6286   16.0000    0.6843 0.4371E+03 0.9531E+01  12
      6     12    4.6286   16.0000    0.6843 0.4367E+03 0.6525E+01  12
      6     12    4.6286   16.0000    0.6843 0.4371E+03 0.9531E+01  12
      6     12    2.3466   45.0000    0.9521 0.1519E+02 0.1150E+01  12
      6     12    4.6286   20.0000    1.0077 0.6943E+02 0.1607E+01  12
      6     12    3.4886   28.0000    1.0095 0.3378E+02 0.1206E+01  12
      6     12    2.3466   60.0000    1.2730 0.2922E+01 0.1036E+01  12
      6     12    4.6286   25.0000    1.4156 0.1210E+02 0.1040E+01  12
      6     12    1.2044   45.0000    0.2941 0.6773E+03 0.6776E+01  12
      6     12    3.4886   14.0000    0.3036 0.6827E+04 0.1041E+03  12
      6     12    4.6286   10.6500    0.3181 0.1094E+05 0.2870E+03  12
      6     12    1.2044   55.0000    0.3949 0.2153E+03 0.2617E+01  12
      6     12    1.2044   70.0000    0.5254 0.5607E+02 0.1211E+01  12
      6     12    2.3466   30.0000    0.5529 0.2683E+03 0.9045E+01  12
      6     12    3.4886   20.0000    0.5996 0.4890E+03 0.8871E+01  12
      6     12    4.6286   16.0000    0.7022 0.4847E+03 0.6559E+01  12
      6     12    4.6286   16.0000    0.7022 0.4559E+03 0.8971E+01  12
      6     12    4.6286   16.0000    0.7022 0.4847E+03 0.6559E+01  12
      6     12    4.6286   16.0000    0.7022 0.4559E+03 0.8971E+01  12
      6     12    2.3466   45.0000    0.9644 0.1685E+02 0.1175E+01  12
      6     12    4.6286   20.0000    1.0242 0.7374E+02 0.1615E+01  12
      6     12    3.4886   28.0000    1.0243 0.3679E+02 0.1221E+01  12
      6     12    2.3466   60.0000    1.2825 0.3062E+01 0.1035E+01  12
      6     12    4.6286   25.0000    1.4302 0.1252E+02 0.1039E+01  12
      6     12    3.4886   14.0000    0.3228 0.7797E+04 0.1015E+03  12
      6     12    4.6286   10.6500    0.3378 0.1178E+05 0.2787E+03  12
      6     12    1.2044   55.0000    0.4087 0.2416E+03 0.2682E+01  12
      6     12    1.2044   70.0000    0.5369 0.6332E+02 0.1224E+01  12
      6     12    2.3466   30.0000    0.5688 0.2880E+03 0.9576E+01  12
      6     12    3.4886   20.0000    0.6171 0.5204E+03 0.8898E+01  12
      6     12    4.6286   16.0000    0.7201 0.5026E+03 0.8852E+01  12
      6     12    3.4886   28.0000    1.0392 0.3899E+02 0.1229E+01  12
      6     12    4.6286   20.0000    1.0406 0.8168E+02 0.1656E+01  12
      6     12    2.3466   60.0000    1.2920 0.3298E+01 0.1035E+01  12
      6     12    4.6286   25.0000    1.4447 0.1371E+02 0.1042E+01  12
      6     12    3.4886   14.0000    0.3420 0.8444E+04 0.9961E+02  12
      6     12    4.6286   10.6500    0.3574 0.1275E+05 0.2729E+03  12
      6     12    1.2044   55.0000    0.4225 0.2606E+03 0.2702E+01  12
      6     12    1.2044   70.0000    0.5485 0.6936E+02 0.1232E+01  12
      6     12    2.3466   30.0000    0.5848 0.3112E+03 0.1023E+02  12
      6     12    3.4886   20.0000    0.6345 0.5405E+03 0.8811E+01  12
      6     12    4.6286   16.0000    0.7380 0.5265E+03 0.8638E+01  12
      6     12    2.3466   45.0000    0.9890 0.1900E+02 0.1223E+01  12
      6     12    3.4886   28.0000    1.0540 0.4127E+02 0.1239E+01  12
      6     12    4.6286   20.0000    1.0570 0.8272E+02 0.1625E+01  12
      6     12    2.3466   60.0000    1.3014 0.3565E+01 0.1035E+01  12
      6     12    4.6286   25.0000    1.4593 0.1429E+02 0.1042E+01  12
      6     12    1.2044   45.0000    0.3406 0.9216E+03 0.8501E+01  12
      6     12    3.4886   14.0000    0.3612 0.8661E+04 0.9712E+02  12
      6     12    4.6286   10.6500    0.3771 0.1344E+05 0.2638E+03  12
      6     12    1.2044   55.0000    0.4363 0.2769E+03 0.2718E+01  12
      6     12    1.2044   70.0000    0.5600 0.7593E+02 0.1245E+01  12
      6     12    2.3466   30.0000    0.6008 0.3286E+03 0.1072E+02  12
      6     12    3.4886   20.0000    0.6519 0.5672E+03 0.8905E+01  12
      6     12    4.6286   16.0000    0.7559 0.5551E+03 0.8747E+01  12
      6     12    2.3466   45.0000    1.0013 0.2084E+02 0.1248E+01  12
      6     12    3.4886   28.0000    1.0689 0.4296E+02 0.1245E+01  12
      6     12    4.6286   20.0000    1.0735 0.8998E+02 0.1671E+01  12
      6     12    2.3466   60.0000    1.3109 0.3784E+01 0.1036E+01  12
      6     12    4.6286   25.0000    1.4739 0.1543E+02 0.1045E+01  12
      6     12    1.2044   45.0000    0.3561 0.9434E+03 0.8310E+01  12
      6     12    3.4886   14.0000    0.3804 0.8697E+04 0.9560E+02  12
      6     12    4.6286   10.6500    0.3967 0.1354E+05 0.2431E+03  12
      6     12    1.2044   55.0000    0.4500 0.2989E+03 0.2912E+01  12
      6     12    1.2044   70.0000    0.5716 0.8257E+02 0.1294E+01  12
      6     12    2.3466   30.0000    0.6167 0.3359E+03 0.1090E+02  12
      6     12    3.4886   20.0000    0.6693 0.5888E+03 0.8934E+01  12
      6     12    4.6286   16.0000    0.7738 0.5687E+03 0.8651E+01  12
      6     12    2.3466   45.0000    1.0136 0.2171E+02 0.1260E+01  12
      6     12    3.4886   28.0000    1.0837 0.4605E+02 0.1262E+01  12
      6     12    4.6286   20.0000    1.0899 0.9223E+02 0.1668E+01  12
      6     12    2.3466   60.0000    1.3204 0.4069E+01 0.1037E+01  12
      6     12    4.6286   25.0000    1.4885 0.1565E+02 0.1045E+01  12
      6     12    1.2044   45.0000    0.3716 0.9278E+03 0.8034E+01  12
      6     12    3.4886   14.0000    0.3996 0.8700E+04 0.9501E+02  12
      6     12    4.6286   10.6500    0.4164 0.1308E+05 0.2207E+03  12
      6     12    2.3466   30.0000    0.6327 0.3528E+03 0.1137E+02  12
      6     12    3.4886   20.0000    0.6867 0.6027E+03 0.8958E+01  12
      6     12    4.6286   16.0000    0.7917 0.5915E+03 0.8815E+01  12
      6     12    2.3466   45.0000    1.0259 0.2266E+02 0.1276E+01  12
      6     12    3.4886   28.0000    1.0986 0.4846E+02 0.1275E+01  12
      6     12    4.6286   20.0000    1.1063 0.1000E+03 0.1718E+01  12
      6     12    4.6286   25.0000    1.5030 0.1704E+02 0.1049E+01  12
      6     12    1.2044   45.0000    0.3870 0.9175E+03 0.7918E+01  12
      6     12    3.4886   14.0000    0.4188 0.8355E+04 0.9165E+02  12
      6     12    4.6286   10.6500    0.4360 0.1277E+05 0.2045E+03  12
      6     12    1.2044   55.0000    0.4776 0.3078E+03 0.2766E+01  12
      6     12    1.2044   70.0000    0.5947 0.8944E+02 0.1424E+01  12
      6     12    2.3466   30.0000    0.6487 0.3540E+03 0.1138E+02  12
      6     12    3.4886   20.0000    0.7041 0.6305E+03 0.9194E+01  12
      6     12    4.6286   16.0000    0.8096 0.6052E+03 0.8851E+01  12
      6     12    2.3466   45.0000    1.0382 0.2387E+02 0.1297E+01  12
      6     12    3.4886   28.0000    1.1134 0.5035E+02 0.1282E+01  12
