qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.66211,0.438,0.00015,0.01974,2.2846165e-16,3.2876519e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.2846165e-16,3.2876519e-12
0.66211,0.438,0.0003,0.01989,2.563481e-16,3.5854824e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.563481e-16,3.5854824e-12
0.66212,0.438,0.00045,0.02004,2.8747838e-16,3.9090687e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.8747838e-16,3.9090687e-12
0.66212,0.438,0.0006,0.02019,3.2220968e-16,4.2605231e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.2220968e-16,4.2605231e-12
0.66213,0.438,0.00075,0.02034,3.6093607e-16,4.6421213e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.6093607e-16,4.6421213e-12
0.66213,0.438,0.0009,0.02049,4.0409203e-16,5.0563133e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.0409203e-16,5.0563133e-12
0.66214,0.438,0.00105,0.02064,4.521563e-16,5.5057362e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.521563e-16,5.5057362e-12
0.66214,0.438,0.0012,0.02079,5.0565603e-16,5.9932274e-12,0.0,0.0,0.0,0.0,0.0,0.0,5.0565603e-16,5.9932274e-12
0.66215,0.438,0.00135,0.02094,5.6517129e-16,6.5218385e-12,0.0,0.0,0.0,0.0,0.0,0.0,5.6517129e-16,6.5218385e-12
0.66215,0.438,0.0015,0.02109,6.3133999e-16,7.0948507e-12,0.0,0.0,0.0,0.0,0.0,0.0,6.3133999e-16,7.0948507e-12
0.66216,0.438,0.00165,0.02124,7.0486315e-16,7.7157902e-12,0.0,0.0,0.0,0.0,0.0,0.0,7.0486315e-16,7.7157902e-12
0.66216,0.438,0.0018,0.02139,7.8651067e-16,8.3884466e-12,0.0,0.0,0.0,0.0,0.0,0.0,7.8651067e-16,8.3884466e-12
0.66217,0.438,0.00195,0.02154,8.7712751e-16,9.1169171e-12,0.0,0.0,0.0,0.0,0.0,0.0,8.7712751e-16,9.1169171e-12
0.66217,0.438,0.0021,0.02169,9.7764041e-16,9.9062089e-12,0.0,0.0,0.0,0.0,0.0,0.0,9.7764041e-16,9.9062089e-12
0.66218,0.438,0.00225,0.02184,1.0890652e-15,1.0772792e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0890652e-15,1.0772792e-11
0.66218,0.438,0.0024,0.02199,1.2125143e-15,1.1899156e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.2125143e-15,1.1899156e-11
0.66219,0.438,0.00255,0.02214,1.3492058e-15,1.5470681e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.3492058e-15,1.5470681e-11
0.66219,0.438,0.0027,0.02229,1.5004718e-15,4.3283082e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.5004718e-15,4.3283082e-11
0.6622,0.438,0.00285,0.02244,1.6677685e-15,2.7199439e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6677685e-15,2.7199439e-10
0.6622,0.438,0.003,0.02259,1.8526869e-15,1.8580661e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.8526869e-15,1.8580661e-09
0.66221,0.438,0.00315,0.02274,2.0569635e-15,1.0876778e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.0569635e-15,1.0876778e-08
0.66221,0.438,0.0033,0.02289,2.2824929e-15,5.2700839e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.2824929e-15,5.2700839e-08
0.66222,0.438,0.00345,0.02304,2.5313408e-15,2.1032402e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.5313408e-15,2.1032402e-07
0.66222,0.438,0.0036,0.02319,2.8057575e-15,6.9082761e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.8057575e-15,6.9082761e-07
0.66223,0.438,0.00375,0.02334,3.1081928e-15,1.8672151e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.1081928e-15,1.8672151e-06
0.66223,0.438,0.0039,0.02349,3.4413125e-15,4.1528697e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.4413125e-15,4.1528697e-06
0.66224,0.438,0.00405,0.02364,3.8080147e-15,7.6002482e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.8080147e-15,7.6002482e-06
0.66224,0.438,0.0042,0.02379,4.2114483e-15,1.1445418e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.2114483e-15,1.1445418e-05
0.66225,0.438,0.00435,0.02394,4.6550322e-15,1.4182723e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.6550322e-15,1.4182723e-05
0.66225,0.438,0.0045,0.02409,5.1424762e-15,1.446144e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.1424762e-15,1.446144e-05
0.66226,0.438,0.00465,0.02424,5.6778026e-15,1.2133538e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.6778026e-15,1.2133538e-05
0.66227,0.438,0.0048,0.02439,6.26537e-15,8.3769828e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.26537e-15,8.3769828e-06
0.66227,0.438,0.00495,0.02454,6.9098978e-15,4.7589671e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.9098978e-15,4.7589671e-06
0.66228,0.438,0.0051,0.02469,7.6164927e-15,2.2246669e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.6164927e-15,2.2246669e-06
0.66228,0.438,0.00525,0.02484,8.3906767e-15,8.5576163e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.3906767e-15,8.5576163e-07
0.66229,0.438,0.0054,0.02499,9.2384172e-15,2.7090157e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.2384172e-15,2.7090157e-07
0.66229,0.438,0.00555,0.02514,1.0166158e-14,7.0601785e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0166158e-14,7.0601785e-08
0.6623,0.438,0.0057,0.02529,1.1180853e-14,1.5183981e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.1180853e-14,1.5183981e-08
0.6623,0.438,0.00585,0.02544,1.2290001e-14,2.7420114e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2290001e-14,2.7420114e-09
0.66231,0.438,0.006,0.02559,1.3501685e-14,5.0980562e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3501685e-14,5.0980562e-10
0.66232,0.438,0.00615,0.02574,1.482461e-14,4.8703219e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.482461e-14,4.8703219e-10
0.66232,0.438,0.0063,0.02589,1.6268145e-14,2.3763188e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.6268145e-14,2.3763188e-09
0.66233,0.438,0.00645,0.02604,1.7842369e-14,1.206711e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.7842369e-14,1.206711e-08
0.66233,0.438,0.0066,0.02619,1.9558117e-14,5.1758534e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.9558117e-14,5.1758534e-08
0.66234,0.438,0.00675,0.02634,2.142703e-14,1.8352271e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.142703e-14,1.8352271e-07
0.66235,0.438,0.0069,0.02649,2.3461609e-14,5.3599271e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.3461609e-14,5.3599271e-07
0.66235,0.438,0.00705,0.02664,2.5675274e-14,1.288439e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.5675274e-14,1.288439e-06
0.66236,0.438,0.0072,0.02679,2.8082417e-14,2.5487422e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.8082417e-14,2.5487422e-06
0.66236,0.438,0.00735,0.02694,3.0698475e-14,4.1488059e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.0698475e-14,4.1488059e-06
0.66237,0.438,0.0075,0.02709,3.3539996e-14,5.5571053e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.3539996e-14,5.5571053e-06
0.66238,0.438,0.00765,0.02724,3.6624713e-14,6.1249179e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.6624713e-14,6.1249179e-06
0.66238,0.438,0.0078,0.02739,3.9971626e-14,5.5549223e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.9971626e-14,5.5549223e-06
0.66239,0.438,0.00795,0.02754,4.3601091e-14,4.1455772e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.3601091e-14,4.1455772e-06
0.66239,0.438,0.0081,0.02769,4.7534917e-14,2.545947e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.7534917e-14,2.545947e-06
0.6624,0.438,0.00825,0.02784,5.1796472e-14,1.2876312e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.1796472e-14,1.2876312e-06
0.66241,0.438,0.0084,0.02799,5.64108e-14,5.4135727e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.64108e-14,5.4135727e-07
0.66241,0.438,0.00855,0.02814,6.1404758e-14,2.1189313e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.1404758e-14,2.1189313e-07
0.66242,0.438,0.0087,0.02829,6.6807158e-14,1.589713e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.6807158e-14,1.589713e-07
0.66243,0.438,0.00885,0.02844,7.2648942e-14,3.420772e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.2648942e-14,3.420772e-07
0.66243,0.438,0.009,0.02859,7.896337e-14,8.3786938e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.896337e-14,8.3786938e-07
0.66244,0.438,0.00915,0.02874,8.5786239e-14,1.7411903e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.5786239e-14,1.7411903e-06
0.66245,0.438,0.0093,0.02889,9.3156142e-14,2.9846791e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.3156142e-14,2.9846791e-06
0.66245,0.438,0.00945,0.02904,1.0111475e-13,4.2108302e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0111475e-13,4.2108302e-06
0.66246,0.438,0.0096,0.02919,1.0970717e-13,4.888511e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0970717e-13,4.888511e-06
0.66247,0.438,0.00975,0.02934,1.1898231e-13,4.6699999e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1898231e-13,4.6699999e-06
0.66247,0.438,0.0099,0.02949,1.2899339e-13,3.6710574e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2899339e-13,3.6710574e-06
0.66248,0.438,0.01005,0.02964,1.3979843e-13,2.374713e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3979843e-13,2.374713e-06
0.66249,0.438,0.0102,0.02979,1.5146091e-13,1.2641923e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.5146091e-13,1.2641923e-06
0.66249,0.438,0.01035,0.02994,1.6405052e-13,5.5401384e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.6405052e-13,5.5401384e-07
0.6625,0.438,0.0105,0.03009,1.77644e-13,2.0008315e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.77644e-13,2.0008315e-07
0.66251,0.438,0.01065,0.03024,1.9232615e-13,5.984367e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.9232615e-13,5.984367e-08
0.66251,0.438,0.0108,0.03039,2.0819105e-13,1.5202284e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.0819105e-13,1.5202284e-08
0.66252,0.438,0.01095,0.03054,2.2534337e-13,3.7524127e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.2534337e-13,3.7524127e-09
0.66253,0.438,0.0111,0.03069,2.439e-13,1.4375796e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.439e-13,1.4375796e-09
0.66253,0.438,0.01125,0.03084,2.639919e-13,1.155275e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.639919e-13,1.155275e-09
0.66254,0.438,0.0114,0.03099,2.8576619e-13,1.2643795e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.8576619e-13,1.2643795e-09
0.66255,0.438,0.01155,0.03114,3.0938865e-13,1.4694159e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.0938865e-13,1.4694159e-09
0.66256,0.438,0.0117,0.03129,3.3504645e-13,1.7347643e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.3504645e-13,1.7347643e-09
0.66256,0.438,0.01185,0.03144,3.6295142e-13,2.0640925e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.6295142e-13,2.0640925e-09
0.66257,0.438,0.012,0.03159,2.360062e-12,1.4785364e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.360062e-12,1.4785364e-08
0.66258,0.438,0.01215,0.03174,2.5589738e-12,1.7635593e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.5589738e-12,1.7635593e-08
0.66258,0.438,0.0123,0.03189,2.776301e-12,2.0931438e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.776301e-12,2.0931438e-08
0.66259,0.438,0.01245,0.03204,3.0141536e-12,2.4632208e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.0141536e-12,2.4632208e-08
0.6626,0.438,0.0126,0.03219,3.2749298e-12,2.865478e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.2749298e-12,2.865478e-08
0.66261,0.438,0.01275,0.03234,3.5613541e-12,3.2872497e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.5613541e-12,3.2872497e-08
0.66261,0.438,0.0129,0.03249,3.8765196e-12,3.7119752e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.8765196e-12,3.7119752e-08
0.66262,0.438,0.01305,0.03264,4.2239349e-12,4.120274e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.2239349e-12,4.120274e-08
0.66263,0.438,0.0132,0.03279,4.6075742e-12,4.4915785e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.6075742e-12,4.4915785e-08
0.66264,0.438,0.01335,0.03294,5.0319329e-12,4.8061609e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.0319329e-12,4.8061609e-08
0.66264,0.438,0.0135,0.03309,5.5021273e-12,5.0473298e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.5021273e-12,5.0473298e-08
0.66265,0.438,0.01365,0.03324,6.0249962e-12,5.2037231e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.0249962e-12,5.2037231e-08
0.66266,0.438,0.0138,0.03339,6.6309924e-12,5.2724384e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.6309924e-12,5.2724384e-08
0.66267,0.438,0.01395,0.03354,7.7470427e-12,5.2660121e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.7470427e-12,5.2660121e-08
0.66267,0.438,0.0141,0.03369,1.5368389e-11,5.2293857e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.5368389e-11,5.2293857e-08
0.66268,0.438,0.01425,0.03384,9.9120432e-11,5.269672e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.9120432e-11,5.269672e-08
0.66269,0.438,0.0144,0.03399,9.1715293e-10,5.5766014e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.1715293e-10,5.5766014e-08
0.6627,0.438,0.01455,0.03414,7.5106798e-09,6.3688375e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.5106798e-09,6.3688375e-08
0.6627,0.438,0.0147,0.03429,5.1016096e-08,7.7105717e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.1016096e-08,7.7105717e-08
0.66271,0.438,0.01485,0.03444,2.8542957e-07,9.2900515e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.8542957e-07,9.2900515e-08
0.66272,0.438,0.015,0.03459,1.3142803e-06,1.0431726e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3142803e-06,1.0431726e-07
0.66273,0.438,0.01515,0.03474,4.9799909e-06,1.0503421e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.9799909e-06,1.0503421e-07
0.66273,0.438,0.0153,0.03489,1.552839e-05,9.4310015e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.552839e-05,9.4310015e-08
0.66274,0.438,0.01545,0.03504,3.9848188e-05,7.7959084e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.9848188e-05,7.7959084e-08
0.66275,0.438,0.0156,0.03519,8.4164638e-05,6.3898692e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.4164638e-05,6.3898692e-08
0.66276,0.438,0.01575,0.03534,0.00014635071,5.6645533e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.00014635071,5.6645533e-08
0.66277,0.438,0.0159,0.03549,0.00020960662,5.5424052e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.00020960662,5.5424052e-08
0.66277,0.438,0.01605,0.03564,0.00024748114,5.6352087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.00024748114,5.6352087e-08
0.66278,0.438,0.0162,0.03579,0.00024128382,5.5986565e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.00024128382,5.5986565e-08
0.66279,0.438,0.01635,0.03594,0.00019485503,5.3432076e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.00019485503,5.3432076e-08
0.6628,0.438,0.0165,0.03609,0.00013257443,2.7964223e-07,6.9435464e-07,2.2964286e-07,0.0,0.0,7.9467404e-07,0.0,0.0001310854,4.9999369e-08
0.66281,0.438,0.01665,0.03624,9.2216485e-05,2.8234015e-06,8.3924146e-06,2.7759503e-06,0.0,0.0,9.6304889e-06,0.0,7.4193581e-05,4.7451181e-08
0.66282,0.438,0.0168,0.03639,6.1616043e-05,4.0019664e-06,1.1956473e-05,3.9553144e-06,0.0,0.0,1.3756668e-05,0.0,3.5902901e-05,4.6651935e-08
0.66282,0.438,0.01695,0.03654,4.6999373e-05,4.9335716e-06,1.4768391e-05,4.8861214e-06,0.0,0.0,1.7036763e-05,0.0,1.519422e-05,4.7450107e-08
0.66283,0.438,0.0171,0.03669,4.2864281e-05,5.7414269e-06,1.7202529e-05,5.6921528e-06,0.0,0.0,1.9896871e-05,0.0,5.7648814e-06,4.9274098e-08
0.66284,0.438,0.01725,0.03684,4.3896703e-05,6.4726608e-06,1.9402909e-05,6.4210238e-06,0.0,0.0,2.2500527e-05,0.0,1.9932664e-06,5.1637043e-08
0.66285,0.438,0.0174,0.03699,4.7000387e-05,7.1512432e-06,2.1442818e-05,7.0969618e-06,0.0,0.0,2.4930772e-05,0.0,6.2679658e-07,5.4281333e-08
0.66286,0.438,0.01755,0.03714,5.077779e-05,7.7913594e-06,2.3365441e-05,7.7342422e-06,0.0,0.0,2.7236448e-05,0.0,1.7590083e-07,5.7117178e-08
0.66287,0.438,0.0177,0.03729,5.4690763e-05,8.4022241e-06,2.5198689e-05,8.3420907e-06,0.0,0.0,2.9449068e-05,0.0,4.3006644e-08,6.013339e-08
0.66287,0.438,0.01785,0.03744,5.8561125e-05,8.9902004e-06,2.6961793e-05,8.926864e-06,0.0,0.0,3.1590313e-05,0.0,9.0189791e-09,6.3336416e-08
0.66288,0.438,0.018,0.03759,6.2346134e-05,9.5598658e-06,2.8668645e-05,9.4931539e-06,0.0,0.0,3.3675827e-05,0.0,1.6621595e-09,6.6711919e-08
0.66289,0.438,0.01815,0.03774,6.6047307e-05,1.0114611e-05,3.0329654e-05,1.00444e-05,0.0,0.0,3.5717312e-05,0.0,3.409901e-10,7.0211129e-08
0.6629,0.438,0.0183,0.03789,6.967678e-05,1.0657029e-05,3.1952843e-05,1.0583255e-05,0.0,0.0,3.7723785e-05,0.0,1.5252717e-10,7.3774274e-08
0.66291,0.438,0.01845,0.03804,7.3247045e-05,1.1189189e-05,3.3544547e-05,1.1111812e-05,0.0,0.0,3.9702359e-05,0.0,1.3908557e-10,7.7376939e-08
0.66292,0.438,0.0186,0.03819,7.676877e-05,1.1712812e-05,3.5109867e-05,1.1631758e-05,0.0,0.0,4.1658755e-05,0.0,1.4831085e-10,8.1054201e-08
0.66293,0.438,0.01875,0.03834,8.0250795e-05,1.2229349e-05,3.6652978e-05,1.2144473e-05,0.0,0.0,4.3597656e-05,0.0,1.6060862e-10,8.4876205e-08
0.66293,0.438,0.0189,0.03849,8.370047e-05,1.2740004e-05,3.8177347e-05,1.2651102e-05,0.0,0.0,4.5522948e-05,0.0,1.747684e-10,8.8901828e-08
0.66294,0.438,0.01905,0.03864,8.7123983e-05,1.3245764e-05,3.9685887e-05,1.315261e-05,0.0,0.0,4.7437899e-05,0.0,1.9607433e-10,9.3154852e-08
0.66295,0.438,0.0192,0.03879,9.0526614e-05,1.3747448e-05,4.1181076e-05,1.3649815e-05,0.0,0.0,4.9345285e-05,0.0,2.5270411e-10,9.7633191e-08
0.66296,0.438,0.01935,0.03894,9.3912991e-05,1.4245749e-05,4.266504e-05,1.414342e-05,0.0,0.0,5.1247489e-05,0.0,4.6279309e-10,1.0232869e-07
0.66297,0.438,0.0195,0.03909,9.7287413e-05,1.4741272e-05,4.4139616e-05,1.4634035e-05,0.0,0.0,5.3146573e-05,0.0,1.2240443e-09,1.0723673e-07
0.66298,0.438,0.01965,0.03924,0.00010065434,1.5234544e-05,4.5606411e-05,1.512219e-05,0.0,0.0,5.5044339e-05,0.0,3.5921406e-09,1.1235396e-07
