qv,q2,ex,nu,RT,RL,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.148,0.02189,0.0022,0.00318,1.58e-09,3.87e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.58e-09,3.87e-08
0.148,0.02189,0.0023,0.00328,1.7e-09,4.16e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-09,4.16e-08
0.148,0.02189,0.0024,0.00338,1.82e-09,4.53e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.82e-09,4.53e-08
0.148,0.02189,0.0025,0.00348,1.96e-09,5.25e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.96e-09,5.25e-08
0.148,0.02189,0.0026,0.00358,2.1e-09,7.56e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-09,7.56e-08
0.148,0.02189,0.0027,0.00368,2.26e-09,1.7e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.26e-09,1.7e-07
0.148,0.02189,0.0028,0.00378,2.42e-09,5.56e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.42e-09,5.56e-07
0.148,0.02189,0.0029,0.00388,2.6e-09,2.04e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-09,2.04e-06
0.148,0.02189,0.003,0.00398,2.79e-09,7.24e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.79e-09,7.24e-06
0.148,0.02189,0.0031,0.00408,2.99e-09,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.99e-09,2.4e-05
0.148,0.02189,0.0032,0.00418,3.21e-09,7.32e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.21e-09,7.32e-05
0.148,0.02189,0.0033,0.00428,3.44e-09,0.000205,0.0,0.0,0.0,0.0,0.0,0.0,3.44e-09,0.000205
0.148,0.02188,0.0034,0.00438,3.69e-09,0.000527,0.0,0.0,0.0,0.0,0.0,0.0,3.69e-09,0.000527
0.148,0.02188,0.0035,0.00448,3.95e-09,0.00124,0.0,0.0,0.0,0.0,0.0,0.0,3.95e-09,0.00124
0.148,0.02188,0.0036,0.00458,4.23e-09,0.00269,0.0,0.0,0.0,0.0,0.0,0.0,4.23e-09,0.00269
0.148,0.02188,0.0037,0.00468,4.53e-09,0.00533,0.0,0.0,0.0,0.0,0.0,0.0,4.53e-09,0.00533
0.148,0.02188,0.0038,0.00478,4.85e-09,0.00968,0.0,0.0,0.0,0.0,0.0,0.0,4.85e-09,0.00968
0.148,0.02188,0.0039,0.00488,5.19e-09,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,5.19e-09,0.0161
0.148,0.02188,0.004,0.00498,5.56e-09,0.0247,0.0,0.0,0.0,0.0,0.0,0.0,5.56e-09,0.0247
0.148,0.02188,0.0041,0.00508,5.95e-09,0.0346,0.0,0.0,0.0,0.0,0.0,0.0,5.95e-09,0.0346
0.148,0.02188,0.0042,0.00518,6.36e-09,0.0445,0.0,0.0,0.0,0.0,0.0,0.0,6.36e-09,0.0445
0.148,0.02188,0.0043,0.00528,6.8e-09,0.0524,0.0,0.0,0.0,0.0,0.0,0.0,6.8e-09,0.0524
0.148,0.02188,0.0044,0.00538,7.27e-09,0.0566,0.0,0.0,0.0,0.0,0.0,0.0,7.27e-09,0.0566
0.148,0.02187,0.0045,0.00548,7.77e-09,0.0561,0.0,0.0,0.0,0.0,0.0,0.0,7.77e-09,0.0561
0.148,0.02187,0.0046,0.00558,8.31e-09,0.051,0.0,0.0,0.0,0.0,0.0,0.0,8.31e-09,0.051
0.148,0.02187,0.0047,0.00568,8.88e-09,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,8.88e-09,0.0425
0.148,0.02187,0.0048,0.00578,9.48e-09,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,9.48e-09,0.0325
0.148,0.02187,0.0049,0.00588,1.01e-08,0.0228,0.0,0.0,0.0,0.0,0.0,0.0,1.01e-08,0.0228
0.148,0.02187,0.005,0.00598,1.08e-08,0.0146,0.0,0.0,0.0,0.0,0.0,0.0,1.08e-08,0.0146
0.148,0.02187,0.0051,0.00608,1.15e-08,0.00863,0.0,0.0,0.0,0.0,0.0,0.0,1.15e-08,0.00863
0.148,0.02187,0.0052,0.00618,1.23e-08,0.00466,0.0,0.0,0.0,0.0,0.0,0.0,1.23e-08,0.00466
0.148,0.02186,0.0053,0.00628,1.31e-08,0.00231,0.0,0.0,0.0,0.0,0.0,0.0,1.31e-08,0.00231
0.148,0.02186,0.0054,0.00638,1.4e-08,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-08,0.00105
0.148,0.02186,0.0055,0.00648,1.49e-08,0.000438,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-08,0.000438
0.148,0.02186,0.0056,0.00658,1.59e-08,0.000167,0.0,0.0,0.0,0.0,0.0,0.0,1.59e-08,0.000167
0.148,0.02186,0.0057,0.00668,1.7e-08,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-08,5.9e-05
0.148,0.02186,0.0058,0.00678,1.81e-08,1.93e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.81e-08,1.93e-05
0.148,0.02186,0.0059,0.00688,1.93e-08,6.04e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.93e-08,6.04e-06
0.148,0.02186,0.006,0.00698,2.05e-08,2.12e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.05e-08,2.12e-06
0.148,0.02185,0.0061,0.00708,2.18e-08,1.43e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.18e-08,1.43e-06
0.148,0.02185,0.0062,0.00718,2.32e-08,2.58e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.32e-08,2.58e-06
0.148,0.02185,0.0063,0.00728,2.47e-08,7.12e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.47e-08,7.12e-06
0.148,0.02185,0.0064,0.00738,2.63e-08,2.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.63e-08,2.07e-05
0.148,0.02185,0.0065,0.00748,2.8e-08,5.74e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-08,5.74e-05
0.148,0.02185,0.0066,0.00758,2.98e-08,0.000148,0.0,0.0,0.0,0.0,0.0,0.0,2.98e-08,0.000148
0.148,0.02185,0.0067,0.00768,3.17e-08,0.000351,0.0,0.0,0.0,0.0,0.0,0.0,3.17e-08,0.000351
0.148,0.02184,0.0068,0.00778,3.37e-08,0.000764,0.0,0.0,0.0,0.0,0.0,0.0,3.37e-08,0.000764
0.148,0.02184,0.0069,0.00788,3.58e-08,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,3.58e-08,0.00153
0.148,0.02184,0.007,0.00798,3.8e-08,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-08,0.0028
0.148,0.02184,0.0071,0.00808,4.04e-08,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,4.04e-08,0.0047
0.148,0.02184,0.0072,0.00818,4.29e-08,0.00725,0.0,0.0,0.0,0.0,0.0,0.0,4.29e-08,0.00725
0.148,0.02184,0.0073,0.00828,4.55e-08,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,4.55e-08,0.0103
0.148,0.02183,0.0074,0.00838,4.84e-08,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,4.84e-08,0.0133
0.148,0.02183,0.0075,0.00848,5.13e-08,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,5.13e-08,0.0158
0.148,0.02183,0.0076,0.00858,5.45e-08,0.0172,0.0,0.0,0.0,0.0,0.0,0.0,5.45e-08,0.0172
0.148,0.02183,0.0077,0.00868,5.78e-08,0.0172,0.0,0.0,0.0,0.0,0.0,0.0,5.78e-08,0.0172
0.148,0.02183,0.0078,0.00878,6.14e-08,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,6.14e-08,0.0158
0.148,0.02183,0.0079,0.00888,6.51e-08,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,6.51e-08,0.0133
0.148,0.02182,0.008,0.00898,6.9e-08,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,6.9e-08,0.0102
0.148,0.02182,0.0081,0.00908,7.32e-08,0.00724,0.0,0.0,0.0,0.0,0.0,0.0,7.32e-08,0.00724
0.148,0.02182,0.0082,0.00918,7.77e-08,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,7.77e-08,0.0047
0.148,0.02182,0.0083,0.00928,8.24e-08,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,8.24e-08,0.0028
0.148,0.02182,0.0084,0.00938,8.73e-08,0.00154,0.0,0.0,0.0,0.0,0.0,0.0,8.73e-08,0.00154
0.148,0.02181,0.0085,0.00948,9.26e-08,0.000807,0.0,0.0,0.0,0.0,0.0,0.0,9.26e-08,0.000807
0.148,0.02181,0.0086,0.00958,9.82e-08,0.000465,0.0,0.0,0.0,0.0,0.0,0.0,9.82e-08,0.000465
0.148,0.02181,0.0087,0.00968,1.04e-07,0.000418,0.0,0.0,0.0,0.0,0.0,0.0,1.04e-07,0.000418
0.148,0.02181,0.0088,0.00978,1.1e-07,0.000641,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-07,0.000641
0.148,0.02181,0.0089,0.00988,1.17e-07,0.00118,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-07,0.00118
0.148,0.0218,0.009,0.00998,1.24e-07,0.00211,0.0,0.0,0.0,0.0,0.0,0.0,1.24e-07,0.00211
0.148,0.0218,0.0091,0.01008,1.32e-07,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,1.32e-07,0.0035
0.148,0.0218,0.0092,0.01018,1.4e-07,0.00534,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-07,0.00534
0.148,0.0218,0.0093,0.01028,1.48e-07,0.00749,0.0,0.0,0.0,0.0,0.0,0.0,1.48e-07,0.00749
0.148,0.0218,0.0094,0.01038,1.57e-07,0.00962,0.0,0.0,0.0,0.0,0.0,0.0,1.57e-07,0.00962
0.148,0.02179,0.0095,0.01048,1.67e-07,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,1.67e-07,0.0113
0.148,0.02179,0.0096,0.01058,1.78e-07,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,1.78e-07,0.0123
0.148,0.02179,0.0097,0.01067,1.89e-07,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,1.89e-07,0.0122
0.148,0.02179,0.0098,0.01077,2.01e-07,0.0111,0.0,0.0,0.0,0.0,0.0,0.0,2.01e-07,0.0111
0.148,0.02179,0.0099,0.01087,2.13e-07,0.00925,0.0,0.0,0.0,0.0,0.0,0.0,2.13e-07,0.00925
0.148,0.02178,0.01,0.01097,2.27e-07,0.00714,0.0,0.0,0.0,0.0,0.0,0.0,2.27e-07,0.00714
0.148,0.02178,0.0101,0.01107,2.42e-07,0.00514,0.0,0.0,0.0,0.0,0.0,0.0,2.42e-07,0.00514
0.148,0.02178,0.0102,0.01117,2.58e-07,0.00354,0.0,0.0,0.0,0.0,0.0,0.0,2.58e-07,0.00354
0.148,0.02178,0.0103,0.01127,2.75e-07,0.00249,0.0,0.0,0.0,0.0,0.0,0.0,2.75e-07,0.00249
0.148,0.02177,0.0104,0.01137,2.94e-07,0.00195,0.0,0.0,0.0,0.0,0.0,0.0,2.94e-07,0.00195
0.148,0.02177,0.0105,0.01147,3.14e-07,0.00182,0.0,0.0,0.0,0.0,0.0,0.0,3.14e-07,0.00182
0.148,0.02177,0.0106,0.01157,3.36e-07,0.00193,0.0,0.0,0.0,0.0,0.0,0.0,3.36e-07,0.00193
0.148,0.02177,0.0107,0.01167,3.6e-07,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-07,0.0021
0.148,0.02177,0.0108,0.01177,3.86e-07,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,3.86e-07,0.0022
0.148,0.02176,0.0109,0.01187,4.15e-07,0.00217,0.0,0.0,0.0,0.0,0.0,0.0,4.15e-07,0.00217
0.148,0.02176,0.011,0.01197,4.46e-07,0.00198,0.0,0.0,0.0,0.0,0.0,0.0,4.46e-07,0.00198
0.148,0.02176,0.0111,0.01207,4.8e-07,0.00166,0.0,0.0,0.0,0.0,0.0,0.0,4.8e-07,0.00166
0.148,0.02176,0.0112,0.01217,5.18e-07,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,5.18e-07,0.0013
0.148,0.02175,0.0113,0.01227,5.6e-07,0.000947,0.0,0.0,0.0,0.0,0.0,0.0,5.6e-07,0.000947
0.148,0.02175,0.0114,0.01237,6.05e-07,0.000661,0.0,0.0,0.0,0.0,0.0,0.0,6.05e-07,0.000661
0.148,0.02175,0.0115,0.01247,6.56e-07,0.000461,0.0,0.0,0.0,0.0,0.0,0.0,6.56e-07,0.000461
0.148,0.02175,0.0116,0.01257,7.11e-07,0.000342,0.0,0.0,0.0,0.0,0.0,0.0,7.11e-07,0.000342
0.148,0.02174,0.0117,0.01267,7.73e-07,0.000291,0.0,0.0,0.0,0.0,0.0,0.0,7.73e-07,0.000291
0.148,0.02174,0.0118,0.01277,8.41e-07,0.000288,0.0,0.0,0.0,0.0,0.0,0.0,8.41e-07,0.000288
0.148,0.02174,0.0119,0.01287,9.17e-07,0.000317,0.0,0.0,0.0,0.0,0.0,0.0,9.17e-07,0.000317
0.148,0.02174,0.012,0.01297,1e-06,0.000367,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.000367
0.148,0.02173,0.0121,0.01307,6.56e-06,0.00259,0.0,0.0,0.0,0.0,0.0,0.0,6.56e-06,0.00259
0.148,0.02173,0.0122,0.01317,7.19e-06,0.00304,0.0,0.0,0.0,0.0,0.0,0.0,7.19e-06,0.00304
0.148,0.02173,0.0123,0.01327,7.88e-06,0.00354,0.0,0.0,0.0,0.0,0.0,0.0,7.88e-06,0.00354
0.148,0.02173,0.0124,0.01337,8.65e-06,0.00409,0.0,0.0,0.0,0.0,0.0,0.0,8.65e-06,0.00409
0.148,0.02172,0.0125,0.01347,9.51e-06,0.00468,0.0,0.0,0.0,0.0,0.0,0.0,9.51e-06,0.00468
0.148,0.02172,0.0126,0.01357,1.05e-05,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-05,0.0053
0.148,0.02172,0.0127,0.01367,1.15e-05,0.00594,0.0,0.0,0.0,0.0,0.0,0.0,1.15e-05,0.00594
0.148,0.02171,0.0128,0.01377,1.27e-05,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,1.27e-05,0.0066
0.148,0.02171,0.0129,0.01387,1.4e-05,0.00724,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.00724
0.148,0.02171,0.013,0.01397,1.55e-05,0.00787,0.0,0.0,0.0,0.0,0.0,0.0,1.55e-05,0.00787
0.148,0.02171,0.0131,0.01407,1.71e-05,0.00847,0.0,0.0,0.0,0.0,0.0,0.0,1.71e-05,0.00847
0.148,0.0217,0.0132,0.01417,1.89e-05,0.00901,0.0,0.0,0.0,0.0,0.0,0.0,1.89e-05,0.00901
0.148,0.0217,0.0133,0.01427,2.1e-05,0.00949,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,0.00949
0.148,0.0217,0.0134,0.01437,2.33e-05,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,2.33e-05,0.0099
0.148,0.02169,0.0135,0.01447,2.6e-05,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-05,0.0102
0.148,0.02169,0.0136,0.01457,2.96e-05,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,2.96e-05,0.0104
0.148,0.02169,0.0137,0.01467,3.54e-05,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,3.54e-05,0.0106
0.148,0.02169,0.0138,0.01477,4.74e-05,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,4.74e-05,0.0106
0.148,0.02168,0.0139,0.01487,7.56e-05,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,7.56e-05,0.0105
0.148,0.02168,0.014,0.01497,0.000143,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.000143,0.0104
0.148,0.02168,0.0141,0.01507,0.000295,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.000295,0.0104
0.148,0.02167,0.0142,0.01517,0.000616,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.000616,0.0104
0.148,0.02167,0.0143,0.01527,0.00124,0.0109,0.0,0.0,0.0,0.0,0.0,0.0,0.00124,0.0109
0.148,0.02167,0.0144,0.01537,0.00232,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.00232,0.0118
0.148,0.02166,0.0145,0.01547,0.00403,0.0136,0.0,0.0,0.0,0.0,0.0,0.0,0.00403,0.0136
0.148,0.02166,0.0146,0.01557,0.00645,0.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.00645,0.0163
0.148,0.02166,0.0147,0.01567,0.0095,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0198
0.148,0.02166,0.0148,0.01577,0.0128,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0238
0.148,0.02165,0.0149,0.01587,0.016,0.0274,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0274
0.148,0.02165,0.015,0.01597,0.0182,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0182,0.03
0.148,0.02165,0.0151,0.01607,0.0191,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.031
0.148,0.02164,0.0152,0.01617,0.0185,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0303
0.148,0.02164,0.0153,0.01627,0.0168,0.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.0284
0.148,0.02164,0.0154,0.01637,0.0144,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0264
0.148,0.02163,0.0155,0.01647,0.0123,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0255
0.148,0.02163,0.0156,0.01657,0.0109,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0264
0.148,0.02163,0.0157,0.01667,0.0106,0.0296,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0296
0.148,0.02162,0.0158,0.01677,0.0112,0.0343,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0343
0.148,0.02162,0.0159,0.01687,0.0124,0.0394,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0394
0.148,0.02162,0.016,0.01697,0.0134,0.0433,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0433
0.148,0.02161,0.0161,0.01707,0.0138,0.0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,0.0447
0.148,0.02161,0.0162,0.01717,0.0134,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.043
0.148,0.02161,0.0163,0.01727,0.0122,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.0385
0.148,0.0216,0.0164,0.01737,0.0103,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.0323
0.148,0.0216,0.0165,0.01747,0.00827,0.0255,9.93e-06,1.89e-05,0.0,0.0,8e-07,0.0,0.00826,0.0255
0.148,0.0216,0.0166,0.01757,0.0064,0.0196,9.74e-05,0.000185,0.0,0.0,7.24e-06,0.0,0.0063,0.0194
0.148,0.02159,0.0167,0.01767,0.0048,0.015,0.000151,0.000288,0.0,0.0,1.05e-05,0.0,0.00464,0.0147
0.148,0.02159,0.0168,0.01777,0.00359,0.0118,0.000202,0.000384,0.0,0.0,1.32e-05,0.0,0.00337,0.0115
0.148,0.02158,0.0169,0.01787,0.00275,0.01,0.000252,0.000481,0.0,0.0,1.57e-05,0.0,0.00248,0.00954
0.148,0.02158,0.017,0.01797,0.00224,0.00921,0.000304,0.000579,0.0,0.0,1.8e-05,0.0,0.00192,0.00863
0.148,0.02158,0.0171,0.01807,0.00204,0.00903,0.000356,0.00068,0.0,0.0,2.02e-05,0.0,0.00166,0.00835
0.148,0.02157,0.0172,0.01817,0.00212,0.00924,0.00041,0.000783,0.0,0.0,2.25e-05,0.0,0.00169,0.00845
0.148,0.02157,0.0173,0.01827,0.00251,0.00965,0.000466,0.00089,0.0,0.0,2.47e-05,0.0,0.00201,0.00876
0.148,0.02157,0.0174,0.01836,0.00323,0.0102,0.000523,0.001,0.0,0.0,2.69e-05,0.0,0.00268,0.0092
0.148,0.02156,0.0175,0.01846,0.00433,0.0109,0.000582,0.00111,0.0,0.0,2.91e-05,0.0,0.00371,0.00976
0.148,0.02156,0.0176,0.01856,0.00577,0.0117,0.000642,0.00123,0.0,0.0,3.14e-05,0.0,0.0051,0.0104
0.148,0.02156,0.0177,0.01866,0.00748,0.0126,0.000704,0.00135,0.0,0.0,3.37e-05,0.0,0.00674,0.0113
0.148,0.02155,0.0178,0.01876,0.00927,0.0137,0.000767,0.00147,0.0,0.0,3.6e-05,0.0,0.00847,0.0123
0.148,0.02155,0.0179,0.01886,0.0109,0.015,0.000832,0.00159,0.0,0.0,3.83e-05,0.0,0.01,0.0134
0.148,0.02154,0.018,0.01896,0.0121,0.0163,0.000898,0.00172,0.0,0.0,4.07e-05,0.0,0.0111,0.0146
0.148,0.02154,0.0181,0.01906,0.0126,0.0177,0.000965,0.00185,0.0,0.0,4.31e-05,0.0,0.0116,0.0158
0.148,0.02154,0.0182,0.01916,0.0125,0.0188,0.00103,0.00198,0.0,0.0,4.56e-05,0.0,0.0114,0.0168
0.148,0.02153,0.0183,0.01926,0.0118,0.0196,0.0011,0.00212,0.0,0.0,4.81e-05,0.0,0.0106,0.0175
0.148,0.02153,0.0184,0.01936,0.0107,0.0202,0.00118,0.00226,0.0,0.0,5.06e-05,0.0,0.00951,0.0179
0.148,0.02153,0.0185,0.01946,0.00966,0.0204,0.00125,0.0024,0.0,0.0,5.32e-05,0.0,0.00836,0.018
0.148,0.02152,0.0186,0.01956,0.00889,0.0204,0.00132,0.00254,0.0,0.0,5.58e-05,0.0,0.00751,0.0179
0.148,0.02152,0.0187,0.01966,0.00868,0.0205,0.0014,0.00269,0.0,0.0,5.85e-05,0.0,0.00722,0.0178
0.148,0.02151,0.0188,0.01976,0.00916,0.0206,0.00147,0.00284,0.0,0.0,6.12e-05,0.0,0.00763,0.0177
0.148,0.02151,0.0189,0.01986,0.0104,0.0208,0.00155,0.00299,0.0,0.0,6.4e-05,0.0,0.00874,0.0178
0.148,0.02151,0.019,0.01996,0.0122,0.0212,0.00163,0.00314,0.0,0.0,6.68e-05,0.0,0.0105,0.0181
0.148,0.0215,0.0191,0.02006,0.0144,0.0218,0.00171,0.0033,0.0,0.0,6.96e-05,0.0,0.0126,0.0185
0.148,0.0215,0.0192,0.02016,0.0167,0.0226,0.00179,0.00346,0.0,0.0,7.25e-05,0.0,0.0148,0.0191
0.148,0.02149,0.0193,0.02026,0.0188,0.0234,0.00187,0.00362,0.0,0.0,7.54e-05,0.0,0.0169,0.0198
0.148,0.02149,0.0194,0.02036,0.0204,0.0244,0.00196,0.00378,0.0,0.0,7.84e-05,0.0,0.0184,0.0206
0.148,0.02149,0.0195,0.02046,0.0212,0.0254,0.00204,0.00394,0.0,0.0,8.15e-05,0.0,0.0191,0.0215
0.148,0.02148,0.0196,0.02056,0.0212,0.0265,0.00212,0.00411,0.0,0.0,8.45e-05,0.0,0.019,0.0224
0.148,0.02148,0.0197,0.02066,0.0204,0.0277,0.00221,0.00428,0.0,0.0,8.76e-05,0.0,0.0181,0.0234
0.148,0.02147,0.0198,0.02076,0.019,0.0287,0.0023,0.00445,0.0,0.0,9.08e-05,0.0,0.0166,0.0243
0.148,0.02147,0.0199,0.02086,0.0172,0.0298,0.00238,0.00462,0.0,0.0,9.4e-05,0.0,0.0147,0.0251
0.148,0.02146,0.02,0.02096,0.0153,0.0306,0.00247,0.00479,0.0,0.0,9.72e-05,0.0,0.0127,0.0258
0.148,0.02146,0.0201,0.02106,0.0136,0.0314,0.00256,0.00497,0.0,0.0,0.0001,0.0,0.0109,0.0264
0.148,0.02146,0.0202,0.02116,0.0123,0.032,0.00265,0.00515,0.0,0.0,0.000104,0.0,0.0095,0.0268
0.148,0.02145,0.0203,0.02126,0.0113,0.0325,0.00274,0.00533,0.0,0.0,0.000107,0.0,0.00846,0.0272
0.148,0.02145,0.0204,0.02136,0.0107,0.033,0.00284,0.00551,0.0,0.0,0.000111,0.0,0.00779,0.0274
0.148,0.02144,0.0205,0.02146,0.0104,0.0334,0.00293,0.00569,0.0,0.0,0.000114,0.0,0.00739,0.0277
