qv,q2,ex,nu,RT,RL,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.205,0.04201,0.0018,0.00368,3.41e-10,4.03e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.41e-10,4.03e-08
0.205,0.04201,0.0019,0.00378,3.67e-10,4.33e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.67e-10,4.33e-08
0.205,0.04201,0.002,0.00388,3.95e-10,4.64e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.95e-10,4.64e-08
0.205,0.04201,0.0021,0.00398,4.25e-10,4.98e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.25e-10,4.98e-08
0.205,0.04201,0.0022,0.00408,4.57e-10,5.34e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.57e-10,5.34e-08
0.205,0.04201,0.0023,0.00418,4.91e-10,5.74e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.91e-10,5.74e-08
0.205,0.04201,0.0024,0.00428,5.27e-10,6.27e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.27e-10,6.27e-08
0.205,0.04201,0.0025,0.00438,5.66e-10,7.34e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.66e-10,7.34e-08
0.205,0.042,0.0026,0.00448,6.08e-10,1.1e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.08e-10,1.1e-07
0.205,0.042,0.0027,0.00458,6.53e-10,2.62e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.53e-10,2.62e-07
0.205,0.042,0.0028,0.00468,7.01e-10,8.88e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.01e-10,8.88e-07
0.205,0.042,0.0029,0.00478,7.52e-10,3.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.52e-10,3.29e-06
0.205,0.042,0.003,0.00488,8.07e-10,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.07e-10,1.17e-05
0.205,0.042,0.0031,0.00498,8.65e-10,3.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.65e-10,3.89e-05
0.205,0.042,0.0032,0.00508,9.28e-10,0.000119,0.0,0.0,0.0,0.0,0.0,0.0,9.28e-10,0.000119
0.205,0.042,0.0033,0.00518,9.95e-10,0.000333,0.0,0.0,0.0,0.0,0.0,0.0,9.95e-10,0.000333
0.205,0.042,0.0034,0.00528,1.07e-09,0.000855,0.0,0.0,0.0,0.0,0.0,0.0,1.07e-09,0.000855
0.205,0.042,0.0035,0.00538,1.14e-09,0.00201,0.0,0.0,0.0,0.0,0.0,0.0,1.14e-09,0.00201
0.205,0.04199,0.0036,0.00548,1.22e-09,0.00435,0.0,0.0,0.0,0.0,0.0,0.0,1.22e-09,0.00435
0.205,0.04199,0.0037,0.00558,1.31e-09,0.00863,0.0,0.0,0.0,0.0,0.0,0.0,1.31e-09,0.00863
0.205,0.04199,0.0038,0.00568,1.4e-09,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-09,0.0157
0.205,0.04199,0.0039,0.00578,1.5e-09,0.0261,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-09,0.0261
0.205,0.04199,0.004,0.00588,1.61e-09,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.61e-09,0.04
0.205,0.04199,0.0041,0.00598,1.72e-09,0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.72e-09,0.056
0.205,0.04199,0.0042,0.00608,1.84e-09,0.072,0.0,0.0,0.0,0.0,0.0,0.0,1.84e-09,0.072
0.205,0.04199,0.0043,0.00618,1.97e-09,0.0848,0.0,0.0,0.0,0.0,0.0,0.0,1.97e-09,0.0848
0.205,0.04199,0.0044,0.00628,2.1e-09,0.0916,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-09,0.0916
0.205,0.04198,0.0045,0.00638,2.25e-09,0.0908,0.0,0.0,0.0,0.0,0.0,0.0,2.25e-09,0.0908
0.205,0.04198,0.0046,0.00648,2.4e-09,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-09,0.0825
0.205,0.04198,0.0047,0.00658,2.57e-09,0.0687,0.0,0.0,0.0,0.0,0.0,0.0,2.57e-09,0.0687
0.205,0.04198,0.0048,0.00668,2.74e-09,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,2.74e-09,0.0525
0.205,0.04198,0.0049,0.00678,2.93e-09,0.0368,0.0,0.0,0.0,0.0,0.0,0.0,2.93e-09,0.0368
0.205,0.04198,0.005,0.00688,3.13e-09,0.0236,0.0,0.0,0.0,0.0,0.0,0.0,3.13e-09,0.0236
0.205,0.04198,0.0051,0.00698,3.34e-09,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,3.34e-09,0.0139
0.205,0.04197,0.0052,0.00708,3.56e-09,0.00753,0.0,0.0,0.0,0.0,0.0,0.0,3.56e-09,0.00753
0.205,0.04197,0.0053,0.00718,3.8e-09,0.00373,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-09,0.00373
0.205,0.04197,0.0054,0.00728,4.05e-09,0.00169,0.0,0.0,0.0,0.0,0.0,0.0,4.05e-09,0.00169
0.205,0.04197,0.0055,0.00738,4.32e-09,0.000706,0.0,0.0,0.0,0.0,0.0,0.0,4.32e-09,0.000706
0.205,0.04197,0.0056,0.00748,4.6e-09,0.00027,0.0,0.0,0.0,0.0,0.0,0.0,4.6e-09,0.00027
0.205,0.04197,0.0057,0.00758,4.91e-09,9.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.91e-09,9.5e-05
0.205,0.04197,0.0058,0.00768,5.23e-09,3.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.23e-09,3.09e-05
0.205,0.04196,0.0059,0.00778,5.57e-09,9.59e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.57e-09,9.59e-06
0.205,0.04196,0.006,0.00788,5.93e-09,3.23e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.93e-09,3.23e-06
0.205,0.04196,0.0061,0.00798,6.32e-09,1.94e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.32e-09,1.94e-06
0.205,0.04196,0.0062,0.00808,6.73e-09,3.25e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.73e-09,3.25e-06
0.205,0.04196,0.0063,0.00818,7.16e-09,8.77e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.16e-09,8.77e-06
0.205,0.04196,0.0064,0.00828,7.62e-09,2.53e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.62e-09,2.53e-05
0.205,0.04195,0.0065,0.00838,8.11e-09,7.01e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.11e-09,7.01e-05
0.205,0.04195,0.0066,0.00848,8.62e-09,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,8.62e-09,0.00018
0.205,0.04195,0.0067,0.00858,9.17e-09,0.000428,0.0,0.0,0.0,0.0,0.0,0.0,9.17e-09,0.000428
0.205,0.04195,0.0068,0.00868,9.75e-09,0.000932,0.0,0.0,0.0,0.0,0.0,0.0,9.75e-09,0.000932
0.205,0.04195,0.0069,0.00878,1.04e-08,0.00186,0.0,0.0,0.0,0.0,0.0,0.0,1.04e-08,0.00186
0.205,0.04195,0.007,0.00888,1.1e-08,0.00341,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-08,0.00341
0.205,0.04194,0.0071,0.00898,1.17e-08,0.00574,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-08,0.00574
0.205,0.04194,0.0072,0.00908,1.24e-08,0.00884,0.0,0.0,0.0,0.0,0.0,0.0,1.24e-08,0.00884
0.205,0.04194,0.0073,0.00918,1.32e-08,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,1.32e-08,0.0125
0.205,0.04194,0.0074,0.00928,1.41e-08,0.0162,0.0,0.0,0.0,0.0,0.0,0.0,1.41e-08,0.0162
0.205,0.04194,0.0075,0.00938,1.49e-08,0.0193,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-08,0.0193
0.205,0.04194,0.0076,0.00948,1.59e-08,0.021,0.0,0.0,0.0,0.0,0.0,0.0,1.59e-08,0.021
0.205,0.04193,0.0077,0.00958,1.68e-08,0.021,0.0,0.0,0.0,0.0,0.0,0.0,1.68e-08,0.021
0.205,0.04193,0.0078,0.00968,1.79e-08,0.0192,0.0,0.0,0.0,0.0,0.0,0.0,1.79e-08,0.0192
0.205,0.04193,0.0079,0.00978,1.9e-08,0.0162,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-08,0.0162
0.205,0.04193,0.008,0.00988,2.02e-08,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,2.02e-08,0.0125
0.205,0.04193,0.0081,0.00998,2.14e-08,0.00881,0.0,0.0,0.0,0.0,0.0,0.0,2.14e-08,0.00881
0.205,0.04192,0.0082,0.01008,2.28e-08,0.00571,0.0,0.0,0.0,0.0,0.0,0.0,2.28e-08,0.00571
0.205,0.04192,0.0083,0.01018,2.42e-08,0.00341,0.0,0.0,0.0,0.0,0.0,0.0,2.42e-08,0.00341
0.205,0.04192,0.0084,0.01028,2.57e-08,0.00189,0.0,0.0,0.0,0.0,0.0,0.0,2.57e-08,0.00189
0.205,0.04192,0.0085,0.01038,2.73e-08,0.00103,0.0,0.0,0.0,0.0,0.0,0.0,2.73e-08,0.00103
0.205,0.04192,0.0086,0.01048,2.91e-08,0.000701,0.0,0.0,0.0,0.0,0.0,0.0,2.91e-08,0.000701
0.205,0.04191,0.0087,0.01058,3.09e-08,0.000829,0.0,0.0,0.0,0.0,0.0,0.0,3.09e-08,0.000829
0.205,0.04191,0.0088,0.01068,3.29e-08,0.00147,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-08,0.00147
0.205,0.04191,0.0089,0.01078,3.5e-08,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,3.5e-08,0.0028
0.205,0.04191,0.009,0.01088,3.73e-08,0.00505,0.0,0.0,0.0,0.0,0.0,0.0,3.73e-08,0.00505
0.205,0.0419,0.0091,0.01097,3.97e-08,0.00841,0.0,0.0,0.0,0.0,0.0,0.0,3.97e-08,0.00841
0.205,0.0419,0.0092,0.01107,4.24e-08,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,4.24e-08,0.0128
0.205,0.0419,0.0093,0.01117,4.52e-08,0.018,0.0,0.0,0.0,0.0,0.0,0.0,4.52e-08,0.018
0.205,0.0419,0.0094,0.01127,4.83e-08,0.0231,0.0,0.0,0.0,0.0,0.0,0.0,4.83e-08,0.0231
0.205,0.0419,0.0095,0.01137,5.17e-08,0.0273,0.0,0.0,0.0,0.0,0.0,0.0,5.17e-08,0.0273
0.205,0.04189,0.0096,0.01147,5.53e-08,0.0295,0.0,0.0,0.0,0.0,0.0,0.0,5.53e-08,0.0295
0.205,0.04189,0.0097,0.01157,5.92e-08,0.0292,0.0,0.0,0.0,0.0,0.0,0.0,5.92e-08,0.0292
0.205,0.04189,0.0098,0.01167,6.35e-08,0.0266,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-08,0.0266
0.205,0.04189,0.0099,0.01177,6.83e-08,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,6.83e-08,0.0222
0.205,0.04188,0.01,0.01187,7.34e-08,0.0172,0.0,0.0,0.0,0.0,0.0,0.0,7.34e-08,0.0172
0.205,0.04188,0.0101,0.01197,7.91e-08,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,7.91e-08,0.0124
0.205,0.04188,0.0102,0.01207,8.54e-08,0.00863,0.0,0.0,0.0,0.0,0.0,0.0,8.54e-08,0.00863
0.205,0.04188,0.0103,0.01217,9.23e-08,0.00618,0.0,0.0,0.0,0.0,0.0,0.0,9.23e-08,0.00618
0.205,0.04187,0.0104,0.01227,9.99e-08,0.00501,0.0,0.0,0.0,0.0,0.0,0.0,9.99e-08,0.00501
0.205,0.04187,0.0105,0.01237,1.08e-07,0.00483,0.0,0.0,0.0,0.0,0.0,0.0,1.08e-07,0.00483
0.205,0.04187,0.0106,0.01247,1.18e-07,0.00521,0.0,0.0,0.0,0.0,0.0,0.0,1.18e-07,0.00521
0.205,0.04187,0.0107,0.01257,1.28e-07,0.00573,0.0,0.0,0.0,0.0,0.0,0.0,1.28e-07,0.00573
0.205,0.04186,0.0108,0.01267,1.4e-07,0.00603,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-07,0.00603
0.205,0.04186,0.0109,0.01277,1.53e-07,0.00593,0.0,0.0,0.0,0.0,0.0,0.0,1.53e-07,0.00593
0.205,0.04186,0.011,0.01287,1.67e-07,0.00539,0.0,0.0,0.0,0.0,0.0,0.0,1.67e-07,0.00539
0.205,0.04186,0.0111,0.01297,1.84e-07,0.00451,0.0,0.0,0.0,0.0,0.0,0.0,1.84e-07,0.00451
0.205,0.04185,0.0112,0.01307,2.02e-07,0.00348,0.0,0.0,0.0,0.0,0.0,0.0,2.02e-07,0.00348
0.205,0.04185,0.0113,0.01317,2.22e-07,0.00248,0.0,0.0,0.0,0.0,0.0,0.0,2.22e-07,0.00248
0.205,0.04185,0.0114,0.01327,2.45e-07,0.00166,0.0,0.0,0.0,0.0,0.0,0.0,2.45e-07,0.00166
0.205,0.04185,0.0115,0.01337,2.71e-07,0.00107,0.0,0.0,0.0,0.0,0.0,0.0,2.71e-07,0.00107
0.205,0.04184,0.0116,0.01347,3e-07,0.000693,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,0.000693
0.205,0.04184,0.0117,0.01357,3.33e-07,0.000497,0.0,0.0,0.0,0.0,0.0,0.0,3.33e-07,0.000497
0.205,0.04184,0.0118,0.01367,3.7e-07,0.000422,0.0,0.0,0.0,0.0,0.0,0.0,3.7e-07,0.000422
0.205,0.04184,0.0119,0.01377,4.11e-07,0.000425,0.0,0.0,0.0,0.0,0.0,0.0,4.11e-07,0.000425
0.205,0.04183,0.012,0.01387,4.58e-07,0.000474,0.0,0.0,0.0,0.0,0.0,0.0,4.58e-07,0.000474
0.205,0.04183,0.0121,0.01397,3.06e-06,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,3.06e-06,0.0033
0.205,0.04183,0.0122,0.01407,3.42e-06,0.00387,0.0,0.0,0.0,0.0,0.0,0.0,3.42e-06,0.00387
0.205,0.04182,0.0123,0.01417,3.81e-06,0.00451,0.0,0.0,0.0,0.0,0.0,0.0,3.81e-06,0.00451
0.205,0.04182,0.0124,0.01427,4.26e-06,0.00521,0.0,0.0,0.0,0.0,0.0,0.0,4.26e-06,0.00521
0.205,0.04182,0.0125,0.01437,4.77e-06,0.00597,0.0,0.0,0.0,0.0,0.0,0.0,4.77e-06,0.00597
0.205,0.04182,0.0126,0.01447,5.34e-06,0.00677,0.0,0.0,0.0,0.0,0.0,0.0,5.34e-06,0.00677
0.205,0.04181,0.0127,0.01457,5.98e-06,0.00759,0.0,0.0,0.0,0.0,0.0,0.0,5.98e-06,0.00759
0.205,0.04181,0.0128,0.01467,6.69e-06,0.00842,0.0,0.0,0.0,0.0,0.0,0.0,6.69e-06,0.00842
0.205,0.04181,0.0129,0.01477,7.5e-06,0.00925,0.0,0.0,0.0,0.0,0.0,0.0,7.5e-06,0.00925
0.205,0.0418,0.013,0.01487,8.4e-06,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,8.4e-06,0.0101
0.205,0.0418,0.0131,0.01497,9.41e-06,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,9.41e-06,0.0108
0.205,0.0418,0.0132,0.01507,1.05e-05,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,1.05e-05,0.0115
0.205,0.04179,0.0133,0.01517,1.18e-05,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,1.18e-05,0.0121
0.205,0.04179,0.0134,0.01527,1.32e-05,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,1.32e-05,0.0126
0.205,0.04179,0.0135,0.01537,1.49e-05,0.013,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-05,0.013
0.205,0.04179,0.0136,0.01547,1.7e-05,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.0133
0.205,0.04178,0.0137,0.01557,2.01e-05,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,2.01e-05,0.0134
0.205,0.04178,0.0138,0.01567,2.59e-05,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,2.59e-05,0.0134
0.205,0.04178,0.0139,0.01577,3.85e-05,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,3.85e-05,0.0133
0.205,0.04177,0.014,0.01587,6.73e-05,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,6.73e-05,0.0131
0.205,0.04177,0.0141,0.01597,0.000132,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.000132,0.0129
0.205,0.04177,0.0142,0.01607,0.000267,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.000267,0.0128
0.205,0.04176,0.0143,0.01617,0.000525,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.000525,0.013
0.205,0.04176,0.0144,0.01627,0.000977,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.0137
0.205,0.04176,0.0145,0.01637,0.00169,0.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.00169,0.0152
0.205,0.04175,0.0146,0.01647,0.0027,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0175
0.205,0.04175,0.0147,0.01657,0.00397,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.00397,0.0206
0.205,0.04175,0.0148,0.01667,0.00537,0.0241,0.0,0.0,0.0,0.0,0.0,0.0,0.00537,0.0241
0.205,0.04174,0.0149,0.01677,0.00668,0.0274,0.0,0.0,0.0,0.0,0.0,0.0,0.00668,0.0274
0.205,0.04174,0.015,0.01687,0.00767,0.0297,0.0,0.0,0.0,0.0,0.0,0.0,0.00767,0.0297
0.205,0.04174,0.0151,0.01697,0.00819,0.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.00819,0.0306
0.205,0.04173,0.0152,0.01707,0.00826,0.0299,0.0,0.0,0.0,0.0,0.0,0.0,0.00826,0.0299
0.205,0.04173,0.0153,0.01717,0.00811,0.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.00811,0.0284
0.205,0.04173,0.0154,0.01727,0.00817,0.0271,0.0,0.0,0.0,0.0,0.0,0.0,0.00817,0.0271
0.205,0.04172,0.0155,0.01737,0.00891,0.0272,0.0,0.0,0.0,0.0,0.0,0.0,0.00891,0.0272
0.205,0.04172,0.0156,0.01747,0.0107,0.0297,0.0,0.0,0.0,0.0,0.0,0.0,0.0107,0.0297
0.205,0.04172,0.0157,0.01757,0.0135,0.0347,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0347
0.205,0.04171,0.0158,0.01767,0.017,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0415
0.205,0.04171,0.0159,0.01777,0.0207,0.0484,0.0,0.0,0.0,0.0,0.0,0.0,0.0207,0.0484
0.205,0.04171,0.016,0.01787,0.0235,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.0535
0.205,0.0417,0.0161,0.01797,0.025,0.0553,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0553
0.205,0.0417,0.0162,0.01807,0.0247,0.0531,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0531
0.205,0.0417,0.0163,0.01817,0.0228,0.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,0.0472
0.205,0.04169,0.0164,0.01827,0.0198,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,0.039
0.205,0.04169,0.0165,0.01837,0.0162,0.0302,2.13e-05,3.79e-05,0.0,0.0,3.77e-06,0.0,0.0162,0.0302
0.205,0.04168,0.0166,0.01847,0.0129,0.0226,0.000182,0.000323,0.0,0.0,3.11e-05,0.0,0.0127,0.0222
0.205,0.04168,0.0167,0.01856,0.0099,0.0165,0.00027,0.00048,0.0,0.0,4.47e-05,0.0,0.00959,0.016
0.205,0.04168,0.0168,0.01866,0.00741,0.0123,0.000348,0.000617,0.0,0.0,5.58e-05,0.0,0.00701,0.0117
0.205,0.04167,0.0169,0.01876,0.00549,0.00979,0.00042,0.000747,0.0,0.0,6.58e-05,0.0,0.005,0.00904
0.205,0.04167,0.017,0.01886,0.00412,0.00857,0.000492,0.000873,0.0,0.0,7.5e-05,0.0,0.00355,0.00769
0.205,0.04167,0.0171,0.01896,0.00325,0.00816,0.000562,0.000998,0.0,0.0,8.38e-05,0.0,0.0026,0.00716
0.205,0.04166,0.0172,0.01906,0.00287,0.00824,0.000632,0.00112,0.0,0.0,9.24e-05,0.0,0.00215,0.00712
0.205,0.04166,0.0173,0.01916,0.00297,0.00862,0.000703,0.00125,0.0,0.0,0.000101,0.0,0.00216,0.00737
0.205,0.04165,0.0174,0.01926,0.00354,0.0092,0.000775,0.00138,0.0,0.0,0.000109,0.0,0.00265,0.00782
0.205,0.04165,0.0175,0.01936,0.00457,0.00999,0.000847,0.00151,0.0,0.0,0.000117,0.0,0.00361,0.00849
0.205,0.04165,0.0176,0.01946,0.00603,0.0111,0.00092,0.00164,0.0,0.0,0.000125,0.0,0.00498,0.00944
0.205,0.04164,0.0177,0.01956,0.00779,0.0125,0.000994,0.00177,0.0,0.0,0.000133,0.0,0.00666,0.0107
0.205,0.04164,0.0178,0.01966,0.00964,0.0144,0.00107,0.0019,0.0,0.0,0.000142,0.0,0.00843,0.0125
0.205,0.04163,0.0179,0.01976,0.0113,0.0166,0.00115,0.00204,0.0,0.0,0.00015,0.0,0.01,0.0145
0.205,0.04163,0.018,0.01986,0.0126,0.0189,0.00122,0.00218,0.0,0.0,0.000158,0.0,0.0112,0.0168
0.205,0.04163,0.0181,0.01996,0.0131,0.0212,0.0013,0.00232,0.0,0.0,0.000166,0.0,0.0117,0.0189
0.205,0.04162,0.0182,0.02006,0.013,0.0229,0.00138,0.00246,0.0,0.0,0.000175,0.0,0.0114,0.0205
0.205,0.04162,0.0183,0.02016,0.0123,0.024,0.00146,0.0026,0.0,0.0,0.000183,0.0,0.0106,0.0214
0.205,0.04161,0.0184,0.02026,0.0112,0.0241,0.00154,0.00275,0.0,0.0,0.000191,0.0,0.00949,0.0214
0.205,0.04161,0.0185,0.02036,0.0103,0.0235,0.00163,0.00289,0.0,0.0,0.0002,0.0,0.00843,0.0206
0.205,0.04161,0.0186,0.02046,0.00974,0.0225,0.00171,0.00304,0.0,0.0,0.000209,0.0,0.00783,0.0194
0.205,0.0416,0.0187,0.02056,0.01,0.0213,0.00179,0.00319,0.0,0.0,0.000217,0.0,0.008,0.0181
0.205,0.0416,0.0188,0.02066,0.0113,0.0203,0.00188,0.00335,0.0,0.0,0.000226,0.0,0.00917,0.0169
0.205,0.04159,0.0189,0.02076,0.0136,0.0196,0.00197,0.0035,0.0,0.0,0.000235,0.0,0.0114,0.0161
0.205,0.04159,0.019,0.02086,0.0168,0.0194,0.00205,0.00366,0.0,0.0,0.000244,0.0,0.0145,0.0158
0.205,0.04159,0.0191,0.02096,0.0208,0.0196,0.00214,0.00382,0.0,0.0,0.000253,0.0,0.0184,0.0158
0.205,0.04158,0.0192,0.02106,0.025,0.0202,0.00223,0.00398,0.0,0.0,0.000262,0.0,0.0225,0.0162
0.205,0.04158,0.0193,0.02116,0.0289,0.0211,0.00232,0.00414,0.0,0.0,0.000272,0.0,0.0263,0.0169
0.205,0.04157,0.0194,0.02126,0.032,0.0222,0.00241,0.0043,0.0,0.0,0.000281,0.0,0.0293,0.0179
0.205,0.04157,0.0195,0.02136,0.0338,0.0236,0.00251,0.00447,0.0,0.0,0.000291,0.0,0.031,0.0191
0.205,0.04156,0.0196,0.02146,0.034,0.0251,0.0026,0.00464,0.0,0.0,0.0003,0.0,0.0311,0.0205
0.205,0.04156,0.0197,0.02156,0.0327,0.0267,0.00269,0.00481,0.0,0.0,0.00031,0.0,0.0297,0.0219
0.205,0.04156,0.0198,0.02166,0.0302,0.0281,0.00279,0.00498,0.0,0.0,0.00032,0.0,0.0271,0.0232
0.205,0.04155,0.0199,0.02176,0.027,0.0294,0.00288,0.00515,0.0,0.0,0.00033,0.0,0.0237,0.0242
0.205,0.04155,0.02,0.02186,0.0235,0.0303,0.00298,0.00532,0.0,0.0,0.00034,0.0,0.0201,0.0249
0.205,0.04154,0.0201,0.02196,0.0203,0.0308,0.00308,0.0055,0.0,0.0,0.00035,0.0,0.0168,0.0253
0.205,0.04154,0.0202,0.02206,0.0177,0.0309,0.00318,0.00568,0.0,0.0,0.00036,0.0,0.0141,0.0252
0.205,0.04153,0.0203,0.02216,0.0158,0.0308,0.00328,0.00586,0.0,0.0,0.00037,0.0,0.0121,0.025
0.205,0.04153,0.0204,0.02226,0.0145,0.0306,0.00338,0.00604,0.0,0.0,0.000381,0.0,0.0108,0.0246
0.205,0.04153,0.0205,0.02236,0.0138,0.0305,0.00348,0.00622,0.0,0.0,0.000391,0.0,0.00988,0.0242
0.205,0.04152,0.0206,0.02246,0.0132,0.0304,0.00358,0.0064,0.0,0.0,0.000402,0.0,0.00921,0.024
