qv,q2,ex,nu,RT,RL,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.3,0.08955,0.0172,0.02121,0.00368,0.00303,0.000813,0.00102,0.0,0.0,0.000245,0.0,0.00263,0.00201
0.3,0.08955,0.0173,0.02131,0.0029,0.0032,0.000887,0.00112,0.0,0.0,0.000265,0.0,0.00175,0.00209
0.3,0.08954,0.0174,0.02141,0.00262,0.00354,0.000961,0.00121,0.0,0.0,0.000286,0.0,0.00137,0.00233
0.3,0.08954,0.0175,0.02151,0.00273,0.00407,0.00103,0.0013,0.0,0.0,0.000306,0.0,0.00139,0.00277
0.3,0.08953,0.0176,0.02161,0.00314,0.0049,0.00111,0.00139,0.0,0.0,0.000326,0.0,0.00171,0.00351
0.3,0.08953,0.0177,0.02171,0.00373,0.0061,0.00118,0.00148,0.0,0.0,0.000345,0.0,0.00221,0.00462
0.3,0.08952,0.0178,0.02181,0.0044,0.00773,0.00125,0.00157,0.0,0.0,0.000365,0.0,0.00278,0.00616
0.3,0.08952,0.0179,0.02191,0.00503,0.00973,0.00132,0.00167,0.0,0.0,0.000384,0.0,0.00332,0.00807
0.3,0.08952,0.018,0.02201,0.00552,0.0119,0.00139,0.00176,0.0,0.0,0.000403,0.0,0.00372,0.0102
0.3,0.08951,0.0181,0.02211,0.0058,0.0139,0.00147,0.00185,0.0,0.0,0.000422,0.0,0.00391,0.0121
0.3,0.08951,0.0182,0.0222,0.00588,0.0154,0.00154,0.00194,0.0,0.0,0.000442,0.0,0.0039,0.0135
0.3,0.0895,0.0183,0.0223,0.00584,0.0161,0.00161,0.00203,0.0,0.0,0.000461,0.0,0.00377,0.0141
0.3,0.0895,0.0184,0.0224,0.00585,0.0158,0.00168,0.00212,0.0,0.0,0.00048,0.0,0.00368,0.0137
0.3,0.08949,0.0185,0.0225,0.00612,0.0147,0.00176,0.00221,0.0,0.0,0.0005,0.0,0.00386,0.0125
0.3,0.08949,0.0186,0.0226,0.00691,0.0131,0.00183,0.00231,0.0,0.0,0.000519,0.0,0.00456,0.0108
0.3,0.08948,0.0187,0.0227,0.00847,0.0114,0.0019,0.0024,0.0,0.0,0.000539,0.0,0.00603,0.00895
0.3,0.08948,0.0188,0.0228,0.011,0.00978,0.00198,0.00249,0.0,0.0,0.000558,0.0,0.00846,0.00729
0.3,0.08948,0.0189,0.0229,0.0146,0.0086,0.00205,0.00259,0.0,0.0,0.000578,0.0,0.0119,0.00601
0.3,0.08947,0.019,0.023,0.0191,0.00787,0.00213,0.00268,0.0,0.0,0.000598,0.0,0.0164,0.00519
0.3,0.08947,0.0191,0.0231,0.0243,0.00756,0.0022,0.00278,0.0,0.0,0.000618,0.0,0.0215,0.00478
0.3,0.08946,0.0192,0.0232,0.0298,0.0076,0.00228,0.00287,0.0,0.0,0.000638,0.0,0.0269,0.00472
0.3,0.08946,0.0193,0.0233,0.0348,0.00791,0.00236,0.00297,0.0,0.0,0.000659,0.0,0.0318,0.00494
0.3,0.08945,0.0194,0.0234,0.0386,0.00845,0.00243,0.00307,0.0,0.0,0.000679,0.0,0.0355,0.00538
0.3,0.08945,0.0195,0.0235,0.0408,0.00916,0.00251,0.00316,0.0,0.0,0.0007,0.0,0.0376,0.006
0.3,0.08944,0.0196,0.0236,0.041,0.00999,0.00259,0.00326,0.0,0.0,0.00072,0.0,0.0377,0.00673
0.3,0.08944,0.0197,0.0237,0.0392,0.0109,0.00266,0.00336,0.0,0.0,0.000741,0.0,0.0358,0.0075
0.3,0.08943,0.0198,0.0238,0.0359,0.0117,0.00274,0.00346,0.0,0.0,0.000762,0.0,0.0324,0.0082
0.3,0.08943,0.0199,0.0239,0.0316,0.0123,0.00282,0.00356,0.0,0.0,0.000783,0.0,0.028,0.00873
0.3,0.08942,0.02,0.024,0.0272,0.0127,0.0029,0.00366,0.0,0.0,0.000805,0.0,0.0235,0.009
0.3,0.08942,0.0201,0.0241,0.0233,0.0128,0.00298,0.00376,0.0,0.0,0.000826,0.0,0.0194,0.00899
0.3,0.08941,0.0202,0.0242,0.0202,0.0126,0.00306,0.00386,0.0,0.0,0.000848,0.0,0.0163,0.00873
0.3,0.08941,0.0203,0.0243,0.018,0.0123,0.00314,0.00396,0.0,0.0,0.00087,0.0,0.014,0.0083
0.3,0.0894,0.0204,0.0244,0.0167,0.0119,0.00322,0.00407,0.0,0.0,0.000892,0.0,0.0126,0.0078
0.3,0.0894,0.0205,0.0245,0.0158,0.0115,0.0033,0.00417,0.0,0.0,0.000914,0.0,0.0116,0.00732
