qv,q2,ex,nu,RT,RL,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.57,0.32464,0.0016,0.01613,2.88e-13,1.67e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.88e-13,1.67e-10
0.57,0.32464,0.0017,0.01623,3.1e-13,1.77e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.1e-13,1.77e-10
0.57,0.32463,0.0018,0.01633,3.33e-13,1.87e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.33e-13,1.87e-10
0.57,0.32463,0.0019,0.01643,3.58e-13,1.98e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.58e-13,1.98e-10
0.57,0.32463,0.002,0.01652,3.85e-13,2.09e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.85e-13,2.09e-10
0.57,0.32462,0.0021,0.01662,4.14e-13,2.21e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.14e-13,2.21e-10
0.57,0.32462,0.0022,0.01672,4.45e-13,2.34e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.45e-13,2.34e-10
0.57,0.32462,0.0023,0.01682,4.79e-13,2.47e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.79e-13,2.47e-10
0.57,0.32461,0.0024,0.01692,5.14e-13,2.61e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.14e-13,2.61e-10
0.57,0.32461,0.0025,0.01702,5.52e-13,2.78e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.52e-13,2.78e-10
0.57,0.32461,0.0026,0.01712,5.93e-13,3.02e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.93e-13,3.02e-10
0.57,0.3246,0.0027,0.01722,6.37e-13,3.56e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.37e-13,3.56e-10
0.57,0.3246,0.0028,0.01732,6.83e-13,5.35e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.83e-13,5.35e-10
0.57,0.3246,0.0029,0.01742,7.33e-13,1.17e-09,0.0,0.0,0.0,0.0,0.0,0.0,7.33e-13,1.17e-09
0.57,0.32459,0.003,0.01752,7.87e-13,3.38e-09,0.0,0.0,0.0,0.0,0.0,0.0,7.87e-13,3.38e-09
0.57,0.32459,0.0031,0.01762,8.44e-13,1.04e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.44e-13,1.04e-08
0.57,0.32459,0.0032,0.01772,9.05e-13,3.09e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.05e-13,3.09e-08
0.57,0.32458,0.0033,0.01782,9.7e-13,8.57e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.7e-13,8.57e-08
0.57,0.32458,0.0034,0.01792,1.04e-12,2.19e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.04e-12,2.19e-07
0.57,0.32458,0.0035,0.01802,1.11e-12,5.14e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.11e-12,5.14e-07
0.57,0.32457,0.0036,0.01812,1.19e-12,1.11e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.19e-12,1.11e-06
0.57,0.32457,0.0037,0.01822,1.28e-12,2.19e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.28e-12,2.19e-06
0.57,0.32456,0.0038,0.01832,1.37e-12,3.96e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.37e-12,3.96e-06
0.57,0.32456,0.0039,0.01842,1.46e-12,6.59e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.46e-12,6.59e-06
0.57,0.32456,0.004,0.01852,1.57e-12,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.57e-12,1e-05
0.57,0.32455,0.0041,0.01862,1.68e-12,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.68e-12,1.4e-05
0.57,0.32455,0.0042,0.01872,1.79e-12,1.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.79e-12,1.8e-05
0.57,0.32455,0.0043,0.01882,1.92e-12,2.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.92e-12,2.11e-05
0.57,0.32454,0.0044,0.01892,2.05e-12,2.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.05e-12,2.27e-05
0.57,0.32454,0.0045,0.01902,2.19e-12,2.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.19e-12,2.25e-05
0.57,0.32453,0.0046,0.01912,2.34e-12,2.03e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.34e-12,2.03e-05
0.57,0.32453,0.0047,0.01922,2.5e-12,1.69e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-12,1.69e-05
0.57,0.32453,0.0048,0.01932,2.67e-12,1.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.67e-12,1.29e-05
0.57,0.32452,0.0049,0.01942,2.85e-12,8.99e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.85e-12,8.99e-06
0.57,0.32452,0.005,0.01952,3.05e-12,5.76e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.05e-12,5.76e-06
0.57,0.32452,0.0051,0.01962,3.25e-12,3.38e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.25e-12,3.38e-06
0.57,0.32451,0.0052,0.01972,3.47e-12,1.82e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.47e-12,1.82e-06
0.57,0.32451,0.0053,0.01982,3.7e-12,9.01e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.7e-12,9.01e-07
0.57,0.3245,0.0054,0.01992,3.95e-12,4.09e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.95e-12,4.09e-07
0.57,0.3245,0.0055,0.02002,4.21e-12,1.71e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.21e-12,1.71e-07
0.57,0.3245,0.0056,0.02012,4.49e-12,6.59e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.49e-12,6.59e-08
0.57,0.32449,0.0057,0.02022,4.78e-12,2.4e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.78e-12,2.4e-08
0.57,0.32449,0.0058,0.02032,5.09e-12,8.79e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.09e-12,8.79e-09
0.57,0.32448,0.0059,0.02042,5.43e-12,3.88e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.43e-12,3.88e-09
0.57,0.32448,0.006,0.02052,5.78e-12,2.83e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.78e-12,2.83e-09
0.57,0.32447,0.0061,0.02062,6.15e-12,4.1e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.15e-12,4.1e-09
0.57,0.32447,0.0062,0.02072,6.55e-12,9.8e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.55e-12,9.8e-09
0.57,0.32447,0.0063,0.02082,6.97e-12,2.84e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.97e-12,2.84e-08
0.57,0.32446,0.0064,0.02092,7.41e-12,8.31e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.41e-12,8.31e-08
0.57,0.32446,0.0065,0.02102,7.89e-12,2.31e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.89e-12,2.31e-07
0.57,0.32445,0.0066,0.02112,8.39e-12,5.93e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.39e-12,5.93e-07
0.57,0.32445,0.0067,0.02122,8.91e-12,1.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.91e-12,1.4e-06
0.57,0.32445,0.0068,0.02132,9.47e-12,3.04e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.47e-12,3.04e-06
0.57,0.32444,0.0069,0.02142,1.01e-11,6.06e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.01e-11,6.06e-06
0.57,0.32444,0.007,0.02152,1.07e-11,1.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.07e-11,1.11e-05
0.57,0.32443,0.0071,0.02162,1.14e-11,1.86e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.14e-11,1.86e-05
0.57,0.32443,0.0072,0.02172,1.21e-11,2.85e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.21e-11,2.85e-05
0.57,0.32442,0.0073,0.02182,1.28e-11,4.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.28e-11,4.02e-05
0.57,0.32442,0.0074,0.02192,1.36e-11,5.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.36e-11,5.2e-05
0.57,0.32442,0.0075,0.02202,1.44e-11,6.16e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.44e-11,6.16e-05
0.57,0.32441,0.0076,0.02212,1.53e-11,6.69e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.53e-11,6.69e-05
0.57,0.32441,0.0077,0.02222,1.62e-11,6.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.62e-11,6.67e-05
0.57,0.3244,0.0078,0.02231,1.72e-11,6.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.72e-11,6.1e-05
0.57,0.3244,0.0079,0.02241,1.82e-11,5.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.82e-11,5.11e-05
0.57,0.32439,0.008,0.02251,1.93e-11,3.92e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.93e-11,3.92e-05
0.57,0.32439,0.0081,0.02261,2.05e-11,2.77e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.05e-11,2.77e-05
0.57,0.32438,0.0082,0.02271,2.17e-11,1.79e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-11,1.79e-05
0.57,0.32438,0.0083,0.02281,2.3e-11,1.06e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-11,1.06e-05
0.57,0.32437,0.0084,0.02291,2.43e-11,5.82e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.43e-11,5.82e-06
0.57,0.32437,0.0085,0.02301,2.57e-11,3.06e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.57e-11,3.06e-06
0.57,0.32437,0.0086,0.02311,2.72e-11,1.81e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.72e-11,1.81e-06
0.57,0.32436,0.0087,0.02321,2.88e-11,1.72e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.88e-11,1.72e-06
0.57,0.32436,0.0088,0.02331,3.05e-11,2.72e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.05e-11,2.72e-06
0.57,0.32435,0.0089,0.02341,3.22e-11,5.03e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.22e-11,5.03e-06
0.57,0.32435,0.009,0.02351,3.41e-11,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.41e-11,9e-06
0.57,0.32434,0.0091,0.02361,3.6e-11,1.49e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-11,1.49e-05
0.57,0.32434,0.0092,0.02371,3.81e-11,2.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.81e-11,2.27e-05
0.57,0.32433,0.0093,0.02381,4.03e-11,3.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.03e-11,3.17e-05
0.57,0.32433,0.0094,0.02391,4.25e-11,4.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.25e-11,4.07e-05
0.57,0.32432,0.0095,0.02401,4.49e-11,4.78e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.49e-11,4.78e-05
0.57,0.32432,0.0096,0.02411,4.75e-11,5.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.75e-11,5.15e-05
0.57,0.32431,0.0097,0.02421,5.01e-11,5.08e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.01e-11,5.08e-05
0.57,0.32431,0.0098,0.02431,5.29e-11,4.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.29e-11,4.61e-05
0.57,0.3243,0.0099,0.02441,5.59e-11,3.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.59e-11,3.83e-05
0.57,0.3243,0.01,0.02451,5.9e-11,2.91e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9e-11,2.91e-05
0.57,0.32429,0.0101,0.02461,6.22e-11,2.04e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.22e-11,2.04e-05
0.57,0.32429,0.0102,0.02471,6.57e-11,1.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.57e-11,1.31e-05
0.57,0.32428,0.0103,0.02481,6.93e-11,7.68e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.93e-11,7.68e-06
0.57,0.32428,0.0104,0.02491,7.31e-11,4.15e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.31e-11,4.15e-06
0.57,0.32427,0.0105,0.02501,7.71e-11,2.07e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.71e-11,2.07e-06
0.57,0.32427,0.0106,0.02511,8.13e-11,9.58e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.13e-11,9.58e-07
0.57,0.32426,0.0107,0.02521,8.58e-11,4.27e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.58e-11,4.27e-07
0.57,0.32426,0.0108,0.02531,9.04e-11,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.04e-11,2e-07
0.57,0.32425,0.0109,0.02541,9.54e-11,1.18e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-11,1.18e-07
0.57,0.32425,0.011,0.02551,1.01e-10,9.98e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.01e-10,9.98e-08
0.57,0.32424,0.0111,0.02561,1.06e-10,1.09e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.06e-10,1.09e-07
0.57,0.32424,0.0112,0.02571,1.12e-10,1.32e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.12e-10,1.32e-07
0.57,0.32423,0.0113,0.02581,1.18e-10,1.65e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.18e-10,1.65e-07
0.57,0.32423,0.0114,0.02591,1.24e-10,2.08e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.24e-10,2.08e-07
0.57,0.32422,0.0115,0.02601,1.31e-10,2.61e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.31e-10,2.61e-07
0.57,0.32422,0.0116,0.02611,1.38e-10,3.26e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.38e-10,3.26e-07
0.57,0.32421,0.0117,0.02621,1.46e-10,4.04e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.46e-10,4.04e-07
0.57,0.32421,0.0118,0.02631,1.54e-10,4.97e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.54e-10,4.97e-07
0.57,0.3242,0.0119,0.02641,1.63e-10,6.06e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.63e-10,6.06e-07
0.57,0.3242,0.012,0.02651,1.72e-10,7.32e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.72e-10,7.32e-07
0.57,0.32419,0.0121,0.02661,1.09e-09,5.25e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.09e-09,5.25e-06
0.57,0.32419,0.0122,0.02671,1.15e-09,6.21e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.15e-09,6.21e-06
0.57,0.32418,0.0123,0.02681,1.21e-09,7.28e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.21e-09,7.28e-06
0.57,0.32418,0.0124,0.0269,1.28e-09,8.43e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.28e-09,8.43e-06
0.57,0.32417,0.0125,0.027,1.35e-09,9.67e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.35e-09,9.67e-06
0.57,0.32417,0.0126,0.0271,1.43e-09,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43e-09,1.1e-05
0.57,0.32416,0.0127,0.0272,1.51e-09,1.23e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.51e-09,1.23e-05
0.57,0.32415,0.0128,0.0273,1.6e-09,1.37e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-09,1.37e-05
0.57,0.32415,0.0129,0.0274,1.7e-09,1.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-09,1.5e-05
0.57,0.32414,0.013,0.0275,1.8e-09,1.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.8e-09,1.63e-05
0.57,0.32414,0.0131,0.0276,1.9e-09,1.75e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-09,1.75e-05
0.57,0.32413,0.0132,0.0277,2.02e-09,1.86e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.02e-09,1.86e-05
0.57,0.32413,0.0133,0.0278,2.14e-09,1.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.14e-09,1.95e-05
0.57,0.32412,0.0134,0.0279,2.27e-09,2.03e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.27e-09,2.03e-05
0.57,0.32412,0.0135,0.028,2.41e-09,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.41e-09,2.09e-05
0.57,0.32411,0.0136,0.0281,2.57e-09,2.12e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.57e-09,2.12e-05
0.57,0.3241,0.0137,0.0282,2.73e-09,2.14e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.73e-09,2.14e-05
0.57,0.3241,0.0138,0.0283,2.9e-09,2.12e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.9e-09,2.12e-05
0.57,0.32409,0.0139,0.0284,3.09e-09,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.09e-09,2.09e-05
0.57,0.32409,0.014,0.0285,3.3e-09,2.04e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.3e-09,2.04e-05
0.57,0.32408,0.0141,0.0286,3.59e-09,1.97e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.59e-09,1.97e-05
0.57,0.32408,0.0142,0.0287,4.21e-09,1.88e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.21e-09,1.88e-05
0.57,0.32407,0.0143,0.0288,6.33e-09,1.79e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.33e-09,1.79e-05
0.57,0.32406,0.0144,0.0289,1.49e-08,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-08,1.7e-05
0.57,0.32406,0.0145,0.029,4.88e-08,1.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.88e-08,1.63e-05
0.57,0.32405,0.0146,0.0291,1.74e-07,1.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.74e-07,1.56e-05
0.57,0.32405,0.0147,0.0292,5.97e-07,1.52e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.97e-07,1.52e-05
0.57,0.32404,0.0148,0.0293,1.91e-06,1.48e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.91e-06,1.48e-05
0.57,0.32404,0.0149,0.0294,5.6e-06,1.44e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.6e-06,1.44e-05
0.57,0.32403,0.015,0.0295,1.51e-05,1.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.51e-05,1.39e-05
0.57,0.32402,0.0151,0.0296,3.74e-05,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.74e-05,1.3e-05
0.57,0.32402,0.0152,0.0297,8.5e-05,1.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-05,1.18e-05
0.57,0.32401,0.0153,0.0298,0.000177,1.04e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000177,1.04e-05
0.57,0.32401,0.0154,0.0299,0.000338,8.91e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000338,8.91e-06
0.57,0.324,0.0155,0.03,0.000594,7.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000594,7.64e-06
0.57,0.32399,0.0156,0.0301,0.000956,6.73e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000956,6.73e-06
0.57,0.32399,0.0157,0.0302,0.00142,6.23e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00142,6.23e-06
0.57,0.32398,0.0158,0.0303,0.00193,6.09e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00193,6.09e-06
0.57,0.32398,0.0159,0.0304,0.00242,6.15e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00242,6.15e-06
0.57,0.32397,0.016,0.0305,0.0028,6.19e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,6.19e-06
0.57,0.32396,0.0161,0.0306,0.003,6.05e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.003,6.05e-06
0.57,0.32396,0.0162,0.0307,0.00299,5.63e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00299,5.63e-06
0.57,0.32395,0.0163,0.03079,0.0028,4.97e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,4.97e-06
0.57,0.32395,0.0164,0.03089,0.00246,4.15e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00246,4.15e-06
0.57,0.32394,0.0165,0.03099,0.00207,5.77e-06,5.48e-06,2.45e-06,0.0,0.0,5.02e-06,0.0,0.00206,3.32e-06
0.57,0.32393,0.0166,0.03109,0.0017,1.38e-05,2.51e-05,1.12e-05,0.0,0.0,2.3e-05,0.0,0.00165,2.58e-06
0.57,0.32393,0.0167,0.03119,0.00134,1.78e-05,3.53e-05,1.58e-05,0.0,0.0,3.24e-05,0.0,0.00127,2.01e-06
0.57,0.32392,0.0168,0.03129,0.00102,2.1e-05,4.34e-05,1.94e-05,0.0,0.0,3.98e-05,0.0,0.000936,1.62e-06
0.57,0.32391,0.0169,0.03139,0.000757,2.39e-05,5.04e-05,2.25e-05,0.0,0.0,4.63e-05,0.0,0.000661,1.38e-06
0.57,0.32391,0.017,0.03149,0.000552,2.66e-05,5.67e-05,2.53e-05,0.0,0.0,5.22e-05,0.0,0.000443,1.26e-06
0.57,0.3239,0.0171,0.03159,0.0004,2.91e-05,6.25e-05,2.79e-05,0.0,0.0,5.76e-05,0.0,0.00028,1.22e-06
0.57,0.3239,0.0172,0.03169,0.000297,3.16e-05,6.8e-05,3.04e-05,0.0,0.0,6.28e-05,0.0,0.000166,1.21e-06
0.57,0.32389,0.0173,0.03179,0.000232,3.4e-05,7.33e-05,3.27e-05,0.0,0.0,6.77e-05,0.0,9.12e-05,1.24e-06
0.57,0.32388,0.0174,0.03189,0.000197,3.62e-05,7.83e-05,3.5e-05,0.0,0.0,7.24e-05,0.0,4.65e-05,1.28e-06
0.57,0.32388,0.0175,0.03199,0.000182,3.85e-05,8.31e-05,3.71e-05,0.0,0.0,7.7e-05,0.0,2.19e-05,1.34e-06
0.57,0.32387,0.0176,0.03209,0.000179,4.06e-05,8.78e-05,3.92e-05,0.0,0.0,8.14e-05,0.0,9.53e-06,1.41e-06
0.57,0.32386,0.0177,0.03219,0.000182,4.28e-05,9.24e-05,4.13e-05,0.0,0.0,8.57e-05,0.0,3.83e-06,1.51e-06
0.57,0.32386,0.0178,0.03229,0.000188,4.49e-05,9.69e-05,4.33e-05,0.0,0.0,9e-05,0.0,1.43e-06,1.63e-06
0.57,0.32385,0.0179,0.03239,0.000196,4.7e-05,0.000101,4.53e-05,0.0,0.0,9.42e-05,0.0,5.12e-07,1.77e-06
0.57,0.32384,0.018,0.03249,0.000204,4.91e-05,0.000106,4.72e-05,0.0,0.0,9.83e-05,0.0,1.92e-07,1.93e-06
0.57,0.32384,0.0181,0.03259,0.000212,5.12e-05,0.00011,4.91e-05,0.0,0.0,0.000102,0.0,9.17e-08,2.07e-06
0.57,0.32383,0.0182,0.03269,0.000221,5.32e-05,0.000114,5.1e-05,0.0,0.0,0.000106,0.0,6.44e-08,2.19e-06
0.57,0.32382,0.0183,0.03279,0.000229,5.51e-05,0.000118,5.28e-05,0.0,0.0,0.00011,0.0,5.94e-08,2.27e-06
0.57,0.32382,0.0184,0.03289,0.000237,5.7e-05,0.000122,5.47e-05,0.0,0.0,0.000114,0.0,6.05e-08,2.3e-06
0.57,0.32381,0.0185,0.03299,0.000245,5.88e-05,0.000126,5.65e-05,0.0,0.0,0.000118,0.0,6.34e-08,2.29e-06
0.57,0.32381,0.0186,0.03309,0.000253,6.06e-05,0.00013,5.83e-05,0.0,0.0,0.000122,0.0,6.67e-08,2.25e-06
0.57,0.3238,0.0187,0.03319,0.000261,6.24e-05,0.000135,6.01e-05,0.0,0.0,0.000126,0.0,7.03e-08,2.21e-06
0.57,0.32379,0.0188,0.03329,0.000269,6.41e-05,0.000139,6.19e-05,0.0,0.0,0.00013,0.0,7.41e-08,2.18e-06
0.57,0.32379,0.0189,0.03339,0.000277,6.59e-05,0.000142,6.37e-05,0.0,0.0,0.000134,0.0,7.84e-08,2.18e-06
0.57,0.32378,0.019,0.03349,0.000285,6.77e-05,0.000146,6.55e-05,0.0,0.0,0.000138,0.0,8.4e-08,2.2e-06
0.57,0.32377,0.0191,0.03359,0.000292,6.95e-05,0.00015,6.73e-05,0.0,0.0,0.000142,0.0,9.31e-08,2.24e-06
0.57,0.32377,0.0192,0.03369,0.0003,7.14e-05,0.000154,6.91e-05,0.0,0.0,0.000146,0.0,1.13e-07,2.31e-06
0.57,0.32376,0.0193,0.03379,0.000308,7.32e-05,0.000158,7.08e-05,0.0,0.0,0.00015,0.0,1.59e-07,2.4e-06
0.57,0.32375,0.0194,0.03389,0.000316,7.51e-05,0.000162,7.26e-05,0.0,0.0,0.000154,0.0,2.71e-07,2.51e-06
