qv,q2,ex,nu,RT,RL,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.167,0.02784,0.0058,0.00705,8.5e-09,2.48e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,2.48e-05
0.167,0.02784,0.0059,0.00715,9.05e-09,7.75e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.05e-09,7.75e-06
0.167,0.02784,0.006,0.00725,9.64e-09,2.68e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.64e-09,2.68e-06
0.167,0.02784,0.0061,0.00735,1.03e-08,1.72e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.03e-08,1.72e-06
0.167,0.02783,0.0062,0.00745,1.09e-08,3.05e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.09e-08,3.05e-06
0.167,0.02783,0.0063,0.00755,1.16e-08,8.37e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.16e-08,8.37e-06
0.167,0.02783,0.0064,0.00765,1.24e-08,2.43e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.24e-08,2.43e-05
0.167,0.02783,0.0065,0.00775,1.32e-08,6.74e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.32e-08,6.74e-05
0.167,0.02783,0.0066,0.00785,1.4e-08,0.000174,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-08,0.000174
0.167,0.02783,0.0067,0.00795,1.49e-08,0.000412,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-08,0.000412
0.167,0.02782,0.0068,0.00804,1.58e-08,0.000896,0.0,0.0,0.0,0.0,0.0,0.0,1.58e-08,0.000896
0.167,0.02782,0.0069,0.00814,1.68e-08,0.00179,0.0,0.0,0.0,0.0,0.0,0.0,1.68e-08,0.00179
0.167,0.02782,0.007,0.00824,1.79e-08,0.00328,0.0,0.0,0.0,0.0,0.0,0.0,1.79e-08,0.00328
0.167,0.02782,0.0071,0.00834,1.9e-08,0.00552,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-08,0.00552
0.167,0.02782,0.0072,0.00844,2.02e-08,0.00851,0.0,0.0,0.0,0.0,0.0,0.0,2.02e-08,0.00851
0.167,0.02782,0.0073,0.00854,2.15e-08,0.012,0.0,0.0,0.0,0.0,0.0,0.0,2.15e-08,0.012
0.167,0.02781,0.0074,0.00864,2.28e-08,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,2.28e-08,0.0156
0.167,0.02781,0.0075,0.00874,2.42e-08,0.0186,0.0,0.0,0.0,0.0,0.0,0.0,2.42e-08,0.0186
0.167,0.02781,0.0076,0.00884,2.57e-08,0.0202,0.0,0.0,0.0,0.0,0.0,0.0,2.57e-08,0.0202
0.167,0.02781,0.0077,0.00894,2.73e-08,0.0202,0.0,0.0,0.0,0.0,0.0,0.0,2.73e-08,0.0202
0.167,0.02781,0.0078,0.00904,2.9e-08,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,2.9e-08,0.0185
0.167,0.02781,0.0079,0.00914,3.08e-08,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,3.08e-08,0.0156
0.167,0.0278,0.008,0.00924,3.27e-08,0.012,0.0,0.0,0.0,0.0,0.0,0.0,3.27e-08,0.012
0.167,0.0278,0.0081,0.00934,3.48e-08,0.00849,0.0,0.0,0.0,0.0,0.0,0.0,3.48e-08,0.00849
0.167,0.0278,0.0082,0.00944,3.69e-08,0.00551,0.0,0.0,0.0,0.0,0.0,0.0,3.69e-08,0.00551
0.167,0.0278,0.0083,0.00954,3.92e-08,0.00328,0.0,0.0,0.0,0.0,0.0,0.0,3.92e-08,0.00328
0.167,0.0278,0.0084,0.00964,4.17e-08,0.00181,0.0,0.0,0.0,0.0,0.0,0.0,4.17e-08,0.00181
0.167,0.02779,0.0085,0.00974,4.43e-08,0.000962,0.0,0.0,0.0,0.0,0.0,0.0,4.43e-08,0.000962
0.167,0.02779,0.0086,0.00984,4.71e-08,0.000585,0.0,0.0,0.0,0.0,0.0,0.0,4.71e-08,0.000585
0.167,0.02779,0.0087,0.00994,5e-08,0.000585,0.0,0.0,0.0,0.0,0.0,0.0,5e-08,0.000585
0.167,0.02779,0.0088,0.01004,5.32e-08,0.000956,0.0,0.0,0.0,0.0,0.0,0.0,5.32e-08,0.000956
0.167,0.02779,0.0089,0.01014,5.66e-08,0.00178,0.0,0.0,0.0,0.0,0.0,0.0,5.66e-08,0.00178
0.167,0.02778,0.009,0.01024,6.03e-08,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,6.03e-08,0.0032
0.167,0.02778,0.0091,0.01034,6.42e-08,0.00533,0.0,0.0,0.0,0.0,0.0,0.0,6.42e-08,0.00533
0.167,0.02778,0.0092,0.01044,6.84e-08,0.00814,0.0,0.0,0.0,0.0,0.0,0.0,6.84e-08,0.00814
0.167,0.02778,0.0093,0.01054,7.29e-08,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,7.29e-08,0.0114
0.167,0.02778,0.0094,0.01064,7.78e-08,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,7.78e-08,0.0147
0.167,0.02777,0.0095,0.01074,8.31e-08,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,8.31e-08,0.0173
0.167,0.02777,0.0096,0.01084,8.89e-08,0.0187,0.0,0.0,0.0,0.0,0.0,0.0,8.89e-08,0.0187
0.167,0.02777,0.0097,0.01094,9.51e-08,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,9.51e-08,0.0185
0.167,0.02777,0.0098,0.01104,1.02e-07,0.0168,0.0,0.0,0.0,0.0,0.0,0.0,1.02e-07,0.0168
0.167,0.02776,0.0099,0.01114,1.09e-07,0.0141,0.0,0.0,0.0,0.0,0.0,0.0,1.09e-07,0.0141
0.167,0.02776,0.01,0.01124,1.17e-07,0.0109,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-07,0.0109
0.167,0.02776,0.0101,0.01134,1.26e-07,0.00784,0.0,0.0,0.0,0.0,0.0,0.0,1.26e-07,0.00784
0.167,0.02776,0.0102,0.01144,1.36e-07,0.00543,0.0,0.0,0.0,0.0,0.0,0.0,1.36e-07,0.00543
0.167,0.02776,0.0103,0.01154,1.47e-07,0.00385,0.0,0.0,0.0,0.0,0.0,0.0,1.47e-07,0.00385
0.167,0.02775,0.0104,0.01164,1.59e-07,0.00308,0.0,0.0,0.0,0.0,0.0,0.0,1.59e-07,0.00308
0.167,0.02775,0.0105,0.01174,1.72e-07,0.00292,0.0,0.0,0.0,0.0,0.0,0.0,1.72e-07,0.00292
0.167,0.02775,0.0106,0.01184,1.86e-07,0.00312,0.0,0.0,0.0,0.0,0.0,0.0,1.86e-07,0.00312
0.167,0.02775,0.0107,0.01194,2.02e-07,0.00341,0.0,0.0,0.0,0.0,0.0,0.0,2.02e-07,0.00341
0.167,0.02774,0.0108,0.01204,2.2e-07,0.00359,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-07,0.00359
0.167,0.02774,0.0109,0.01214,2.4e-07,0.00353,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-07,0.00353
0.167,0.02774,0.011,0.01224,2.63e-07,0.00321,0.0,0.0,0.0,0.0,0.0,0.0,2.63e-07,0.00321
0.167,0.02774,0.0111,0.01234,2.87e-07,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,2.87e-07,0.0027
0.167,0.02773,0.0112,0.01244,3.15e-07,0.00209,0.0,0.0,0.0,0.0,0.0,0.0,3.15e-07,0.00209
0.167,0.02773,0.0113,0.01254,3.46e-07,0.00151,0.0,0.0,0.0,0.0,0.0,0.0,3.46e-07,0.00151
0.167,0.02773,0.0114,0.01264,3.81e-07,0.00103,0.0,0.0,0.0,0.0,0.0,0.0,3.81e-07,0.00103
0.167,0.02773,0.0115,0.01274,4.21e-07,0.000687,0.0,0.0,0.0,0.0,0.0,0.0,4.21e-07,0.000687
0.167,0.02772,0.0116,0.01284,4.65e-07,0.000478,0.0,0.0,0.0,0.0,0.0,0.0,4.65e-07,0.000478
0.167,0.02772,0.0117,0.01294,5.14e-07,0.000377,0.0,0.0,0.0,0.0,0.0,0.0,5.14e-07,0.000377
0.167,0.02772,0.0118,0.01304,5.7e-07,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,5.7e-07,0.00035
0.167,0.02772,0.0119,0.01314,6.32e-07,0.000373,0.0,0.0,0.0,0.0,0.0,0.0,6.32e-07,0.000373
0.167,0.02771,0.012,0.01324,7.02e-07,0.000426,0.0,0.0,0.0,0.0,0.0,0.0,7.02e-07,0.000426
0.167,0.02771,0.0121,0.01334,4.69e-06,0.00299,0.0,0.0,0.0,0.0,0.0,0.0,4.69e-06,0.00299
0.167,0.02771,0.0122,0.01344,5.22e-06,0.00351,0.0,0.0,0.0,0.0,0.0,0.0,5.22e-06,0.00351
0.167,0.02771,0.0123,0.01354,5.82e-06,0.00409,0.0,0.0,0.0,0.0,0.0,0.0,5.82e-06,0.00409
0.167,0.0277,0.0124,0.01364,6.5e-06,0.00473,0.0,0.0,0.0,0.0,0.0,0.0,6.5e-06,0.00473
0.167,0.0277,0.0125,0.01374,7.25e-06,0.00541,0.0,0.0,0.0,0.0,0.0,0.0,7.25e-06,0.00541
0.167,0.0277,0.0126,0.01384,8.11e-06,0.00613,0.0,0.0,0.0,0.0,0.0,0.0,8.11e-06,0.00613
0.167,0.02769,0.0127,0.01394,9.06e-06,0.00687,0.0,0.0,0.0,0.0,0.0,0.0,9.06e-06,0.00687
0.167,0.02769,0.0128,0.01404,1.01e-05,0.00763,0.0,0.0,0.0,0.0,0.0,0.0,1.01e-05,0.00763
0.167,0.02769,0.0129,0.01414,1.13e-05,0.00838,0.0,0.0,0.0,0.0,0.0,0.0,1.13e-05,0.00838
0.167,0.02769,0.013,0.01424,1.27e-05,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,1.27e-05,0.0091
0.167,0.02768,0.0131,0.01434,1.42e-05,0.00979,0.0,0.0,0.0,0.0,0.0,0.0,1.42e-05,0.00979
0.167,0.02768,0.0132,0.01444,1.59e-05,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,1.59e-05,0.0104
0.167,0.02768,0.0133,0.01454,1.78e-05,0.011,0.0,0.0,0.0,0.0,0.0,0.0,1.78e-05,0.011
0.167,0.02767,0.0134,0.01464,2e-05,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0114
0.167,0.02767,0.0135,0.01474,2.25e-05,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,2.25e-05,0.0118
0.167,0.02767,0.0136,0.01484,2.6e-05,0.012,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-05,0.012
0.167,0.02767,0.0137,0.01494,3.18e-05,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,3.18e-05,0.0122
0.167,0.02766,0.0138,0.01504,4.38e-05,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,4.38e-05,0.0122
0.167,0.02766,0.0139,0.01514,7.24e-05,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,7.24e-05,0.0121
0.167,0.02766,0.014,0.01524,0.000141,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.000141,0.0119
0.167,0.02765,0.0141,0.01534,0.000297,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.000297,0.0118
0.167,0.02765,0.0142,0.01544,0.000626,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.000626,0.0118
0.167,0.02765,0.0143,0.01554,0.00126,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.00126,0.0122
0.167,0.02764,0.0144,0.01564,0.00237,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.00237,0.0131
0.167,0.02764,0.0145,0.01574,0.00413,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,0.00413,0.0148
0.167,0.02764,0.0146,0.01584,0.00661,0.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.00661,0.0174
0.167,0.02764,0.0147,0.01594,0.00974,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.00974,0.0209
0.167,0.02763,0.0148,0.01604,0.0132,0.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0249
0.167,0.02763,0.0149,0.01614,0.0164,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0285
0.167,0.02763,0.015,0.01624,0.0187,0.0311,0.0,0.0,0.0,0.0,0.0,0.0,0.0187,0.0311
0.167,0.02762,0.0151,0.01634,0.0196,0.0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0196,0.0321
0.167,0.02762,0.0152,0.01644,0.0191,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.0313
0.167,0.02762,0.0153,0.01654,0.0174,0.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0295
0.167,0.02761,0.0154,0.01664,0.0152,0.0276,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0276
0.167,0.02761,0.0155,0.01674,0.0133,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.027
0.167,0.02761,0.0156,0.01684,0.0124,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0286
0.167,0.0276,0.0157,0.01694,0.0126,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0325
0.167,0.0276,0.0158,0.01703,0.0139,0.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0382
0.167,0.0276,0.0159,0.01713,0.0156,0.0441,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.0441
0.167,0.02759,0.016,0.01723,0.0172,0.0486,0.0,0.0,0.0,0.0,0.0,0.0,0.0172,0.0486
0.167,0.02759,0.0161,0.01733,0.0179,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.0502
0.167,0.02759,0.0162,0.01743,0.0174,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0482
0.167,0.02758,0.0163,0.01753,0.0158,0.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0431
0.167,0.02758,0.0164,0.01763,0.0135,0.0358,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0358
0.167,0.02757,0.0165,0.01773,0.0109,0.0281,1.33e-05,2.55e-05,0.0,0.0,1.49e-06,0.0,0.0109,0.0281
0.167,0.02757,0.0166,0.01783,0.00848,0.0213,0.000124,0.000238,0.0,0.0,1.31e-05,0.0,0.00834,0.021
0.167,0.02757,0.0167,0.01793,0.00638,0.0159,0.000189,0.000362,0.0,0.0,1.89e-05,0.0,0.00618,0.0155
0.167,0.02756,0.0168,0.01803,0.00475,0.0122,0.000249,0.000476,0.0,0.0,2.37e-05,0.0,0.00448,0.0117
0.167,0.02756,0.0169,0.01813,0.00358,0.0101,0.000306,0.000587,0.0,0.0,2.8e-05,0.0,0.00324,0.00947
0.167,0.02756,0.017,0.01823,0.00283,0.00904,0.000365,0.000698,0.0,0.0,3.2e-05,0.0,0.00243,0.00834
0.167,0.02755,0.0171,0.01833,0.00245,0.00875,0.000423,0.000811,0.0,0.0,3.6e-05,0.0,0.002,0.00794
0.167,0.02755,0.0172,0.01843,0.00244,0.0089,0.000483,0.000926,0.0,0.0,3.98e-05,0.0,0.00192,0.00798
0.167,0.02755,0.0173,0.01853,0.0028,0.0093,0.000544,0.00104,0.0,0.0,4.36e-05,0.0,0.00221,0.00825
0.167,0.02754,0.0174,0.01863,0.00356,0.00985,0.000607,0.00116,0.0,0.0,4.73e-05,0.0,0.00291,0.00869
0.167,0.02754,0.0175,0.01873,0.00475,0.0106,0.00067,0.00129,0.0,0.0,5.11e-05,0.0,0.00403,0.00927
0.167,0.02753,0.0176,0.01883,0.00634,0.0114,0.000735,0.00141,0.0,0.0,5.48e-05,0.0,0.00555,0.01
0.167,0.02753,0.0177,0.01893,0.00822,0.0125,0.000802,0.00154,0.0,0.0,5.86e-05,0.0,0.00736,0.011
0.167,0.02753,0.0178,0.01903,0.0102,0.0139,0.00087,0.00167,0.0,0.0,6.24e-05,0.0,0.00927,0.0122
0.167,0.02752,0.0179,0.01913,0.012,0.0154,0.000939,0.0018,0.0,0.0,6.63e-05,0.0,0.011,0.0136
0.167,0.02752,0.018,0.01923,0.0133,0.0171,0.00101,0.00194,0.0,0.0,7.02e-05,0.0,0.0122,0.0151
0.167,0.02752,0.0181,0.01933,0.0139,0.0187,0.00108,0.00208,0.0,0.0,7.42e-05,0.0,0.0128,0.0166
0.167,0.02751,0.0182,0.01943,0.0138,0.02,0.00115,0.00222,0.0,0.0,7.82e-05,0.0,0.0125,0.0178
0.167,0.02751,0.0183,0.01953,0.0129,0.0209,0.00123,0.00236,0.0,0.0,8.22e-05,0.0,0.0116,0.0185
0.167,0.0275,0.0184,0.01963,0.0118,0.0213,0.0013,0.00251,0.0,0.0,8.63e-05,0.0,0.0104,0.0188
0.167,0.0275,0.0185,0.01973,0.0106,0.0213,0.00138,0.00266,0.0,0.0,9.05e-05,0.0,0.00912,0.0186
0.167,0.0275,0.0186,0.01983,0.00977,0.021,0.00146,0.00281,0.0,0.0,9.47e-05,0.0,0.00822,0.0182
0.167,0.02749,0.0187,0.01993,0.00962,0.0206,0.00154,0.00296,0.0,0.0,9.9e-05,0.0,0.00798,0.0177
0.167,0.02749,0.0188,0.02003,0.0103,0.0204,0.00162,0.00312,0.0,0.0,0.000103,0.0,0.00856,0.0173
0.167,0.02748,0.0189,0.02013,0.0118,0.0204,0.0017,0.00328,0.0,0.0,0.000108,0.0,0.01,0.0171
0.167,0.02748,0.019,0.02023,0.0141,0.0206,0.00178,0.00344,0.0,0.0,0.000112,0.0,0.0122,0.0172
0.167,0.02748,0.0191,0.02033,0.0169,0.0211,0.00187,0.0036,0.0,0.0,0.000117,0.0,0.0149,0.0175
0.167,0.02747,0.0192,0.02043,0.0199,0.0218,0.00195,0.00377,0.0,0.0,0.000121,0.0,0.0178,0.018
0.167,0.02747,0.0193,0.02053,0.0226,0.0226,0.00204,0.00394,0.0,0.0,0.000126,0.0,0.0205,0.0187
0.167,0.02746,0.0194,0.02063,0.0248,0.0237,0.00213,0.00411,0.0,0.0,0.000131,0.0,0.0225,0.0196
0.167,0.02746,0.0195,0.02073,0.026,0.0248,0.00221,0.00428,0.0,0.0,0.000135,0.0,0.0236,0.0205
0.167,0.02746,0.0196,0.02083,0.0261,0.0261,0.0023,0.00445,0.0,0.0,0.00014,0.0,0.0236,0.0216
0.167,0.02745,0.0197,0.02093,0.0251,0.0273,0.00239,0.00463,0.0,0.0,0.000145,0.0,0.0226,0.0227
0.167,0.02745,0.0198,0.02103,0.0233,0.0285,0.00248,0.00481,0.0,0.0,0.00015,0.0,0.0206,0.0237
0.167,0.02744,0.0199,0.02113,0.021,0.0296,0.00258,0.00498,0.0,0.0,0.000155,0.0,0.0182,0.0246
0.167,0.02744,0.02,0.02123,0.0185,0.0305,0.00267,0.00517,0.0,0.0,0.00016,0.0,0.0157,0.0253
0.167,0.02743,0.0201,0.02133,0.0163,0.0312,0.00276,0.00535,0.0,0.0,0.000165,0.0,0.0134,0.0258
0.167,0.02743,0.0202,0.02143,0.0145,0.0316,0.00286,0.00554,0.0,0.0,0.000171,0.0,0.0115,0.0261
0.167,0.02743,0.0203,0.02153,0.0132,0.0319,0.00295,0.00572,0.0,0.0,0.000176,0.0,0.0101,0.0262
0.167,0.02742,0.0204,0.02163,0.0124,0.0322,0.00305,0.00591,0.0,0.0,0.000181,0.0,0.00913,0.0263
0.167,0.02742,0.0205,0.02173,0.0119,0.0325,0.00315,0.0061,0.0,0.0,0.000186,0.0,0.00855,0.0264
0.167,0.02741,0.0206,0.02183,0.0116,0.0328,0.00324,0.00629,0.0,0.0,0.000192,0.0,0.00819,0.0265
