qv,q2,ex,nu,RT,RL,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.24,0.05756,0.0039,0.00648,2.3e-09,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-09,0.0264
0.24,0.05756,0.004,0.00658,2.47e-09,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,2.47e-09,0.0403
0.24,0.05756,0.0041,0.00668,2.64e-09,0.0565,0.0,0.0,0.0,0.0,0.0,0.0,2.64e-09,0.0565
0.24,0.05755,0.0042,0.00678,2.82e-09,0.0726,0.0,0.0,0.0,0.0,0.0,0.0,2.82e-09,0.0726
0.24,0.05755,0.0043,0.00688,3.02e-09,0.0856,0.0,0.0,0.0,0.0,0.0,0.0,3.02e-09,0.0856
0.24,0.05755,0.0044,0.00698,3.23e-09,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,3.23e-09,0.0925
0.24,0.05755,0.0045,0.00707,3.45e-09,0.0916,0.0,0.0,0.0,0.0,0.0,0.0,3.45e-09,0.0916
0.24,0.05755,0.0046,0.00717,3.69e-09,0.0832,0.0,0.0,0.0,0.0,0.0,0.0,3.69e-09,0.0832
0.24,0.05755,0.0047,0.00727,3.94e-09,0.0693,0.0,0.0,0.0,0.0,0.0,0.0,3.94e-09,0.0693
0.24,0.05755,0.0048,0.00737,4.21e-09,0.053,0.0,0.0,0.0,0.0,0.0,0.0,4.21e-09,0.053
0.24,0.05754,0.0049,0.00747,4.49e-09,0.0371,0.0,0.0,0.0,0.0,0.0,0.0,4.49e-09,0.0371
0.24,0.05754,0.005,0.00757,4.8e-09,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,4.8e-09,0.0238
0.24,0.05754,0.0051,0.00767,5.12e-09,0.014,0.0,0.0,0.0,0.0,0.0,0.0,5.12e-09,0.014
0.24,0.05754,0.0052,0.00777,5.46e-09,0.00758,0.0,0.0,0.0,0.0,0.0,0.0,5.46e-09,0.00758
0.24,0.05754,0.0053,0.00787,5.83e-09,0.00376,0.0,0.0,0.0,0.0,0.0,0.0,5.83e-09,0.00376
0.24,0.05754,0.0054,0.00797,6.21e-09,0.00171,0.0,0.0,0.0,0.0,0.0,0.0,6.21e-09,0.00171
0.24,0.05753,0.0055,0.00807,6.62e-09,0.000711,0.0,0.0,0.0,0.0,0.0,0.0,6.62e-09,0.000711
0.24,0.05753,0.0056,0.00817,7.06e-09,0.000272,0.0,0.0,0.0,0.0,0.0,0.0,7.06e-09,0.000272
0.24,0.05753,0.0057,0.00827,7.53e-09,9.55e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.53e-09,9.55e-05
0.24,0.05753,0.0058,0.00837,8.02e-09,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.02e-09,3.1e-05
0.24,0.05753,0.0059,0.00847,8.54e-09,9.56e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.54e-09,9.56e-06
0.24,0.05753,0.006,0.00857,9.1e-09,3.12e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.1e-09,3.12e-06
0.24,0.05752,0.0061,0.00867,9.69e-09,1.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.69e-09,1.7e-06
0.24,0.05752,0.0062,0.00877,1.03e-08,2.59e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.03e-08,2.59e-06
0.24,0.05752,0.0063,0.00887,1.1e-08,6.81e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-08,6.81e-06
0.24,0.05752,0.0064,0.00897,1.17e-08,1.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-08,1.95e-05
0.24,0.05752,0.0065,0.00907,1.24e-08,5.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.24e-08,5.39e-05
0.24,0.05752,0.0066,0.00917,1.32e-08,0.000138,0.0,0.0,0.0,0.0,0.0,0.0,1.32e-08,0.000138
0.24,0.05751,0.0067,0.00927,1.4e-08,0.000328,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-08,0.000328
0.24,0.05751,0.0068,0.00937,1.49e-08,0.000714,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-08,0.000714
0.24,0.05751,0.0069,0.00947,1.59e-08,0.00143,0.0,0.0,0.0,0.0,0.0,0.0,1.59e-08,0.00143
0.24,0.05751,0.007,0.00957,1.69e-08,0.00261,0.0,0.0,0.0,0.0,0.0,0.0,1.69e-08,0.00261
0.24,0.05751,0.0071,0.00967,1.79e-08,0.00439,0.0,0.0,0.0,0.0,0.0,0.0,1.79e-08,0.00439
0.24,0.0575,0.0072,0.00977,1.9e-08,0.00677,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-08,0.00677
0.24,0.0575,0.0073,0.00987,2.02e-08,0.00957,0.0,0.0,0.0,0.0,0.0,0.0,2.02e-08,0.00957
0.24,0.0575,0.0074,0.00997,2.14e-08,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,2.14e-08,0.0124
0.24,0.0575,0.0075,0.01007,2.28e-08,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,2.28e-08,0.0147
0.24,0.0575,0.0076,0.01017,2.41e-08,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,2.41e-08,0.0161
0.24,0.05749,0.0077,0.01027,2.56e-08,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,2.56e-08,0.0161
0.24,0.05749,0.0078,0.01037,2.72e-08,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,2.72e-08,0.0147
0.24,0.05749,0.0079,0.01047,2.88e-08,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,2.88e-08,0.0124
0.24,0.05749,0.008,0.01057,3.06e-08,0.00953,0.0,0.0,0.0,0.0,0.0,0.0,3.06e-08,0.00953
0.24,0.05749,0.0081,0.01067,3.24e-08,0.00674,0.0,0.0,0.0,0.0,0.0,0.0,3.24e-08,0.00674
0.24,0.05748,0.0082,0.01077,3.44e-08,0.00437,0.0,0.0,0.0,0.0,0.0,0.0,3.44e-08,0.00437
0.24,0.05748,0.0083,0.01087,3.64e-08,0.00261,0.0,0.0,0.0,0.0,0.0,0.0,3.64e-08,0.00261
0.24,0.05748,0.0084,0.01097,3.86e-08,0.00146,0.0,0.0,0.0,0.0,0.0,0.0,3.86e-08,0.00146
0.24,0.05748,0.0085,0.01107,4.09e-08,0.000834,0.0,0.0,0.0,0.0,0.0,0.0,4.09e-08,0.000834
0.24,0.05748,0.0086,0.01117,4.33e-08,0.000649,0.0,0.0,0.0,0.0,0.0,0.0,4.33e-08,0.000649
0.24,0.05747,0.0087,0.01127,4.59e-08,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,4.59e-08,0.0009
0.24,0.05747,0.0088,0.01137,4.87e-08,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,4.87e-08,0.0017
0.24,0.05747,0.0089,0.01147,5.16e-08,0.00328,0.0,0.0,0.0,0.0,0.0,0.0,5.16e-08,0.00328
0.24,0.05747,0.009,0.01157,5.46e-08,0.00593,0.0,0.0,0.0,0.0,0.0,0.0,5.46e-08,0.00593
0.24,0.05746,0.0091,0.01167,5.79e-08,0.00988,0.0,0.0,0.0,0.0,0.0,0.0,5.79e-08,0.00988
0.24,0.05746,0.0092,0.01177,6.13e-08,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,6.13e-08,0.0151
0.24,0.05746,0.0093,0.01187,6.5e-08,0.0211,0.0,0.0,0.0,0.0,0.0,0.0,6.5e-08,0.0211
0.24,0.05746,0.0094,0.01197,6.89e-08,0.0272,0.0,0.0,0.0,0.0,0.0,0.0,6.89e-08,0.0272
0.24,0.05745,0.0095,0.01207,7.3e-08,0.032,0.0,0.0,0.0,0.0,0.0,0.0,7.3e-08,0.032
0.24,0.05745,0.0096,0.01217,7.74e-08,0.0346,0.0,0.0,0.0,0.0,0.0,0.0,7.74e-08,0.0346
0.24,0.05745,0.0097,0.01227,8.21e-08,0.0343,0.0,0.0,0.0,0.0,0.0,0.0,8.21e-08,0.0343
0.24,0.05745,0.0098,0.01237,8.71e-08,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,8.71e-08,0.0312
0.24,0.05744,0.0099,0.01247,9.25e-08,0.0261,0.0,0.0,0.0,0.0,0.0,0.0,9.25e-08,0.0261
0.24,0.05744,0.01,0.01257,9.81e-08,0.0201,0.0,0.0,0.0,0.0,0.0,0.0,9.81e-08,0.0201
0.24,0.05744,0.0101,0.01267,1.04e-07,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,1.04e-07,0.0145
0.24,0.05744,0.0102,0.01277,1.11e-07,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,1.11e-07,0.0101
0.24,0.05743,0.0103,0.01287,1.18e-07,0.00715,0.0,0.0,0.0,0.0,0.0,0.0,1.18e-07,0.00715
0.24,0.05743,0.0104,0.01297,1.25e-07,0.00574,0.0,0.0,0.0,0.0,0.0,0.0,1.25e-07,0.00574
0.24,0.05743,0.0105,0.01307,1.33e-07,0.00547,0.0,0.0,0.0,0.0,0.0,0.0,1.33e-07,0.00547
0.24,0.05743,0.0106,0.01317,1.42e-07,0.00585,0.0,0.0,0.0,0.0,0.0,0.0,1.42e-07,0.00585
0.24,0.05742,0.0107,0.01327,1.52e-07,0.00641,0.0,0.0,0.0,0.0,0.0,0.0,1.52e-07,0.00641
0.24,0.05742,0.0108,0.01337,1.62e-07,0.00675,0.0,0.0,0.0,0.0,0.0,0.0,1.62e-07,0.00675
0.24,0.05742,0.0109,0.01347,1.73e-07,0.00663,0.0,0.0,0.0,0.0,0.0,0.0,1.73e-07,0.00663
0.24,0.05742,0.011,0.01357,1.85e-07,0.00601,0.0,0.0,0.0,0.0,0.0,0.0,1.85e-07,0.00601
0.24,0.05741,0.0111,0.01367,1.98e-07,0.00502,0.0,0.0,0.0,0.0,0.0,0.0,1.98e-07,0.00502
0.24,0.05741,0.0112,0.01377,2.12e-07,0.00387,0.0,0.0,0.0,0.0,0.0,0.0,2.12e-07,0.00387
0.24,0.05741,0.0113,0.01387,2.27e-07,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,2.27e-07,0.00275
0.24,0.0574,0.0114,0.01397,2.44e-07,0.00183,0.0,0.0,0.0,0.0,0.0,0.0,2.44e-07,0.00183
0.24,0.0574,0.0115,0.01407,2.63e-07,0.00115,0.0,0.0,0.0,0.0,0.0,0.0,2.63e-07,0.00115
0.24,0.0574,0.0116,0.01417,2.83e-07,0.00073,0.0,0.0,0.0,0.0,0.0,0.0,2.83e-07,0.00073
0.24,0.0574,0.0117,0.01427,3.05e-07,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,3.05e-07,0.0005
0.24,0.05739,0.0118,0.01437,3.3e-07,0.000405,0.0,0.0,0.0,0.0,0.0,0.0,3.3e-07,0.000405
0.24,0.05739,0.0119,0.01447,3.56e-07,0.000395,0.0,0.0,0.0,0.0,0.0,0.0,3.56e-07,0.000395
0.24,0.05739,0.012,0.01457,3.86e-07,0.000433,0.0,0.0,0.0,0.0,0.0,0.0,3.86e-07,0.000433
0.24,0.05738,0.0121,0.01467,2.51e-06,0.003,0.0,0.0,0.0,0.0,0.0,0.0,2.51e-06,0.003
0.24,0.05738,0.0122,0.01477,2.73e-06,0.00351,0.0,0.0,0.0,0.0,0.0,0.0,2.73e-06,0.00351
0.24,0.05738,0.0123,0.01487,2.97e-06,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,2.97e-06,0.0041
0.24,0.05738,0.0124,0.01497,3.23e-06,0.00474,0.0,0.0,0.0,0.0,0.0,0.0,3.23e-06,0.00474
0.24,0.05737,0.0125,0.01507,3.52e-06,0.00543,0.0,0.0,0.0,0.0,0.0,0.0,3.52e-06,0.00543
0.24,0.05737,0.0126,0.01517,3.84e-06,0.00616,0.0,0.0,0.0,0.0,0.0,0.0,3.84e-06,0.00616
0.24,0.05737,0.0127,0.01527,4.2e-06,0.00691,0.0,0.0,0.0,0.0,0.0,0.0,4.2e-06,0.00691
0.24,0.05736,0.0128,0.01537,4.6e-06,0.00767,0.0,0.0,0.0,0.0,0.0,0.0,4.6e-06,0.00767
0.24,0.05736,0.0129,0.01547,5.04e-06,0.00842,0.0,0.0,0.0,0.0,0.0,0.0,5.04e-06,0.00842
0.24,0.05736,0.013,0.01557,5.52e-06,0.00915,0.0,0.0,0.0,0.0,0.0,0.0,5.52e-06,0.00915
0.24,0.05735,0.0131,0.01567,6.06e-06,0.00984,0.0,0.0,0.0,0.0,0.0,0.0,6.06e-06,0.00984
0.24,0.05735,0.0132,0.01577,6.66e-06,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,6.66e-06,0.0105
0.24,0.05735,0.0133,0.01587,7.32e-06,0.011,0.0,0.0,0.0,0.0,0.0,0.0,7.32e-06,0.011
0.24,0.05735,0.0134,0.01597,8.06e-06,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,8.06e-06,0.0115
0.24,0.05734,0.0135,0.01607,8.88e-06,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,8.88e-06,0.0118
0.24,0.05734,0.0136,0.01617,9.84e-06,0.012,0.0,0.0,0.0,0.0,0.0,0.0,9.84e-06,0.012
0.24,0.05734,0.0137,0.01627,1.1e-05,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0121
0.24,0.05733,0.0138,0.01637,1.27e-05,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,1.27e-05,0.0121
0.24,0.05733,0.0139,0.01647,1.56e-05,0.012,0.0,0.0,0.0,0.0,0.0,0.0,1.56e-05,0.012
0.24,0.05733,0.014,0.01656,2.12e-05,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,2.12e-05,0.0118
0.24,0.05732,0.0141,0.01666,3.28e-05,0.0116,0.0,0.0,0.0,0.0,0.0,0.0,3.28e-05,0.0116
0.24,0.05732,0.0142,0.01676,5.6e-05,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,5.6e-05,0.0115
0.24,0.05732,0.0143,0.01686,9.97e-05,0.0116,0.0,0.0,0.0,0.0,0.0,0.0,9.97e-05,0.0116
0.24,0.05731,0.0144,0.01696,0.000175,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.000175,0.0121
0.24,0.05731,0.0145,0.01706,0.000294,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.000294,0.0132
0.24,0.05731,0.0146,0.01716,0.000462,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.000462,0.015
0.24,0.0573,0.0147,0.01726,0.000675,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.000675,0.0175
0.24,0.0573,0.0148,0.01736,0.000917,0.0203,0.0,0.0,0.0,0.0,0.0,0.0,0.000917,0.0203
0.24,0.0573,0.0149,0.01746,0.00116,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.00116,0.0229
0.24,0.05729,0.015,0.01756,0.0014,0.0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0247
0.24,0.05729,0.0151,0.01766,0.00166,0.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.00166,0.0253
0.24,0.05728,0.0152,0.01776,0.00204,0.0248,0.0,0.0,0.0,0.0,0.0,0.0,0.00204,0.0248
0.24,0.05728,0.0153,0.01786,0.00274,0.0237,0.0,0.0,0.0,0.0,0.0,0.0,0.00274,0.0237
0.24,0.05728,0.0154,0.01796,0.00401,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.00401,0.0229
0.24,0.05727,0.0155,0.01806,0.00614,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.00614,0.0234
0.24,0.05727,0.0156,0.01816,0.00929,0.0261,0.0,0.0,0.0,0.0,0.0,0.0,0.00929,0.0261
0.24,0.05727,0.0157,0.01826,0.0134,0.0311,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0311
0.24,0.05726,0.0158,0.01836,0.0181,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0181,0.0375
0.24,0.05726,0.0159,0.01846,0.0226,0.0441,0.0,0.0,0.0,0.0,0.0,0.0,0.0226,0.0441
0.24,0.05726,0.016,0.01856,0.0262,0.0489,0.0,0.0,0.0,0.0,0.0,0.0,0.0262,0.0489
0.24,0.05725,0.0161,0.01866,0.0282,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0282,0.0505
0.24,0.05725,0.0162,0.01876,0.0283,0.0484,0.0,0.0,0.0,0.0,0.0,0.0,0.0283,0.0484
0.24,0.05724,0.0163,0.01886,0.0266,0.0429,0.0,0.0,0.0,0.0,0.0,0.0,0.0266,0.0429
0.24,0.05724,0.0164,0.01896,0.0236,0.0353,0.0,0.0,0.0,0.0,0.0,0.0,0.0236,0.0353
0.24,0.05724,0.0165,0.01906,0.0199,0.0271,2.91e-05,4.62e-05,0.0,0.0,6.77e-06,0.0,0.0199,0.0271
0.24,0.05723,0.0166,0.01916,0.0164,0.02,0.000231,0.000366,0.0,0.0,5.26e-05,0.0,0.0161,0.0196
0.24,0.05723,0.0167,0.01926,0.0129,0.0143,0.000338,0.000536,0.0,0.0,7.54e-05,0.0,0.0125,0.0138
0.24,0.05723,0.0168,0.01936,0.00989,0.0104,0.000429,0.00068,0.0,0.0,9.4e-05,0.0,0.00937,0.00972
0.24,0.05722,0.0169,0.01946,0.00738,0.00806,0.000513,0.000814,0.0,0.0,0.00011,0.0,0.00676,0.00724
0.24,0.05722,0.017,0.01956,0.00543,0.00688,0.000594,0.000941,0.0,0.0,0.000126,0.0,0.00471,0.00593
0.24,0.05721,0.0171,0.01966,0.00404,0.00645,0.000672,0.00107,0.0,0.0,0.00014,0.0,0.00323,0.00539
0.24,0.05721,0.0172,0.01976,0.00323,0.00648,0.00075,0.00119,0.0,0.0,0.000154,0.0,0.00233,0.0053
0.24,0.05721,0.0173,0.01986,0.00296,0.0068,0.000827,0.00131,0.0,0.0,0.000168,0.0,0.00197,0.00548
0.24,0.0572,0.0174,0.01996,0.0032,0.00733,0.000903,0.00143,0.0,0.0,0.000181,0.0,0.00212,0.0059
0.24,0.0572,0.0175,0.02006,0.0039,0.00812,0.00098,0.00155,0.0,0.0,0.000194,0.0,0.00272,0.00656
0.24,0.05719,0.0176,0.02016,0.00498,0.00926,0.00106,0.00168,0.0,0.0,0.000207,0.0,0.00372,0.00758
0.24,0.05719,0.0177,0.02026,0.00634,0.0108,0.00114,0.0018,0.0,0.0,0.00022,0.0,0.00498,0.00905
0.24,0.05719,0.0178,0.02036,0.00778,0.0129,0.00121,0.00193,0.0,0.0,0.000233,0.0,0.00633,0.011
0.24,0.05718,0.0179,0.02046,0.0091,0.0155,0.00129,0.00205,0.0,0.0,0.000246,0.0,0.00756,0.0134
0.24,0.05718,0.018,0.02056,0.0101,0.0182,0.00137,0.00218,0.0,0.0,0.000259,0.0,0.00844,0.0161
0.24,0.05717,0.0181,0.02066,0.0105,0.0208,0.00145,0.00231,0.0,0.0,0.000272,0.0,0.00882,0.0185
0.24,0.05717,0.0182,0.02076,0.0105,0.0228,0.00153,0.00243,0.0,0.0,0.000285,0.0,0.00866,0.0204
0.24,0.05716,0.0183,0.02086,0.00998,0.0238,0.00162,0.00256,0.0,0.0,0.000298,0.0,0.00807,0.0212
0.24,0.05716,0.0184,0.02096,0.00932,0.0237,0.0017,0.0027,0.0,0.0,0.000311,0.0,0.00731,0.021
0.24,0.05716,0.0185,0.02106,0.00882,0.0226,0.00178,0.00283,0.0,0.0,0.000325,0.0,0.00671,0.0198
0.24,0.05715,0.0186,0.02116,0.00883,0.0209,0.00187,0.00296,0.0,0.0,0.000338,0.0,0.00663,0.018
0.24,0.05715,0.0187,0.02126,0.00969,0.0191,0.00195,0.0031,0.0,0.0,0.000352,0.0,0.00738,0.016
0.24,0.05714,0.0188,0.02136,0.0116,0.0175,0.00204,0.00323,0.0,0.0,0.000365,0.0,0.00918,0.0143
0.24,0.05714,0.0189,0.02146,0.0146,0.0163,0.00212,0.00337,0.0,0.0,0.000379,0.0,0.0121,0.013
0.24,0.05714,0.019,0.02156,0.0187,0.0157,0.00221,0.00351,0.0,0.0,0.000393,0.0,0.0161,0.0122
0.24,0.05713,0.0191,0.02166,0.0235,0.0157,0.0023,0.00365,0.0,0.0,0.000407,0.0,0.0208,0.012
0.24,0.05713,0.0192,0.02176,0.0285,0.016,0.00239,0.00379,0.0,0.0,0.000421,0.0,0.0257,0.0122
0.24,0.05712,0.0193,0.02186,0.0332,0.0167,0.00248,0.00394,0.0,0.0,0.000435,0.0,0.0303,0.0128
0.24,0.05712,0.0194,0.02196,0.0368,0.0178,0.00257,0.00408,0.0,0.0,0.000449,0.0,0.0338,0.0137
0.24,0.05711,0.0195,0.02206,0.0389,0.0191,0.00266,0.00423,0.0,0.0,0.000464,0.0,0.0358,0.0149
0.24,0.05711,0.0196,0.02216,0.0391,0.0206,0.00275,0.00437,0.0,0.0,0.000478,0.0,0.0359,0.0162
0.24,0.0571,0.0197,0.02226,0.0375,0.0222,0.00285,0.00452,0.0,0.0,0.000493,0.0,0.0342,0.0177
0.24,0.0571,0.0198,0.02235,0.0344,0.0236,0.00294,0.00467,0.0,0.0,0.000508,0.0,0.031,0.0189
0.24,0.0571,0.0199,0.02245,0.0304,0.0248,0.00303,0.00482,0.0,0.0,0.000523,0.0,0.0269,0.02
0.24,0.05709,0.02,0.02255,0.0263,0.0255,0.00313,0.00497,0.0,0.0,0.000538,0.0,0.0226,0.0206
0.24,0.05709,0.0201,0.02265,0.0225,0.0258,0.00322,0.00513,0.0,0.0,0.000553,0.0,0.0187,0.0207
0.24,0.05708,0.0202,0.02275,0.0195,0.0257,0.00332,0.00528,0.0,0.0,0.000569,0.0,0.0156,0.0204
0.24,0.05708,0.0203,0.02285,0.0174,0.0253,0.00342,0.00544,0.0,0.0,0.000584,0.0,0.0134,0.0199
0.24,0.05707,0.0204,0.02295,0.016,0.0248,0.00351,0.00559,0.0,0.0,0.0006,0.0,0.0119,0.0192
0.24,0.05707,0.0205,0.02305,0.0151,0.0244,0.00361,0.00575,0.0,0.0,0.000616,0.0,0.0109,0.0186
0.24,0.05706,0.0206,0.02315,0.0144,0.0241,0.00371,0.00591,0.0,0.0,0.000632,0.0,0.01,0.0181
