qv,q2,ex,nu,RT,RL,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.38,0.13639,0.0834,0.0895,0.0257,0.0164,0.0162,0.0164,6.54e-05,4.11e-06,0.00937,0.0,0.0,2.06e-08
0.38,0.13637,0.0835,0.0896,0.0257,0.0164,0.0162,0.0164,6.5e-05,4.06e-06,0.00937,0.0,0.0,1.95e-08
0.38,0.13635,0.0836,0.0897,0.0257,0.0164,0.0162,0.0164,6.47e-05,4.01e-06,0.00937,0.0,0.0,1.84e-08
0.38,0.13634,0.0837,0.0898,0.0257,0.0164,0.0162,0.0164,6.44e-05,3.96e-06,0.00937,0.0,0.0,1.74e-08
0.38,0.13632,0.0838,0.0899,0.0257,0.0164,0.0162,0.0164,6.41e-05,3.91e-06,0.00937,0.0,0.0,1.64e-08
0.38,0.1363,0.0839,0.09,0.0257,0.0165,0.0162,0.0164,6.38e-05,3.87e-06,0.00937,0.0,0.0,1.55e-08
0.38,0.13628,0.084,0.0901,0.0257,0.0165,0.0163,0.0165,6.36e-05,3.83e-06,0.00937,0.0,0.0,1.46e-08
0.38,0.13626,0.0841,0.0902,0.0257,0.0165,0.0163,0.0165,6.34e-05,3.79e-06,0.00937,0.0,0.0,1.38e-08
0.38,0.13625,0.0842,0.0903,0.0257,0.0165,0.0163,0.0165,6.31e-05,3.76e-06,0.00937,0.0,0.0,1.3e-08
0.38,0.13623,0.0843,0.0904,0.0257,0.0165,0.0163,0.0165,6.29e-05,3.72e-06,0.00937,0.0,0.0,1.22e-08
0.38,0.13621,0.0844,0.09049,0.0257,0.0165,0.0163,0.0165,6.27e-05,3.69e-06,0.00937,0.0,0.0,1.15e-08
0.38,0.13619,0.0845,0.09059,0.0257,0.0165,0.0163,0.0165,6.25e-05,3.65e-06,0.00937,0.0,0.0,1.09e-08
0.38,0.13617,0.0846,0.09069,0.0257,0.0165,0.0163,0.0165,6.23e-05,3.62e-06,0.00937,0.0,0.0,1.03e-08
0.38,0.13616,0.0847,0.09079,0.0257,0.0165,0.0163,0.0165,6.22e-05,3.59e-06,0.00936,0.0,0.0,9.67e-09
0.38,0.13614,0.0848,0.09089,0.0257,0.0165,0.0163,0.0165,6.2e-05,3.57e-06,0.00936,0.0,0.0,9.12e-09
0.38,0.13612,0.0849,0.09099,0.0257,0.0165,0.0163,0.0165,6.19e-05,3.54e-06,0.00936,0.0,0.0,8.59e-09
0.38,0.1361,0.085,0.09109,0.0257,0.0165,0.0163,0.0165,6.17e-05,3.51e-06,0.00936,0.0,0.0,8.09e-09
0.38,0.13608,0.0851,0.09119,0.0257,0.0165,0.0163,0.0165,6.16e-05,3.49e-06,0.00936,0.0,0.0,7.63e-09
0.38,0.13607,0.0852,0.09129,0.0257,0.0165,0.0163,0.0165,6.14e-05,3.46e-06,0.00936,0.0,0.0,7.18e-09
0.38,0.13605,0.0853,0.09139,0.0257,0.0165,0.0163,0.0165,6.13e-05,3.44e-06,0.00936,0.0,0.0,6.76e-09
0.38,0.13603,0.0854,0.09149,0.0257,0.0165,0.0163,0.0165,6.12e-05,3.42e-06,0.00936,0.0,0.0,6.37e-09
0.38,0.13601,0.0855,0.09159,0.0257,0.0165,0.0163,0.0165,6.11e-05,3.39e-06,0.00936,0.0,0.0,6e-09
0.38,0.13599,0.0856,0.09168,0.0257,0.0165,0.0163,0.0165,6.1e-05,3.37e-06,0.00936,0.0,0.0,5.65e-09
0.38,0.13598,0.0857,0.09178,0.0257,0.0165,0.0163,0.0165,6.09e-05,3.35e-06,0.00936,0.0,0.0,5.31e-09
0.38,0.13596,0.0858,0.09188,0.0257,0.0166,0.0163,0.0165,6.08e-05,3.33e-06,0.00936,0.0,0.0,5e-09
0.38,0.13594,0.0859,0.09198,0.0257,0.0166,0.0163,0.0166,6.07e-05,3.31e-06,0.00936,0.0,0.0,4.71e-09
0.38,0.13592,0.086,0.09208,0.0257,0.0166,0.0163,0.0166,6.06e-05,3.3e-06,0.00935,0.0,0.0,4.43e-09
0.38,0.1359,0.0861,0.09218,0.0257,0.0166,0.0163,0.0166,6.05e-05,3.28e-06,0.00935,0.0,0.0,4.17e-09
0.38,0.13588,0.0862,0.09228,0.0257,0.0166,0.0163,0.0166,6.04e-05,3.26e-06,0.00935,0.0,0.0,3.92e-09
0.38,0.13587,0.0863,0.09238,0.0257,0.0166,0.0163,0.0166,6.03e-05,3.24e-06,0.00935,0.0,0.0,3.69e-09
0.38,0.13585,0.0864,0.09248,0.0257,0.0166,0.0163,0.0166,6.03e-05,3.23e-06,0.00935,0.0,0.0,3.47e-09
0.38,0.13583,0.0865,0.09258,0.0257,0.0166,0.0163,0.0166,6.02e-05,3.21e-06,0.00935,0.0,0.0,3.26e-09
0.38,0.13581,0.0866,0.09268,0.0257,0.0166,0.0163,0.0166,7.68e-05,5.11e-06,0.00935,0.0,0.0,3.06e-09
0.38,0.13579,0.0867,0.09278,0.0257,0.0166,0.0163,0.0166,7.64e-05,5.04e-06,0.00935,0.0,0.0,2.88e-09
0.38,0.13577,0.0868,0.09288,0.0257,0.0166,0.0163,0.0166,7.6e-05,4.98e-06,0.00934,0.0,0.0,2.71e-09
0.38,0.13576,0.0869,0.09297,0.0257,0.0166,0.0163,0.0166,7.57e-05,4.92e-06,0.00934,0.0,0.0,2.54e-09
0.38,0.13574,0.087,0.09307,0.0257,0.0166,0.0163,0.0166,7.54e-05,4.87e-06,0.00934,0.0,0.0,2.39e-09
0.38,0.13572,0.0871,0.09317,0.0257,0.0166,0.0163,0.0166,7.51e-05,4.81e-06,0.00934,0.0,0.0,2.24e-09
0.38,0.1357,0.0872,0.09327,0.0257,0.0166,0.0163,0.0166,7.48e-05,4.76e-06,0.00934,0.0,0.0,2.11e-09
0.38,0.13568,0.0873,0.09337,0.0257,0.0166,0.0163,0.0166,7.45e-05,4.71e-06,0.00934,0.0,0.0,1.98e-09
0.38,0.13566,0.0874,0.09347,0.0257,0.0166,0.0163,0.0166,7.43e-05,4.67e-06,0.00933,0.0,0.0,1.86e-09
0.38,0.13564,0.0875,0.09357,0.0257,0.0166,0.0163,0.0166,7.4e-05,4.63e-06,0.00933,0.0,0.0,1.75e-09
0.38,0.13563,0.0876,0.09367,0.0257,0.0166,0.0163,0.0166,7.38e-05,4.58e-06,0.00933,0.0,0.0,1.64e-09
0.38,0.13561,0.0877,0.09377,0.0257,0.0166,0.0163,0.0166,7.36e-05,4.55e-06,0.00933,0.0,0.0,1.54e-09
0.38,0.13559,0.0878,0.09387,0.0257,0.0166,0.0163,0.0166,7.34e-05,4.51e-06,0.00933,0.0,0.0,1.44e-09
0.38,0.13557,0.0879,0.09397,0.0257,0.0166,0.0163,0.0166,7.32e-05,4.47e-06,0.00932,0.0,0.0,1.35e-09
0.38,0.13555,0.088,0.09407,0.0257,0.0166,0.0163,0.0166,7.31e-05,4.44e-06,0.00932,0.0,0.0,1.27e-09
0.38,0.13553,0.0881,0.09416,0.0256,0.0166,0.0163,0.0166,7.29e-05,4.4e-06,0.00932,0.0,0.0,1.19e-09
0.38,0.13551,0.0882,0.09426,0.0256,0.0166,0.0163,0.0166,7.27e-05,4.37e-06,0.00932,0.0,0.0,1.12e-09
0.38,0.1355,0.0883,0.09436,0.0256,0.0166,0.0163,0.0166,7.26e-05,4.34e-06,0.00931,0.0,0.0,1.05e-09
0.38,0.13548,0.0884,0.09446,0.0256,0.0167,0.0163,0.0166,7.25e-05,4.31e-06,0.00931,0.0,0.0,9.84e-10
0.38,0.13546,0.0885,0.09456,0.0256,0.0167,0.0162,0.0166,7.23e-05,4.28e-06,0.00931,0.0,0.0,9.22e-10
0.38,0.13544,0.0886,0.09466,0.0256,0.0167,0.0162,0.0167,7.22e-05,4.25e-06,0.00931,0.0,0.0,8.65e-10
0.38,0.13542,0.0887,0.09476,0.0256,0.0167,0.0162,0.0167,7.21e-05,4.22e-06,0.0093,0.0,0.0,8.11e-10
0.38,0.1354,0.0888,0.09486,0.0256,0.0167,0.0162,0.0167,7.2e-05,4.2e-06,0.0093,0.0,0.0,7.6e-10
0.38,0.13538,0.0889,0.09496,0.0256,0.0167,0.0162,0.0167,7.19e-05,4.17e-06,0.0093,0.0,0.0,7.12e-10
0.38,0.13536,0.089,0.09506,0.0256,0.0167,0.0162,0.0167,7.18e-05,4.15e-06,0.0093,0.0,0.0,6.67e-10
0.38,0.13535,0.0891,0.09516,0.0256,0.0167,0.0162,0.0167,7.17e-05,4.12e-06,0.00929,0.0,0.0,6.25e-10
0.38,0.13533,0.0892,0.09525,0.0256,0.0167,0.0162,0.0167,7.16e-05,4.1e-06,0.00929,0.0,0.0,5.85e-10
0.38,0.13531,0.0893,0.09535,0.0256,0.0167,0.0162,0.0167,7.15e-05,4.08e-06,0.00929,0.0,0.0,5.48e-10
0.38,0.13529,0.0894,0.09545,0.0256,0.0167,0.0162,0.0167,7.14e-05,4.06e-06,0.00929,0.0,0.0,5.13e-10
0.38,0.13527,0.0895,0.09555,0.0256,0.0167,0.0162,0.0167,7.13e-05,4.04e-06,0.00928,0.0,0.0,4.81e-10
0.38,0.13525,0.0896,0.09565,0.0256,0.0167,0.0162,0.0167,7.12e-05,4.02e-06,0.00928,0.0,0.0,4.5e-10
0.38,0.13523,0.0897,0.09575,0.0256,0.0167,0.0162,0.0167,7.12e-05,4e-06,0.00928,0.0,0.0,4.21e-10
0.38,0.13521,0.0898,0.09585,0.0256,0.0167,0.0162,0.0167,8.97e-05,6.3e-06,0.00927,0.0,0.0,3.94e-10
0.38,0.13519,0.0899,0.09595,0.0256,0.0167,0.0162,0.0167,8.92e-05,6.22e-06,0.00927,0.0,0.0,3.69e-10
0.38,0.13517,0.09,0.09605,0.0256,0.0167,0.0162,0.0167,8.88e-05,6.14e-06,0.00927,0.0,0.0,3.45e-10
0.38,0.13516,0.0901,0.09615,0.0256,0.0167,0.0162,0.0167,8.85e-05,6.07e-06,0.00926,0.0,0.0,3.23e-10
0.38,0.13514,0.0902,0.09625,0.0256,0.0167,0.0162,0.0167,8.81e-05,6e-06,0.00926,0.0,0.0,3.02e-10
0.38,0.13512,0.0903,0.09635,0.0255,0.0167,0.0162,0.0167,8.78e-05,5.94e-06,0.00926,0.0,0.0,2.83e-10
0.38,0.1351,0.0904,0.09644,0.0255,0.0167,0.0162,0.0167,8.75e-05,5.88e-06,0.00925,0.0,0.0,2.64e-10
0.38,0.13508,0.0905,0.09654,0.0255,0.0167,0.0162,0.0167,8.72e-05,5.82e-06,0.00925,0.0,0.0,2.47e-10
0.38,0.13506,0.0906,0.09664,0.0255,0.0167,0.0162,0.0167,8.7e-05,5.76e-06,0.00925,0.0,0.0,2.31e-10
0.38,0.13504,0.0907,0.09674,0.0255,0.0167,0.0162,0.0167,8.67e-05,5.71e-06,0.00924,0.0,0.0,2.16e-10
0.38,0.13502,0.0908,0.09684,0.0255,0.0167,0.0162,0.0167,8.65e-05,5.66e-06,0.00924,0.0,0.0,2.02e-10
0.38,0.135,0.0909,0.09694,0.0255,0.0167,0.0162,0.0167,8.63e-05,5.61e-06,0.00924,0.0,0.0,1.89e-10
0.38,0.13498,0.091,0.09704,0.0255,0.0167,0.0162,0.0167,8.6e-05,5.57e-06,0.00923,0.0,0.0,1.76e-10
0.38,0.13496,0.0911,0.09714,0.0255,0.0167,0.0162,0.0167,8.59e-05,5.52e-06,0.00923,0.0,0.0,1.65e-10
0.38,0.13494,0.0912,0.09724,0.0255,0.0167,0.0162,0.0167,8.57e-05,5.48e-06,0.00923,0.0,0.0,1.54e-10
0.38,0.13493,0.0913,0.09734,0.0255,0.0167,0.0162,0.0167,8.55e-05,5.44e-06,0.00922,0.0,0.0,1.44e-10
0.38,0.13491,0.0914,0.09744,0.0255,0.0167,0.0162,0.0167,8.53e-05,5.4e-06,0.00922,0.0,0.0,1.34e-10
0.38,0.13489,0.0915,0.09754,0.0255,0.0167,0.0162,0.0167,8.52e-05,5.36e-06,0.00921,0.0,0.0,1.25e-10
0.38,0.13487,0.0916,0.09763,0.0255,0.0167,0.0162,0.0167,8.5e-05,5.32e-06,0.00921,0.0,0.0,1.17e-10
0.38,0.13485,0.0917,0.09773,0.0254,0.0167,0.0162,0.0167,8.49e-05,5.29e-06,0.00921,0.0,0.0,1.09e-10
0.38,0.13483,0.0918,0.09783,0.0254,0.0167,0.0161,0.0167,8.48e-05,5.25e-06,0.0092,0.0,0.0,1.02e-10
0.38,0.13481,0.0919,0.09793,0.0254,0.0167,0.0161,0.0167,8.46e-05,5.22e-06,0.0092,0.0,0.0,9.51e-11
0.38,0.13479,0.092,0.09803,0.0254,0.0167,0.0161,0.0167,8.45e-05,5.19e-06,0.00919,0.0,0.0,8.87e-11
0.38,0.13477,0.0921,0.09813,0.0254,0.0167,0.0161,0.0167,8.44e-05,5.16e-06,0.00919,0.0,0.0,8.27e-11
0.38,0.13475,0.0922,0.09823,0.0254,0.0167,0.0161,0.0167,8.43e-05,5.13e-06,0.00918,0.0,0.0,7.72e-11
0.38,0.13473,0.0923,0.09833,0.0254,0.0167,0.0161,0.0167,8.42e-05,5.1e-06,0.00918,0.0,0.0,7.2e-11
0.38,0.13471,0.0924,0.09843,0.0254,0.0167,0.0161,0.0167,8.41e-05,5.07e-06,0.00918,0.0,0.0,6.71e-11
0.38,0.13469,0.0925,0.09853,0.0254,0.0167,0.0161,0.0167,8.4e-05,5.04e-06,0.00917,0.0,0.0,6.26e-11
0.38,0.13467,0.0926,0.09863,0.0254,0.0167,0.0161,0.0167,8.39e-05,5.02e-06,0.00917,0.0,0.0,5.84e-11
0.38,0.13465,0.0927,0.09872,0.0254,0.0167,0.0161,0.0167,8.39e-05,4.99e-06,0.00916,0.0,0.0,5.44e-11
0.38,0.13463,0.0928,0.09882,0.0253,0.0167,0.0161,0.0167,8.38e-05,4.96e-06,0.00916,0.0,0.0,5.07e-11
0.38,0.13461,0.0929,0.09892,0.0253,0.0167,0.0161,0.0167,8.37e-05,4.94e-06,0.00915,0.0,0.0,4.73e-11
0.38,0.13459,0.093,0.09902,0.0253,0.0167,0.0161,0.0167,0.000104,7.72e-06,0.00915,0.0,0.0,4.4e-11
0.38,0.13457,0.0931,0.09912,0.0253,0.0167,0.0161,0.0167,0.000104,7.62e-06,0.00914,0.0,0.0,4.1e-11
0.38,0.13456,0.0932,0.09922,0.0253,0.0167,0.0161,0.0167,0.000103,7.52e-06,0.00914,0.0,0.0,3.82e-11
0.38,0.13454,0.0933,0.09932,0.0253,0.0167,0.0161,0.0167,0.000103,7.44e-06,0.00914,0.0,0.0,3.56e-11
0.38,0.13452,0.0934,0.09942,0.0253,0.0167,0.0161,0.0167,0.000103,7.35e-06,0.00913,0.0,0.0,3.31e-11
0.38,0.1345,0.0935,0.09952,0.0253,0.0167,0.0161,0.0167,0.000102,7.28e-06,0.00913,0.0,0.0,3.09e-11
0.38,0.13448,0.0936,0.09962,0.0253,0.0167,0.0161,0.0167,0.000102,7.2e-06,0.00912,0.0,0.0,2.87e-11
0.38,0.13446,0.0937,0.09972,0.0253,0.0167,0.0161,0.0167,0.000102,7.13e-06,0.00912,0.0,0.0,2.67e-11
0.38,0.13444,0.0938,0.09982,0.0253,0.0167,0.016,0.0167,0.000101,7.07e-06,0.00911,0.0,0.0,2.49e-11
0.38,0.13442,0.0939,0.09991,0.0252,0.0167,0.016,0.0167,0.000101,7e-06,0.00911,0.0,0.0,2.32e-11
0.38,0.1344,0.094,0.10001,0.0252,0.0167,0.016,0.0167,0.000101,6.94e-06,0.0091,0.0,0.0,2.16e-11
0.38,0.13438,0.0941,0.10011,0.0252,0.0167,0.016,0.0167,0.000101,6.88e-06,0.0091,0.0,0.0,2.01e-11
0.38,0.13436,0.0942,0.10021,0.0252,0.0167,0.016,0.0167,0.0001,6.83e-06,0.00909,0.0,0.0,1.87e-11
0.38,0.13434,0.0943,0.10031,0.0252,0.0167,0.016,0.0167,0.0001,6.77e-06,0.00909,0.0,0.0,1.74e-11
0.38,0.13432,0.0944,0.10041,0.0252,0.0167,0.016,0.0167,0.0001,6.72e-06,0.00908,0.0,0.0,1.61e-11
0.38,0.1343,0.0945,0.10051,0.0252,0.0167,0.016,0.0167,9.98e-05,6.67e-06,0.00907,0.0,0.0,1.5e-11
0.38,0.13428,0.0946,0.10061,0.0252,0.0167,0.016,0.0167,9.96e-05,6.62e-06,0.00907,0.0,0.0,1.4e-11
0.38,0.13426,0.0947,0.10071,0.0252,0.0167,0.016,0.0167,9.95e-05,6.58e-06,0.00906,0.0,0.0,1.3e-11
0.38,0.13424,0.0948,0.10081,0.0251,0.0167,0.016,0.0167,9.93e-05,6.53e-06,0.00906,0.0,0.0,1.21e-11
0.38,0.13422,0.0949,0.10091,0.0251,0.0167,0.016,0.0167,9.92e-05,6.49e-06,0.00905,0.0,0.0,1.12e-11
0.38,0.1342,0.095,0.101,0.0251,0.0167,0.016,0.0167,9.91e-05,6.45e-06,0.00905,0.0,0.0,1.04e-11
0.38,0.13418,0.0951,0.1011,0.0251,0.0167,0.016,0.0167,9.89e-05,6.41e-06,0.00904,0.0,0.0,9.67e-12
0.38,0.13416,0.0952,0.1012,0.0251,0.0167,0.016,0.0167,9.88e-05,6.37e-06,0.00904,0.0,0.0,8.98e-12
0.38,0.13414,0.0953,0.1013,0.0251,0.0167,0.016,0.0167,9.87e-05,6.33e-06,0.00903,0.0,0.0,8.34e-12
0.38,0.13412,0.0954,0.1014,0.0251,0.0167,0.0159,0.0167,9.86e-05,6.29e-06,0.00903,0.0,0.0,7.75e-12
0.38,0.1341,0.0955,0.1015,0.0251,0.0167,0.0159,0.0167,9.85e-05,6.26e-06,0.00902,0.0,0.0,7.2e-12
0.38,0.13408,0.0956,0.1016,0.025,0.0167,0.0159,0.0167,9.84e-05,6.22e-06,0.00901,0.0,0.0,6.68e-12
0.38,0.13406,0.0957,0.1017,0.025,0.0167,0.0159,0.0167,9.83e-05,6.19e-06,0.00901,0.0,0.0,6.2e-12
0.38,0.13404,0.0958,0.1018,0.025,0.0167,0.0159,0.0167,9.83e-05,6.16e-06,0.009,0.0,0.0,5.76e-12
0.38,0.13402,0.0959,0.1019,0.025,0.0167,0.0159,0.0167,9.82e-05,6.13e-06,0.009,0.0,0.0,5.34e-12
0.38,0.134,0.096,0.102,0.025,0.0167,0.0159,0.0167,9.81e-05,6.1e-06,0.00899,0.0,0.0,4.96e-12
0.38,0.13398,0.0961,0.10209,0.025,0.0167,0.0159,0.0166,0.000121,9.51e-06,0.00898,0.0,0.0,4.6e-12
0.38,0.13396,0.0962,0.10219,0.025,0.0167,0.0159,0.0166,0.000121,9.38e-06,0.00898,0.0,0.0,4.27e-12
0.38,0.13394,0.0963,0.10229,0.025,0.0167,0.0159,0.0166,0.00012,9.26e-06,0.00897,0.0,0.0,3.96e-12
0.38,0.13392,0.0964,0.10239,0.025,0.0166,0.0159,0.0166,0.00012,9.15e-06,0.00897,0.0,0.0,3.67e-12
0.38,0.1339,0.0965,0.10249,0.0249,0.0166,0.0159,0.0166,0.000119,9.05e-06,0.00896,0.0,0.0,3.4e-12
0.38,0.13388,0.0966,0.10259,0.0249,0.0166,0.0159,0.0166,0.000119,8.95e-06,0.00895,0.0,0.0,3.16e-12
0.38,0.13385,0.0967,0.10269,0.0249,0.0166,0.0159,0.0166,0.000119,8.86e-06,0.00895,0.0,0.0,2.92e-12
0.38,0.13383,0.0968,0.10279,0.0249,0.0166,0.0158,0.0166,0.000118,8.77e-06,0.00894,0.0,0.0,2.71e-12
0.38,0.13381,0.0969,0.10289,0.0249,0.0166,0.0158,0.0166,0.000118,8.68e-06,0.00894,0.0,0.0,2.51e-12
0.38,0.13379,0.097,0.10299,0.0249,0.0166,0.0158,0.0166,0.000118,8.6e-06,0.00893,0.0,0.0,2.33e-12
0.38,0.13377,0.0971,0.10309,0.0249,0.0166,0.0158,0.0166,0.000117,8.53e-06,0.00892,0.0,0.0,2.16e-12
0.38,0.13375,0.0972,0.10318,0.0248,0.0166,0.0158,0.0166,0.000117,8.45e-06,0.00892,0.0,0.0,2e-12
0.38,0.13373,0.0973,0.10328,0.0248,0.0166,0.0158,0.0166,0.000117,8.38e-06,0.00891,0.0,0.0,1.85e-12
0.38,0.13371,0.0974,0.10338,0.0248,0.0166,0.0158,0.0166,0.000117,8.32e-06,0.0089,0.0,0.0,1.71e-12
0.38,0.13369,0.0975,0.10348,0.0248,0.0166,0.0158,0.0166,0.000116,8.25e-06,0.0089,0.0,0.0,1.59e-12
0.38,0.13367,0.0976,0.10358,0.0248,0.0166,0.0158,0.0166,0.000116,8.19e-06,0.00889,0.0,0.0,1.47e-12
0.38,0.13365,0.0977,0.10368,0.0248,0.0166,0.0158,0.0166,0.000116,8.13e-06,0.00888,0.0,0.0,1.36e-12
0.38,0.13363,0.0978,0.10378,0.0248,0.0166,0.0158,0.0166,0.000116,8.07e-06,0.00888,0.0,0.0,1.26e-12
0.38,0.13361,0.0979,0.10388,0.0247,0.0166,0.0158,0.0166,0.000116,8.02e-06,0.00887,0.0,0.0,1.17e-12
0.38,0.13359,0.098,0.10398,0.0247,0.0166,0.0157,0.0166,0.000116,7.96e-06,0.00886,0.0,0.0,1.08e-12
0.38,0.13357,0.0981,0.10408,0.0247,0.0166,0.0157,0.0166,0.000115,7.91e-06,0.00886,0.0,0.0,9.98e-13
0.38,0.13355,0.0982,0.10418,0.0247,0.0166,0.0157,0.0166,0.000115,7.86e-06,0.00885,0.0,0.0,9.23e-13
0.38,0.13353,0.0983,0.10427,0.0247,0.0166,0.0157,0.0166,0.000115,7.81e-06,0.00884,0.0,0.0,8.54e-13
0.38,0.13351,0.0984,0.10437,0.0247,0.0166,0.0157,0.0166,0.000115,7.77e-06,0.00884,0.0,0.0,7.9e-13
0.38,0.13349,0.0985,0.10447,0.0246,0.0166,0.0157,0.0166,0.000115,7.72e-06,0.00883,0.0,0.0,7.3e-13
0.38,0.13346,0.0986,0.10457,0.0246,0.0166,0.0157,0.0166,0.000115,7.68e-06,0.00882,0.0,0.0,6.75e-13
0.38,0.13344,0.0987,0.10467,0.0246,0.0166,0.0157,0.0166,0.000115,7.63e-06,0.00881,0.0,0.0,6.24e-13
0.38,0.13342,0.0988,0.10477,0.0246,0.0166,0.0157,0.0166,0.000115,7.59e-06,0.00881,0.0,0.0,5.77e-13
0.38,0.1334,0.0989,0.10487,0.0246,0.0166,0.0157,0.0165,0.000115,7.55e-06,0.0088,0.0,0.0,5.33e-13
0.38,0.13338,0.099,0.10497,0.0246,0.0166,0.0157,0.0165,0.000115,7.51e-06,0.00879,0.0,0.0,4.93e-13
0.38,0.13336,0.0991,0.10507,0.0246,0.0165,0.0157,0.0165,0.000114,7.48e-06,0.00879,0.0,0.0,4.55e-13
0.38,0.13334,0.0992,0.10517,0.0245,0.0165,0.0156,0.0165,0.000114,7.44e-06,0.00878,0.0,0.0,4.2e-13
0.38,0.13332,0.0993,0.10527,0.0245,0.0165,0.0156,0.0165,0.00014,1.15e-05,0.00877,0.0,0.0,3.88e-13
0.38,0.1333,0.0994,0.10536,0.0245,0.0165,0.0156,0.0165,0.000139,1.13e-05,0.00876,0.0,0.0,3.59e-13
0.38,0.13328,0.0995,0.10546,0.0245,0.0165,0.0156,0.0165,0.000139,1.12e-05,0.00876,0.0,0.0,3.31e-13
0.38,0.13326,0.0996,0.10556,0.0245,0.0165,0.0156,0.0165,0.000138,1.11e-05,0.00875,0.0,0.0,3.06e-13
0.38,0.13324,0.0997,0.10566,0.0245,0.0165,0.0156,0.0165,0.000138,1.09e-05,0.00874,0.0,0.0,2.82e-13
0.38,0.13321,0.0998,0.10576,0.0245,0.0165,0.0156,0.0165,0.000137,1.08e-05,0.00873,0.0,0.0,2.61e-13
0.38,0.13319,0.0999,0.10586,0.0244,0.0165,0.0156,0.0165,0.000137,1.07e-05,0.00873,0.0,0.0,2.4e-13
