Z,A,E0,ThetaDeg,nu,cross,error,dataSet
6,12,3.595,24,1.16838,0.205784,0.0179112,26
6,12,3.595,24,1.20433,0.249436,0.0197196,26
6,12,3.595,24,1.24028,0.233846,0.0190934,26
6,12,3.595,24,1.27623,0.260349,0.0201464,26
6,12,3.595,24,1.31218,0.286851,0.0211469,26
6,12,3.595,24,1.34813,0.296205,0.021489,26
6,12,3.595,24,1.38408,0.353887,0.0234883,26
6,12,3.595,24,1.42003,0.338297,0.0229651,26
6,12,3.595,24,1.45598,0.422482,0.0256639,26
6,12,3.595,24,1.49193,0.439631,0.0261796,26
6,12,3.595,24,1.52788,0.480164,0.0273599,26
6,12,3.595,24,1.56383,0.544082,0.029124,26
6,12,3.595,24,1.59978,0.480164,0.0273599,26
6,12,3.595,24,1.63573,0.57682,0.0299875,26
6,12,3.595,24,1.67168,0.589292,0.0303099,26
6,12,3.595,24,1.70763,0.617353,0.0310232,26
6,12,3.595,24,1.74358,0.601764,0.030629,26
6,12,3.595,24,1.77953,0.608,0.0307873,26
6,12,3.595,24,1.81548,0.600205,0.0305893,26
6,12,3.595,24,1.85143,0.597087,0.0305097,26
6,12,3.595,24,1.88738,0.648533,0.0317969,26
6,12,3.595,24,1.92333,0.632943,0.0314124,26
6,12,3.595,24,1.95928,0.590851,0.03035,26
6,12,3.595,24,1.99523,0.581497,0.0301088,26
6,12,3.595,24,2.03118,0.656328,0.0319875,26
6,12,3.595,24,2.06712,0.615795,0.030984,26
6,12,3.595,24,2.10308,0.606441,0.0307478,26
6,12,3.595,24,2.13903,0.575261,0.0299469,26
6,12,3.595,24,2.17497,0.681271,0.0325896,26
6,12,3.595,24,2.21093,0.632943,0.0314124,26
6,12,3.595,24,2.24688,0.623589,0.0311795,26
6,12,3.595,24,2.28282,0.615795,0.030984,26
6,12,3.595,24,2.31878,0.587733,0.0302698,26
6,12,3.595,24,2.35473,0.632943,0.0314124,26
6,12,3.595,24,2.39067,0.625148,0.0312184,26
6,12,3.595,24,2.42663,0.551877,0.0293319,26
6,12,3.595,24,2.46258,0.618912,0.0310623,26
6,12,3.595,24,2.49852,0.661005,0.0321012,26
6,12,3.595,24,2.53448,0.593969,0.0304299,26
6,12,3.595,24,2.57043,0.611118,0.0308661,26
6,12,3.595,24,2.60637,0.612677,0.0309054,26
6,12,3.595,24,2.64233,0.600205,0.0305893,26
6,12,3.595,24,2.67828,0.63762,0.0315283,26
6,12,3.595,24,2.71422,0.646974,0.0317587,26
6,12,3.595,24,2.75018,0.572143,0.0298656,26
6,12,3.595,24,2.78613,0.614236,0.0309447,26
6,12,3.595,24,2.82207,0.581497,0.0301088,26
6,12,3.595,24,2.85803,0.604882,0.0307082,26
6,12,3.595,24,2.89398,0.62203,0.0311405,26
6,12,3.595,24,2.92992,0.567466,0.0297433,26
6,12,3.595,24,2.96588,0.581497,0.0301088,26
6,12,3.595,24,3.00183,0.551877,0.0293319,26
6,12,3.595,24,3.03777,0.569025,0.0297841,26
6,12,3.595,24,3.07373,0.569025,0.0297841,26
6,12,3.595,24,3.10968,0.508225,0.028148,26
6,12,3.595,24,3.14562,0.525374,0.0286189,26
6,12,3.595,24,3.18158,0.503548,0.0280182,26
6,12,3.595,24,3.21753,0.497313,0.0278442,26
6,12,3.595,24,3.25347,0.428718,0.0258526,26
6,12,3.595,24,3.28943,0.448984,0.0264567,26
6,12,3.595,24,3.32538,0.411569,0.0253303,26
6,12,3.595,24,3.36132,0.377272,0.0242519,26
6,12,3.595,24,3.39728,0.327384,0.0225917,26
6,12,3.595,24,3.43323,0.321149,0.0223755,26
6,12,3.595,24,3.46917,0.260349,0.0201464,26
6,12,3.595,24,3.50513,0.190195,0.0172194,26
6,12,3.595,24,3.54108,0.135631,0.0145411,26
6,12,0.48,60,0.0024,0,0,26
6,12,0.48,60,0.0072,0,0,26
6,12,0.48,60,0.012,0,0,26
6,12,0.48,60,0.0168,0,0,26
6,12,0.48,60,0.0216,0,0,26
6,12,0.48,60,0.0264,0,0,26
6,12,0.48,60,0.0312,0,0,26
6,12,0.48,60,0.036,0,0,26
6,12,0.48,60,0.0408,0,0,26
6,12,0.48,60,0.0456,13.1163,6.55813,26
6,12,0.48,60,0.0504,285.279,30.5851,26
6,12,0.48,60,0.0552,1075.53,59.3864,26
6,12,0.48,60,0.06,1898.58,78.9023,26
6,12,0.48,60,0.0648,2649.49,93.2086,26
6,12,0.48,60,0.0696,3308.58,104.159,26
6,12,0.48,60,0.0744,4351.32,119.45,26
6,12,0.48,60,0.0792,4987.46,127.884,26
6,12,0.48,60,0.084,5771.16,137.565,26
6,12,0.48,60,0.0888,6594.2,147.047,26
6,12,0.48,60,0.0936,7574.64,157.6,26
6,12,0.48,60,0.0984,8128.81,163.263,26
6,12,0.48,60,0.1032,8801.02,169.88,26
6,12,0.48,60,0.108,8948.57,171.298,26
6,12,0.48,60,0.1128,9338.78,174.993,26
6,12,0.48,60,0.1176,9286.32,174.501,26
6,12,0.48,60,0.1224,9351.9,175.116,26
6,12,0.48,60,0.1272,8345.23,165.422,26
6,12,0.48,60,0.132,7833.69,160.272,26
6,12,0.48,60,0.1368,7895.99,160.908,26
6,12,0.48,60,0.1416,7538.57,157.224,26
6,12,0.48,60,0.1464,7027.04,151.796,26
6,12,0.48,60,0.1512,6223.67,142.856,26
6,12,0.48,60,0.156,5964.62,139.851,26
6,12,0.48,60,0.1608,5417.02,133.277,26
6,12,0.48,60,0.1656,4810.39,125.593,26
6,12,0.48,60,0.1704,4456.25,120.882,26
6,12,0.48,60,0.1752,4092.28,115.84,26
6,12,0.48,60,0.18,3567.62,108.16,26
6,12,0.48,60,0.1848,3111.83,101.014,26
6,12,0.48,60,0.1896,2990.51,99.0256,26
6,12,0.48,60,0.1944,2521.6,90.9313,26
6,12,0.48,60,0.1992,2167.46,84.3045,26
6,12,0.48,60,0.204,1865.79,78.2179,26
6,12,0.48,60,0.2088,1544.44,71.1641,26
6,12,0.48,60,0.2136,1370.65,67.0407,26
6,12,0.48,60,0.2184,1193.58,62.5606,26
6,12,0.48,60,0.2232,1049.3,58.6577,26
6,12,0.48,60,0.228,891.906,54.0798,26
6,12,0.48,60,0.2328,750.906,49.6213,26
6,12,0.48,60,0.2376,813.209,51.6388,26
6,12,0.48,60,0.2424,747.627,49.5128,26
6,12,0.48,60,0.2472,685.325,47.4049,26
6,12,0.48,60,0.252,786.976,50.7991,26
6,12,0.48,60,0.2568,800.092,51.2207,26
6,12,0.48,60,0.2616,875.511,53.5804,26
6,12,0.48,60,0.2664,898.464,54.2782,26
6,12,0.48,60,0.2712,980.441,56.7004,26
6,12,0.48,60,0.276,967.325,56.3198,26
6,12,0.48,60,0.2808,1062.42,59.0232,26
6,12,0.48,60,0.2856,1134.56,60.9942,26
6,12,0.48,60,0.2904,1209.98,62.9888,26
6,12,0.48,60,0.2952,1190.3,62.4746,26
6,12,0.48,60,0.3,1311.63,65.5813,26
6,12,0.48,60,0.3048,1426.39,68.3904,26
6,12,0.48,60,0.3096,1452.63,69.0164,26
6,12,0.48,60,0.3144,1682.16,74.2692,26
6,12,0.48,60,0.3192,1862.51,78.1492,26
6,12,0.48,60,0.324,2105.16,83.0841,26
6,12,0.48,60,0.3288,2236.32,85.6333,26
6,12,0.48,60,0.3336,2324.86,87.3119,26
6,12,0.48,60,0.3384,2495.37,90.4571,26
6,12,0.48,60,0.3432,2711.79,94.2981,26
6,12,0.48,60,0.348,2885.58,97.2728,26
6,12,0.48,60,0.3528,3023.3,99.5671,26
6,12,0.48,60,0.3576,3472.53,106.708,26
6,12,0.48,60,0.3624,3357.76,104.93,26
6,12,0.48,60,0.3672,3623.37,109.001,26
6,12,0.48,60,0.372,3551.23,107.911,26
6,12,0.48,60,0.3768,3557.79,108.01,26
6,12,0.48,60,0.3816,3662.72,109.591,26
6,12,0.48,60,0.3864,3879.14,112.783,26
6,12,0.48,60,0.3912,3718.46,110.422,26
6,12,0.48,60,0.396,3954.55,113.874,26
6,12,0.48,60,0.4008,3879.14,112.783,26
6,12,0.48,60,0.4056,3787.32,111.44,26
6,12,0.48,60,0.4104,4118.51,116.21,26
6,12,0.48,60,0.4152,3948,113.779,26
6,12,0.48,60,0.42,3921.76,113.401,26
6,12,0.48,60,0.4248,4049.65,115.235,26
6,12,0.48,60,0.4296,3869.3,112.64,26
6,12,0.48,60,0.4344,3613.53,108.853,26
6,12,0.48,60,0.4392,1236.21,63.668,26
6,12,0.48,60,0.444,0,0,26
6,12,0.48,60,0.4488,0,0,26
6,12,0.48,60,0.4536,0,0,26
6,12,0.48,60,0.4584,0,0,26
6,12,0.48,60,0.4632,0,0,26
6,12,0.48,60,0.468,0,0,26
6,12,0.48,60,0.4728,0,0,26
6,12,1,145,0.005,0,0,26
6,12,1,145,0.015,0,0,26
6,12,1,145,0.025,0,0,26
6,12,1,145,0.035,0,0,26
6,12,1,145,0.045,0,0,26
6,12,1,145,0.055,0,0,26
6,12,1,145,0.065,0,0,26
6,12,1,145,0.075,0,0,26
6,12,1,145,0.085,0,0,26
6,12,1,145,0.095,0,0,26
6,12,1,145,0.105,0,0,26
6,12,1,145,0.115,0,0,26
6,12,1,145,0.125,0,0,26
6,12,1,145,0.135,0,0,26
6,12,1,145,0.145,0,0,26
6,12,1,145,0.155,0,0,26
6,12,1,145,0.165,0,0,26
6,12,1,145,0.175,0,0,26
6,12,1,145,0.185,0,0,26
6,12,1,145,0.195,0,0,26
6,12,1,145,0.205,0,0,26
6,12,1,145,0.215,0,0,26
6,12,1,145,0.225,0,0,26
6,12,1,145,0.235,0,0,26
6,12,1,145,0.245,0,0,26
6,12,1,145,0.255,0,0,26
6,12,1,145,0.265,0,0,26
6,12,1,145,0.275,0,0,26
6,12,1,145,0.285,0,0,26
6,12,1,145,0.295,0,0,26
6,12,1,145,0.305,0,0,26
6,12,1,145,0.315,0,0,26
6,12,1,145,0.325,0,0,26
6,12,1,145,0.335,0,0,26
6,12,1,145,0.345,0,0,26
6,12,1,145,0.355,0,0,26
6,12,1,145,0.365,0,0,26
6,12,1,145,0.375,0,0,26
6,12,1,145,0.385,0,0,26
6,12,1,145,0.395,0,0,26
6,12,1,145,0.405,0,0,26
6,12,1,145,0.415,0,0,26
6,12,1,145,0.425,0,0,26
6,12,1,145,0.435,0,0,26
6,12,1,145,0.445,0,0,26
6,12,1,145,0.455,0,0,26
6,12,1,145,0.465,0,0,26
6,12,1,145,0.475,0,0,26
6,12,1,145,0.485,0,0,26
6,12,1,145,0.495,0,0,26
6,12,1,145,0.505,0,0,26
6,12,1,145,0.515,0,0,26
6,12,1,145,0.525,0,0,26
6,12,1,145,0.535,0,0,26
6,12,1,145,0.545,0,0,26
6,12,1,145,0.555,0,0,26
6,12,1,145,0.565,0,0,26
6,12,1,145,0.575,0,0,26
6,12,1,145,0.585,0,0,26
6,12,1,145,0.595,0,0,26
6,12,1,145,0.605,0,0,26
6,12,1,145,0.615,2.98608,2.98608,26
6,12,1,145,0.625,5.97216,4.22296,26
6,12,1,145,0.635,14.9304,6.67708,26
6,12,1,145,0.645,17.9165,7.31437,26
6,12,1,145,0.655,17.9165,7.31437,26
6,12,1,145,0.665,8.95824,5.17204,26
6,12,1,145,0.675,14.9304,6.67708,26
6,12,1,145,0.685,23.8886,8.44591,26
6,12,1,145,0.695,17.9165,7.31437,26
6,12,1,145,0.705,20.9026,7.90043,26
6,12,1,145,0.715,5.97216,4.22296,26
6,12,1,145,0.725,14.9304,6.67708,26
6,12,1,145,0.735,23.8886,8.44591,26
6,12,1,145,0.745,20.9026,7.90043,26
6,12,1,145,0.755,38.819,10.7665,26
6,12,1,145,0.765,26.8747,8.95824,26
6,12,1,145,0.775,14.9304,6.67708,26
6,12,1,145,0.785,47.7773,11.9443,26
6,12,1,145,0.795,47.7773,11.9443,26
6,12,1,145,0.805,23.8886,8.44591,26
6,12,1,145,0.815,74.652,14.9304,26
6,12,1,145,0.825,56.7355,13.016,26
6,12,1,145,0.835,62.7077,13.6839,26
6,12,1,145,0.845,77.6381,15.2261,26
6,12,1,145,0.855,59.7216,13.3542,26
6,12,1,145,0.865,92.5685,16.6258,26
6,12,1,145,0.875,62.7077,13.6839,26
6,12,1,145,0.885,80.6242,15.5161,26
6,12,1,145,0.895,83.6103,15.8009,26
6,12,1,145,0.905,122.429,19.1202,26
6,12,1,145,0.915,146.318,20.9026,26
6,12,1,145,0.925,110.485,18.1636,26
6,12,1,145,0.935,173.193,22.7413,26
6,12,1,145,0.945,194.095,24.0746,26
6,12,1,145,0.955,206.04,24.8042,26
6,12,1,145,0.965,262.775,28.0119,26
6,12,1,145,0.975,304.58,30.1579,26
6,12,1,145,0.985,301.594,30.0097,26
6,12,3.595,3,0.017975,5204.88,7.94111,26
6,12,3.595,3,0.053925,25279.5,17.5009,26
6,12,3.595,3,0.089875,10052,11.0357,26
6,12,3.595,3,0.125825,1826.81,4.7046,26
6,12,3.595,3,0.161775,202.237,1.56533,26
6,12,3.595,3,0.197725,168.494,1.42879,26
6,12,3.595,3,0.233675,294.123,1.88773,26
6,12,3.595,3,0.269625,444.565,2.32083,26
6,12,3.595,3,0.305575,771.558,3.05746,26
6,12,3.595,3,0.341525,1140.3,3.71694,26
6,12,3.595,3,0.377475,1264.94,3.91481,26
6,12,3.595,3,0.413425,1146.6,3.7272,26
6,12,3.595,3,0.449375,937.896,3.37096,26
6,12,3.595,3,0.485325,754.741,3.02395,26
6,12,3.595,3,0.521275,608.104,2.71434,26
6,12,3.595,3,0.557225,516.86,2.50243,26
6,12,3.595,3,0.593175,468.712,2.38303,26
6,12,3.595,3,0.629125,449.653,2.33408,26
6,12,3.595,3,0.665075,455.336,2.34878,26
6,12,3.595,3,0.701025,476.211,2.40202,26
6,12,3.595,3,0.736975,496.396,2.45239,26
6,12,3.595,3,0.772925,507.664,2.48007,26
6,12,3.595,3,0.808875,498.504,2.4576,26
6,12,3.595,3,0.844825,483.238,2.41967,26
6,12,3.595,3,0.880775,462.993,2.36844,26
6,12,3.595,3,0.916725,443.862,2.319,26
6,12,3.595,3,0.952675,419.824,2.25533,26
6,12,3.595,3,0.988625,392.382,2.18037,26
6,12,3.595,3,1.02458,359.209,2.08617,26
6,12,3.595,3,1.06053,326.896,1.99013,26
6,12,3.595,3,1.09648,291.591,1.87959,26
6,12,3.595,3,1.13243,252.239,1.74816,26
6,12,3.595,3,1.16838,222.628,1.64235,26
6,12,3.595,3,1.20433,192.241,1.52616,26
6,12,3.595,3,1.24028,172.456,1.44549,26
6,12,3.595,3,1.27623,152.356,1.35864,26
6,12,3.595,3,1.31218,134.631,1.27717,26
6,12,3.595,3,1.34813,122.127,1.21642,26
6,12,3.595,3,1.38408,112.386,1.1669,26
6,12,3.595,3,1.42003,100.137,1.10147,26
6,12,3.595,3,1.45598,94.2124,1.06839,26
6,12,3.595,3,1.49193,87.1126,1.02734,26
6,12,3.595,3,1.52788,79.8552,0.98362,26
6,12,3.595,3,1.56383,72.719,0.938642,26
6,12,3.595,3,1.59978,67.5213,0.904475,26
6,12,3.595,3,1.63573,64.7468,0.885697,26
6,12,3.595,3,1.67168,61.415,0.862607,26
6,12,3.595,3,1.70763,55.975,0.823518,26
6,12,3.595,3,1.74358,51.8677,0.792728,26
6,12,3.595,3,1.77953,48.4147,0.765887,26
6,12,3.595,3,1.81548,45.2767,0.740651,26
6,12,3.595,3,1.85143,43.1322,0.722898,26
6,12,3.595,3,1.88738,40.5152,0.700624,26
6,12,3.595,3,1.92333,36.4685,0.664714,26
6,12,3.595,3,1.95928,33.0761,0.633043,26
6,12,3.595,3,1.99523,30.8105,0.610977,26
6,12,3.595,3,2.03118,28.3388,0.585959,26
6,12,3.595,3,2.06712,27.1515,0.573552,26
6,12,3.595,3,2.10308,24.3649,0.543323,26
6,12,3.595,3,2.13903,21.1905,0.506695,26
6,12,3.595,3,2.17497,20.0395,0.492742,26
6,12,3.595,3,2.21093,18.2948,0.470804,26
6,12,3.595,3,2.24688,16.4411,0.446315,26
6,12,3.595,3,2.28282,14.539,0.419703,26
6,12,3.595,3,2.31878,13.2183,0.400188,26
6,12,3.595,3,2.35473,12.1885,0.384283,26
6,12,3.595,3,2.39067,10.1894,0.351358,26
6,12,3.595,3,2.42663,8.09335,0.313141,26
6,12,3.595,3,2.46258,6.43349,0.27919,26
6,12,3.595,3,2.49852,5.86404,0.266547,26
6,12,3.595,3,2.53448,4.71304,0.238961,26
6,12,3.595,3,2.57043,3.63474,0.209852,26
6,12,3.595,3,2.60637,2.33835,0.168318,26
6,12,3.595,3,2.64233,1.30851,0.125911,26
6,12,3.595,3,2.67828,0.315011,0.0617787,26
6,12,3.595,3,2.71422,0,0,26
6,12,3.595,3,2.75018,0,0,26
6,12,3.595,3,2.78613,0,0,26
6,12,3.595,3,2.82207,0,0,26
6,12,3.595,3,2.85803,0,0,26
6,12,3.595,3,2.89398,0,0,26
6,12,3.595,3,2.92992,0,0,26
6,12,3.595,3,2.96588,0,0,26
6,12,3.595,3,3.00183,0,0,26
6,12,3.595,3,3.03777,0,0,26
6,12,3.595,3,3.07373,0,0,26
6,12,3.595,3,3.10968,0,0,26
6,12,3.595,3,3.14562,0,0,26
6,12,3.595,3,3.18158,0,0,26
6,12,3.595,3,3.21753,0,0,26
6,12,3.595,3,3.25347,0,0,26
6,12,3.595,3,3.28943,0,0,26
6,12,3.595,3,3.32538,0,0,26
6,12,3.595,3,3.36132,0,0,26
6,12,3.595,3,3.39728,0,0,26
6,12,3.595,3,3.43323,0,0,26
6,12,3.595,3,3.46917,0,0,26
6,12,3.595,3,3.50513,0,0,26
6,12,3.595,3,3.54108,0,0,26
6,12,0.48,90,0.0024,0,0,26
6,12,0.48,90,0.0072,0,0,26
6,12,0.48,90,0.012,0,0,26
6,12,0.48,90,0.0168,0,0,26
6,12,0.48,90,0.0216,0,0,26
6,12,0.48,90,0.0264,0,0,26
6,12,0.48,90,0.0312,0,0,26
6,12,0.48,90,0.036,0,0,26
6,12,0.48,90,0.0408,0,0,26
6,12,0.48,90,0.0456,0,0,26
6,12,0.48,90,0.0504,0,0,26
6,12,0.48,90,0.0552,0,0,26
6,12,0.48,90,0.06,0,0,26
6,12,0.48,90,0.0648,0,0,26
6,12,0.48,90,0.0696,0,0,26
6,12,0.48,90,0.0744,0,0,26
6,12,0.48,90,0.0792,0,0,26
6,12,0.48,90,0.084,2.83976,2.83976,26
6,12,0.48,90,0.0888,11.359,5.67951,26
6,12,0.48,90,0.0936,34.0771,9.8372,26
6,12,0.48,90,0.0984,70.9939,14.1988,26
6,12,0.48,90,0.1032,110.75,17.7343,26
6,12,0.48,90,0.108,173.225,22.1792,26
6,12,0.48,90,0.1128,232.86,25.7151,26
6,12,0.48,90,0.1176,335.091,30.8476,26
6,12,0.48,90,0.1224,414.604,34.3129,26
6,12,0.48,90,0.1272,479.919,36.9168,26
