Z,A,E0,ThetaDeg,nu,cross,error,dataSet
6,12,0.4,71.5,0.01,0.0912907,0.0527067,26
6,12,0.4,71.5,0.014,0.121721,0.0608605,26
6,12,0.4,71.5,0.018,0.152151,0.0680441,26
6,12,0.4,71.5,0.022,0.486884,0.121721,26
6,12,0.4,71.5,0.026,0.730326,0.149077,26
6,12,0.4,71.5,0.03,0.791186,0.155164,26
6,12,0.4,71.5,0.034,1.12592,0.1851,26
6,12,0.4,71.5,0.038,1.0042,0.174808,26
6,12,0.4,71.5,0.042,2.0084,0.247216,26
6,12,0.4,71.5,0.046,2.3127,0.265285,26
6,12,0.4,71.5,0.05,3.13431,0.308833,26
6,12,0.4,71.5,0.054,3.40819,0.322043,26
6,12,0.4,71.5,0.058,3.16474,0.310329,26
6,12,0.4,71.5,0.062,3.2256,0.313298,26
6,12,0.4,71.5,0.066,4.9297,0.387314,26
6,12,0.4,71.5,0.07,4.53411,0.371448,26
6,12,0.4,71.5,0.074,5.38615,0.404848,26
6,12,0.4,71.5,0.078,6.45121,0.443071,26
6,12,0.4,71.5,0.082,6.51207,0.445156,26
6,12,0.4,71.5,0.086,5.81217,0.420554,26
6,12,0.4,71.5,0.09,6.05562,0.429271,26
6,12,0.4,71.5,0.094,7.02938,0.4625,26
6,12,0.4,71.5,0.098,6.05562,0.429271,26
6,12,0.4,71.5,0.102,7.05981,0.4635,26
6,12,0.4,71.5,0.106,6.81637,0.455438,26
6,12,0.4,71.5,0.11,5.9339,0.424935,26
6,12,0.4,71.5,0.114,5.78174,0.419452,26
6,12,0.4,71.5,0.118,7.12068,0.465493,26
6,12,0.4,71.5,0.122,6.08605,0.430349,26
6,12,0.4,71.5,0.126,6.14691,0.432495,26
6,12,0.4,71.5,0.13,5.5383,0.410526,26
6,12,0.4,71.5,0.134,4.80798,0.382502,26
6,12,0.4,71.5,0.138,5.20357,0.397927,26
6,12,0.4,71.5,0.142,4.77755,0.38129,26
6,12,0.4,71.5,0.146,4.19937,0.357474,26
6,12,0.4,71.5,0.15,4.26023,0.360055,26
6,12,0.4,71.5,0.154,3.71249,0.336113,26
6,12,0.4,71.5,0.158,3.49948,0.326328,26
6,12,0.4,71.5,0.162,3.43862,0.323478,26
6,12,0.4,71.5,0.166,3.04302,0.304302,26
6,12,0.4,71.5,0.17,2.73872,0.288687,26
6,12,0.4,71.5,0.174,2.52571,0.277233,26
6,12,0.4,71.5,0.178,2.40399,0.27047,26
6,12,0.4,71.5,0.182,2.3127,0.265285,26
6,12,0.4,71.5,0.186,2.16055,0.25641,26
6,12,0.4,71.5,0.19,2.13012,0.254598,26
6,12,0.4,71.5,0.194,1.79538,0.233739,26
6,12,0.4,71.5,0.198,1.46065,0.210827,26
6,12,0.4,71.5,0.202,1.67366,0.225677,26
6,12,0.4,71.5,0.206,1.79538,0.233739,26
6,12,0.4,71.5,0.21,2.0084,0.247216,26
6,12,0.4,71.5,0.214,1.49108,0.213012,26
6,12,0.4,71.5,0.218,1.3085,0.199544,26
6,12,0.4,71.5,0.222,1.46065,0.210827,26
6,12,0.4,71.5,0.226,1.21721,0.192458,26
6,12,0.4,71.5,0.23,1.27807,0.19721,26
6,12,0.4,71.5,0.234,1.46065,0.210827,26
6,12,0.4,71.5,0.238,1.43022,0.208619,26
6,12,0.4,71.5,0.242,1.88667,0.239608,26
6,12,0.4,71.5,0.246,1.76495,0.23175,26
6,12,0.4,71.5,0.25,1.33893,0.201851,26
6,12,0.4,71.5,0.254,1.55194,0.217315,26
6,12,0.4,71.5,0.258,1.58237,0.219436,26
6,12,0.4,71.5,0.262,1.6128,0.221535,26
6,12,0.4,71.5,0.266,1.24764,0.194849,26
6,12,0.4,71.5,0.27,1.64323,0.223616,26
6,12,0.4,71.5,0.274,1.73452,0.229743,26
6,12,0.4,71.5,0.278,1.9171,0.241533,26
6,12,0.4,71.5,0.282,1.85624,0.237668,26
6,12,0.4,71.5,0.286,1.76495,0.23175,26
6,12,0.4,71.5,0.29,2.03883,0.249082,26
6,12,0.4,71.5,0.294,2.13012,0.254598,26
6,12,0.4,71.5,0.298,2.25184,0.261771,26
6,12,0.4,71.5,0.302,1.76495,0.23175,26
6,12,0.4,71.5,0.306,1.9171,0.241533,26
6,12,0.4,71.5,0.31,2.34313,0.267024,26
6,12,0.4,71.5,0.314,2.34313,0.267024,26
6,12,0.4,71.5,0.318,2.25184,0.261771,26
6,12,0.4,71.5,0.322,3.40819,0.322043,26
6,12,0.4,71.5,0.326,3.04302,0.304302,26
6,12,0.4,71.5,0.33,2.98216,0.301244,26
6,12,0.4,71.5,0.334,3.6212,0.331955,26
6,12,0.4,71.5,0.338,2.98216,0.301244,26
6,12,0.4,71.5,0.342,3.40819,0.322043,26
6,12,0.4,71.5,0.346,3.89507,0.344279,26
6,12,0.4,71.5,0.35,4.10808,0.353567,26
6,12,0.4,71.5,0.354,4.07765,0.352255,26
6,12,0.4,71.5,0.358,4.35152,0.363893,26
6,12,0.4,71.5,0.362,4.04722,0.350939,26
6,12,0.4,71.5,0.366,0.0912907,0.0527067,26
6,12,0.56,163.8,0.21,0.0847782,0.0847782,26
6,12,0.56,163.8,0.2492,0.169556,0.119894,26
6,12,0.56,163.8,0.2604,0.254334,0.14684,26
6,12,0.56,163.8,0.266,0.169556,0.119894,26
6,12,0.56,163.8,0.2716,0.0847782,0.0847782,26
6,12,0.56,163.8,0.2772,0.169556,0.119894,26
6,12,0.56,163.8,0.2828,0.0847782,0.0847782,26
6,12,0.56,163.8,0.2884,0.169556,0.119894,26
6,12,0.56,163.8,0.2996,0.169556,0.119894,26
6,12,0.56,163.8,0.3052,0.0847782,0.0847782,26
6,12,0.56,163.8,0.3108,0.339113,0.169556,26
6,12,0.56,163.8,0.3164,0.254334,0.14684,26
6,12,0.56,163.8,0.322,0.254334,0.14684,26
6,12,0.56,163.8,0.3276,0.0847782,0.0847782,26
6,12,0.56,163.8,0.3332,0.593447,0.224302,26
6,12,0.56,163.8,0.3388,0.169556,0.119894,26
6,12,0.56,163.8,0.3444,0.0847782,0.0847782,26
6,12,0.56,163.8,0.35,0.254334,0.14684,26
6,12,0.56,163.8,0.3556,0.254334,0.14684,26
6,12,0.56,163.8,0.3612,0.0847782,0.0847782,26
6,12,0.56,163.8,0.3668,0.339113,0.169556,26
6,12,0.56,163.8,0.3724,0.169556,0.119894,26
6,12,0.56,163.8,0.378,0.169556,0.119894,26
6,12,0.56,163.8,0.3836,0.169556,0.119894,26
6,12,0.56,163.8,0.3892,0.254334,0.14684,26
6,12,0.56,163.8,0.3948,0.254334,0.14684,26
6,12,0.56,163.8,0.4004,0.339113,0.169556,26
6,12,0.56,163.8,0.406,0.339113,0.169556,26
6,12,0.56,163.8,0.4116,0.254334,0.14684,26
6,12,0.56,163.8,0.4172,0.169556,0.119894,26
6,12,0.56,163.8,0.4228,0.0847782,0.0847782,26
6,12,0.56,163.8,0.4284,0.423891,0.18957,26
6,12,0.56,163.8,0.434,0.0847782,0.0847782,26
6,12,0.56,163.8,0.4396,0.254334,0.14684,26
6,12,0.56,163.8,0.4452,0.339113,0.169556,26
6,12,0.56,163.8,0.4508,0.678225,0.239789,26
6,12,0.56,163.8,0.4564,0.847782,0.268092,26
6,12,0.56,163.8,0.462,0.423891,0.18957,26
6,12,0.56,163.8,0.4676,0.254334,0.14684,26
6,12,0.56,163.8,0.4732,0.423891,0.18957,26
6,12,0.56,163.8,0.4788,0.339113,0.169556,26
6,12,0.56,163.8,0.4844,0.423891,0.18957,26
6,12,0.56,163.8,0.49,0.508669,0.207663,26
6,12,0.56,163.8,0.4956,0.508669,0.207663,26
6,12,0.56,163.8,0.5012,0.508669,0.207663,26
6,12,0.56,163.8,0.5068,0.339113,0.169556,26
6,12,0.56,163.8,0.5124,0.593447,0.224302,26
6,12,0.56,163.8,0.518,0.423891,0.18957,26
6,12,0.56,163.8,0.5236,0.508669,0.207663,26
6,12,0.56,163.8,0.5292,0.0847782,0.0847782,26
6,12,0.56,163.8,0.5348,0.593447,0.224302,26
6,12,0.56,163.8,0.5404,0.169556,0.119894,26
6,12,0.56,163.8,0.546,0.254334,0.14684,26
6,12,0.24,156.667,0.0108,0.166357,0.117632,26
6,12,0.24,156.667,0.0156,0.0831786,0.0831786,26
6,12,0.24,156.667,0.0204,0.249536,0.14407,26
6,12,0.24,156.667,0.0228,0.0831786,0.0831786,26
6,12,0.24,156.667,0.0252,0.0831786,0.0831786,26
6,12,0.24,156.667,0.0276,0.499072,0.203745,26
6,12,0.24,156.667,0.03,0.249536,0.14407,26
6,12,0.24,156.667,0.0324,0.499072,0.203745,26
6,12,0.24,156.667,0.0348,0.415893,0.185993,26
6,12,0.24,156.667,0.0372,0.831786,0.263034,26
6,12,0.24,156.667,0.0396,0.415893,0.185993,26
6,12,0.24,156.667,0.042,0.831786,0.263034,26
6,12,0.24,156.667,0.0444,0.914964,0.275872,26
6,12,0.24,156.667,0.0468,0.665429,0.235265,26
6,12,0.24,156.667,0.0492,0.998143,0.288139,26
6,12,0.24,156.667,0.0516,1.1645,0.311226,26
6,12,0.24,156.667,0.054,0.998143,0.288139,26
6,12,0.24,156.667,0.0564,1.24768,0.322149,26
6,12,0.24,156.667,0.0588,1.66357,0.371986,26
6,12,0.24,156.667,0.0612,1.91311,0.39891,26
6,12,0.24,156.667,0.0636,1.99629,0.40749,26
6,12,0.24,156.667,0.066,1.66357,0.371986,26
6,12,0.24,156.667,0.0684,1.08132,0.299905,26
6,12,0.24,156.667,0.0708,1.99629,0.40749,26
6,12,0.24,156.667,0.0732,1.33086,0.332714,26
6,12,0.24,156.667,0.0756,1.74675,0.381172,26
6,12,0.24,156.667,0.078,1.58039,0.362567,26
6,12,0.24,156.667,0.0804,2.49536,0.455588,26
6,12,0.24,156.667,0.0828,1.1645,0.311226,26
6,12,0.24,156.667,0.0852,1.91311,0.39891,26
6,12,0.24,156.667,0.0876,2.41218,0.44793,26
6,12,0.24,156.667,0.09,2.74489,0.477825,26
6,12,0.24,156.667,0.0924,1.49721,0.352897,26
6,12,0.24,156.667,0.0948,2.24582,0.432209,26
6,12,0.24,156.667,0.0972,1.49721,0.352897,26
6,12,0.24,156.667,0.0996,1.41404,0.342954,26
6,12,0.24,156.667,0.102,1.74675,0.381172,26
6,12,0.24,156.667,0.1044,1.58039,0.362567,26
6,12,0.24,156.667,0.1068,1.49721,0.352897,26
6,12,0.24,156.667,0.1092,2.329,0.44014,26
6,12,0.24,156.667,0.1116,1.82993,0.390142,26
6,12,0.24,156.667,0.114,1.58039,0.362567,26
6,12,0.24,156.667,0.1164,1.58039,0.362567,26
6,12,0.24,156.667,0.1188,0.998143,0.288139,26
6,12,0.24,156.667,0.1212,1.58039,0.362567,26
6,12,0.24,156.667,0.1236,1.33086,0.332714,26
6,12,0.24,156.667,0.126,1.41404,0.342954,26
6,12,0.24,156.667,0.1284,0.914964,0.275872,26
6,12,0.24,156.667,0.1308,0.748607,0.249536,26
6,12,0.24,156.667,0.1332,1.33086,0.332714,26
6,12,0.24,156.667,0.1356,1.1645,0.311226,26
6,12,0.24,156.667,0.138,1.33086,0.332714,26
6,12,0.24,156.667,0.1404,0.831786,0.263034,26
6,12,0.24,156.667,0.1428,1.41404,0.342954,26
6,12,0.24,156.667,0.1452,0.831786,0.263034,26
6,12,0.24,156.667,0.1476,0.499072,0.203745,26
6,12,0.24,156.667,0.15,0.499072,0.203745,26
6,12,0.24,156.667,0.1524,0.58225,0.22007,26
6,12,0.24,156.667,0.1548,0.665429,0.235265,26
6,12,0.24,156.667,0.1572,0.58225,0.22007,26
6,12,0.24,156.667,0.1596,0.58225,0.22007,26
6,12,0.24,156.667,0.162,0.415893,0.185993,26
6,12,0.24,156.667,0.1644,0.332714,0.166357,26
6,12,0.24,156.667,0.1668,0.332714,0.166357,26
6,12,0.24,156.667,0.1692,0.914964,0.275872,26
6,12,0.24,156.667,0.1716,0.415893,0.185993,26
6,12,0.24,156.667,0.174,0.249536,0.14407,26
6,12,0.24,156.667,0.1764,0.249536,0.14407,26
6,12,0.24,156.667,0.1788,0.665429,0.235265,26
6,12,0.24,156.667,0.1812,0.58225,0.22007,26
6,12,0.24,156.667,0.1836,0.58225,0.22007,26
6,12,0.24,156.667,0.186,0.415893,0.185993,26
6,12,0.24,156.667,0.1884,0.499072,0.203745,26
6,12,0.24,156.667,0.1908,0.665429,0.235265,26
6,12,0.24,156.667,0.1932,0.499072,0.203745,26
6,12,0.24,156.667,0.1956,0.499072,0.203745,26
6,12,0.24,156.667,0.198,0.499072,0.203745,26
6,12,0.24,156.667,0.2004,0.415893,0.185993,26
6,12,0.24,156.667,0.2028,0.665429,0.235265,26
6,12,0.24,156.667,0.2052,0.914964,0.275872,26
6,12,0.24,156.667,0.2076,0.665429,0.235265,26
6,12,0.24,156.667,0.21,0.58225,0.22007,26
6,12,0.24,156.667,0.2124,0.332714,0.166357,26
6,12,0.24,156.667,0.2148,0.499072,0.203745,26
6,12,0.24,156.667,0.2172,0.665429,0.235265,26
6,12,0.24,77.3333,0.0012,1.01302,0.18495,26
6,12,0.24,77.3333,0.0036,2.49877,0.290476,26
6,12,0.24,77.3333,0.006,3.61309,0.34929,26
6,12,0.24,77.3333,0.0084,5.53782,0.432431,26
6,12,0.24,77.3333,0.0108,7.15864,0.491657,26
6,12,0.24,77.3333,0.0132,8.40803,0.532837,26
6,12,0.24,77.3333,0.0156,9.99508,0.580952,26
6,12,0.24,77.3333,0.018,10.738,0.602155,26
6,12,0.24,77.3333,0.0204,11.6834,0.628106,26
6,12,0.24,77.3333,0.0228,14.0134,0.68789,26
6,12,0.24,77.3333,0.0252,14.1484,0.691197,26
6,12,0.24,77.3333,0.0276,14.4186,0.697764,26
6,12,0.24,77.3333,0.03,15.6004,0.725798,26
6,12,0.24,77.3333,0.0324,17.694,0.772966,26
6,12,0.24,77.3333,0.0348,17.6265,0.771489,26
6,12,0.24,77.3333,0.0372,18.0317,0.780307,26
6,12,0.24,77.3333,0.0396,16.7485,0.752031,26
6,12,0.24,77.3333,0.042,19.4161,0.809708,26
6,12,0.24,77.3333,0.0444,18.4706,0.789748,26
6,12,0.24,77.3333,0.0468,19.2473,0.80618,26
6,12,0.24,77.3333,0.0492,18.0317,0.780307,26
6,12,0.24,77.3333,0.0516,18.3356,0.786855,26
6,12,0.24,77.3333,0.054,19.1798,0.804765,26
6,12,0.24,77.3333,0.0564,17.7615,0.77444,26
6,12,0.24,77.3333,0.0588,18.5719,0.79191,26
6,12,0.24,77.3333,0.0612,17.7615,0.77444,26
6,12,0.24,77.3333,0.0636,17.9304,0.778112,26
6,12,0.24,77.3333,0.066,15.9719,0.734387,26
6,12,0.24,77.3333,0.0684,15.4991,0.723438,26
6,12,0.24,77.3333,0.0708,14.5537,0.701025,26
6,12,0.24,77.3333,0.0732,14.216,0.692844,26
6,12,0.24,77.3333,0.0756,13.338,0.671109,26
6,12,0.24,77.3333,0.078,13.1354,0.665993,26
6,12,0.24,77.3333,0.0804,12.1899,0.641576,26
6,12,0.24,77.3333,0.0828,11.4808,0.622636,26
6,12,0.24,77.3333,0.0852,9.52234,0.567047,26
6,12,0.24,77.3333,0.0876,9.45481,0.565033,26
6,12,0.24,77.3333,0.09,9.38727,0.563011,26
6,12,0.24,77.3333,0.0924,7.73268,0.51099,26
6,12,0.24,77.3333,0.0948,7.36124,0.498566,26
6,12,0.24,77.3333,0.0972,6.382,0.464222,26
6,12,0.24,77.3333,0.0996,6.31446,0.461759,26
6,12,0.24,77.3333,0.102,5.36898,0.425788,26
6,12,0.24,77.3333,0.1044,4.93001,0.40801,26
6,12,0.24,77.3333,0.1068,3.95076,0.365248,26
6,12,0.24,77.3333,0.1092,4.45727,0.387955,26
6,12,0.24,77.3333,0.1116,3.34295,0.335979,26
6,12,0.24,77.3333,0.114,2.73514,0.303905,26
6,12,0.24,77.3333,0.1164,3.00528,0.318559,26
6,12,0.24,77.3333,0.1188,3.00528,0.318559,26
6,12,0.24,77.3333,0.1212,1.99226,0.259371,26
6,12,0.24,77.3333,0.1236,2.19487,0.27224,26
6,12,0.24,77.3333,0.126,2.70137,0.302023,26
6,12,0.24,77.3333,0.1284,1.72213,0.241146,26
6,12,0.24,77.3333,0.1308,1.78966,0.245829,26
6,12,0.24,77.3333,0.1332,1.58706,0.231496,26
6,12,0.24,77.3333,0.1356,1.68836,0.23877,26
6,12,0.24,77.3333,0.138,1.51952,0.226517,26
6,12,0.24,77.3333,0.1404,1.82343,0.248137,26
6,12,0.24,77.3333,0.1428,1.21562,0.202603,26
6,12,0.24,77.3333,0.1452,1.62082,0.233946,26
6,12,0.24,77.3333,0.1476,1.9585,0.257163,26
6,12,0.24,77.3333,0.15,1.55329,0.22902,26
6,12,0.24,77.3333,0.1524,1.28315,0.208155,26
6,12,0.24,77.3333,0.1548,1.38445,0.216215,26
6,12,0.24,77.3333,0.1572,1.38445,0.216215,26
6,12,0.24,77.3333,0.1596,1.45199,0.221426,26
6,12,0.24,77.3333,0.162,1.48576,0.223986,26
6,12,0.24,77.3333,0.1644,1.08055,0.191016,26
6,12,0.24,77.3333,0.1668,1.48576,0.223986,26
6,12,0.24,77.3333,0.1692,1.45199,0.221426,26
6,12,0.24,77.3333,0.1716,1.21562,0.202603,26
6,12,0.24,77.3333,0.174,1.48576,0.223986,26
6,12,0.24,77.3333,0.1764,1.55329,0.22902,26
6,12,0.24,77.3333,0.1788,1.65459,0.23637,26
6,12,0.24,77.3333,0.1812,1.68836,0.23877,26
6,12,0.24,77.3333,0.1836,1.55329,0.22902,26
6,12,0.24,77.3333,0.186,0.877946,0.172179,26
6,12,0.24,77.3333,0.1884,0.101302,0.0584865,26
6,12,0.16,176.0,0.0008,0.387739,0.387739,26
6,12,0.16,176.0,0.004,0.387739,0.387739,26
6,12,0.16,176.0,0.0056,0.387739,0.387739,26
6,12,0.16,176.0,0.0072,0.775477,0.548345,26
6,12,0.16,176.0,0.0088,0.775477,0.548345,26
6,12,0.16,176.0,0.0104,0.775477,0.548345,26
6,12,0.16,176.0,0.012,1.16322,0.671583,26
6,12,0.16,176.0,0.0136,2.32643,0.949762,26
6,12,0.16,176.0,0.0152,1.16322,0.671583,26
6,12,0.16,176.0,0.0168,2.32643,0.949762,26
6,12,0.16,176.0,0.0184,1.55095,0.775477,26
6,12,0.16,176.0,0.02,2.32643,0.949762,26
6,12,0.16,176.0,0.0216,3.10191,1.09669,26
6,12,0.16,176.0,0.0232,1.93869,0.86701,26
6,12,0.16,176.0,0.0248,3.10191,1.09669,26
6,12,0.16,176.0,0.0264,2.32643,0.949762,26
6,12,0.16,176.0,0.028,2.71417,1.02586,26
6,12,0.16,176.0,0.0296,1.55095,0.775477,26
6,12,0.16,176.0,0.0312,1.55095,0.775477,26
6,12,0.16,176.0,0.0328,3.48965,1.16322,26
6,12,0.16,176.0,0.0344,4.65286,1.34317,26
6,12,0.16,176.0,0.036,1.55095,0.775477,26
6,12,0.16,176.0,0.0376,4.65286,1.34317,26
6,12,0.16,176.0,0.0392,5.0406,1.39801,26
6,12,0.16,176.0,0.0408,2.71417,1.02586,26
6,12,0.16,176.0,0.0424,3.48965,1.16322,26
6,12,0.16,176.0,0.044,4.65286,1.34317,26
6,12,0.16,176.0,0.0456,4.26512,1.28598,26
6,12,0.16,176.0,0.0472,2.71417,1.02586,26
6,12,0.16,176.0,0.0488,3.87739,1.22614,26
6,12,0.16,176.0,0.0504,2.32643,0.949762,26
6,12,0.16,176.0,0.052,1.16322,0.671583,26
6,12,0.16,176.0,0.0536,3.10191,1.09669,26
6,12,0.16,176.0,0.0552,2.71417,1.02586,26
6,12,0.16,176.0,0.0568,1.55095,0.775477,26
6,12,0.16,176.0,0.0584,3.48965,1.16322,26
6,12,0.16,176.0,0.06,1.16322,0.671583,26
6,12,0.16,176.0,0.0616,3.10191,1.09669,26
6,12,0.16,176.0,0.0632,2.71417,1.02586,26
6,12,0.16,176.0,0.0648,5.42834,1.45078,26
6,12,0.16,176.0,0.0664,2.32643,0.949762,26
6,12,0.16,176.0,0.068,3.10191,1.09669,26
6,12,0.16,176.0,0.0696,2.71417,1.02586,26
6,12,0.16,176.0,0.0712,1.55095,0.775477,26
6,12,0.16,176.0,0.0728,2.32643,0.949762,26
6,12,0.16,176.0,0.0744,2.71417,1.02586,26
6,12,0.16,176.0,0.076,2.32643,0.949762,26
6,12,0.16,176.0,0.0776,1.55095,0.775477,26
6,12,0.16,176.0,0.0792,1.93869,0.86701,26
6,12,0.16,176.0,0.0808,0.775477,0.548345,26
6,12,0.16,176.0,0.0824,1.16322,0.671583,26
6,12,0.16,176.0,0.084,0.387739,0.387739,26
6,12,0.16,176.0,0.0856,0.775477,0.548345,26
6,12,0.16,176.0,0.0872,1.16322,0.671583,26
6,12,0.16,176.0,0.0888,1.16322,0.671583,26
6,12,0.16,176.0,0.0904,1.16322,0.671583,26
6,12,0.16,176.0,0.092,0.775477,0.548345,26
6,12,0.16,176.0,0.0936,2.32643,0.949762,26
6,12,0.16,176.0,0.0952,0.387739,0.387739,26
6,12,0.16,176.0,0.0968,1.93869,0.86701,26
6,12,0.16,176.0,0.0984,0.387739,0.387739,26
6,12,0.16,176.0,0.1,0.775477,0.548345,26
6,12,0.16,176.0,0.1016,0.387739,0.387739,26
6,12,0.16,176.0,0.1032,0.387739,0.387739,26
6,12,0.16,176.0,0.1048,0.387739,0.387739,26
6,12,0.16,176.0,0.1064,0.387739,0.387739,26
6,12,0.16,176.0,0.108,0.775477,0.548345,26
6,12,0.16,176.0,0.1096,0.387739,0.387739,26
6,12,0.16,176.0,0.1112,0.775477,0.548345,26
6,12,0.16,176.0,0.1144,0.387739,0.387739,26
6,12,0.16,176.0,0.116,0.775477,0.548345,26
6,12,0.16,176.0,0.1176,0.387739,0.387739,26
6,12,0.16,176.0,0.1224,1.16322,0.671583,26
6,12,0.16,176.0,0.124,0.775477,0.548345,26
6,12,0.16,176.0,0.1256,1.16322,0.671583,26
6,12,0.16,176.0,0.1272,0.387739,0.387739,26
6,12,0.16,176.0,0.1288,0.387739,0.387739,26
6,12,0.62,130.5,0.1829,0.0318984,0.0318984,26
6,12,0.62,130.5,0.2077,0.0318984,0.0318984,26
6,12,0.62,130.5,0.2449,0.0318984,0.0318984,26
6,12,0.62,130.5,0.2573,0.0956953,0.0552497,26
6,12,0.62,130.5,0.2759,0.0956953,0.0552497,26
6,12,0.62,130.5,0.2821,0.0318984,0.0318984,26
6,12,0.62,130.5,0.2883,0.0956953,0.0552497,26
6,12,0.62,130.5,0.2945,0.0956953,0.0552497,26
6,12,0.62,130.5,0.3007,0.159492,0.0713271,26
6,12,0.62,130.5,0.3069,0.191391,0.0781349,26
6,12,0.62,130.5,0.3131,0.255187,0.0902224,26
6,12,0.62,130.5,0.3193,0.255187,0.0902224,26
6,12,0.62,130.5,0.3255,0.0956953,0.0552497,26
6,12,0.62,130.5,0.3317,0.0956953,0.0552497,26
6,12,0.62,130.5,0.3379,0.0956953,0.0552497,26
6,12,0.62,130.5,0.3441,0.0956953,0.0552497,26
6,12,0.62,130.5,0.3503,0.159492,0.0713271,26
6,12,0.62,130.5,0.3565,0.287086,0.0956953,26
6,12,0.62,130.5,0.3627,0.318984,0.100872,26
6,12,0.62,130.5,0.3689,0.127594,0.0637969,26
6,12,0.62,130.5,0.3751,0.127594,0.0637969,26
6,12,0.62,130.5,0.3813,0.127594,0.0637969,26
6,12,0.62,130.5,0.3875,0.159492,0.0713271,26
6,12,0.62,130.5,0.3937,0.287086,0.0956953,26
6,12,0.62,130.5,0.3999,0.318984,0.100872,26
6,12,0.62,130.5,0.4061,0.127594,0.0637969,26
6,12,0.62,130.5,0.4123,0.127594,0.0637969,26
6,12,0.62,130.5,0.4185,0.0956953,0.0552497,26
6,12,0.62,130.5,0.4247,0.318984,0.100872,26
6,12,0.62,130.5,0.4309,0.0637969,0.0451112,26
6,12,0.62,130.5,0.4371,0.0956953,0.0552497,26
6,12,0.62,130.5,0.4433,0.0318984,0.0318984,26
6,12,0.62,130.5,0.4495,0.41468,0.115011,26
6,12,0.62,130.5,0.4557,0.191391,0.0781349,26
6,12,0.62,130.5,0.4619,0.191391,0.0781349,26
6,12,0.62,130.5,0.4681,0.350883,0.105795,26
6,12,0.62,130.5,0.4743,0.318984,0.100872,26
6,12,0.62,130.5,0.4805,0.223289,0.0843953,26
6,12,0.62,130.5,0.4867,0.287086,0.0956953,26
6,12,0.62,130.5,0.4929,0.287086,0.0956953,26
6,12,0.62,130.5,0.4991,0.318984,0.100872,26
6,12,0.62,130.5,0.5053,0.382781,0.110499,26
6,12,0.62,130.5,0.5115,0.255187,0.0902224,26
6,12,0.62,130.5,0.5177,0.478476,0.123542,26
6,12,0.62,130.5,0.5239,0.382781,0.110499,26
6,12,0.62,130.5,0.5301,0.637969,0.142654,26
6,12,0.62,130.5,0.5363,0.542273,0.131521,26
6,12,0.62,130.5,0.5425,0.318984,0.100872,26
6,12,0.62,130.5,0.5487,0.41468,0.115011,26
6,12,0.62,130.5,0.5549,0.446578,0.119353,26
6,12,0.62,130.5,0.5611,0.255187,0.0902224,26
6,12,0.62,130.5,0.5673,0.478476,0.123542,26
6,12,0.62,130.5,0.5735,0.574172,0.135334,26
6,12,0.62,130.5,0.5797,0.478476,0.123542,26
6,12,0.62,130.5,0.5859,0.574172,0.135334,26
6,12,0.62,130.5,0.5921,0.446578,0.119353,26
6,12,0.62,130.5,0.5983,0.191391,0.0781349,26
6,12,0.62,130.5,0.6045,0.318984,0.100872,26
6,12,0.62,130.5,0.6107,0.127594,0.0637969,26
6,12,0.56,174.6,0.2548,0.251331,0.251331,26
6,12,0.56,174.6,0.2996,0.251331,0.251331,26
6,12,0.56,174.6,0.3164,0.251331,0.251331,26
6,12,0.56,174.6,0.322,0.502662,0.355436,26
6,12,0.56,174.6,0.3556,0.502662,0.355436,26
6,12,0.56,174.6,0.3836,0.251331,0.251331,26
6,12,0.56,174.6,0.4004,0.502662,0.355436,26
6,12,0.56,174.6,0.4172,0.251331,0.251331,26
6,12,0.56,174.6,0.4228,0.502662,0.355436,26
6,12,0.56,174.6,0.4284,0.753994,0.435318,26
6,12,0.56,174.6,0.4452,0.251331,0.251331,26
6,12,0.56,174.6,0.4508,0.251331,0.251331,26
6,12,0.56,174.6,0.462,0.502662,0.355436,26
6,12,0.56,174.6,0.4788,1.25666,0.561994,26
6,12,0.56,174.6,0.4844,0.251331,0.251331,26
6,12,0.56,174.6,0.49,0.251331,0.251331,26
6,12,0.56,174.6,0.4956,1.00532,0.502662,26
6,12,0.56,174.6,0.5012,0.502662,0.355436,26
6,12,0.56,174.6,0.5068,0.753994,0.435318,26
6,12,0.56,174.6,0.518,0.753994,0.435318,26
6,12,0.56,174.6,0.5236,0.502662,0.355436,26
6,12,0.56,174.6,0.5348,0.502662,0.355436,26
6,12,0.56,174.6,0.546,0.502662,0.355436,26
6,12,0.56,174.6,0.5516,0.251331,0.251331,26
6,12,0.2,138.0,0.001,,,26
6,12,0.2,138.0,0.003,,,26
6,12,0.2,138.0,0.005,,,26
6,12,0.2,138.0,0.007,,,26
6,12,0.2,138.0,0.009,,,26
6,12,0.2,138.0,0.011,,,26
6,12,0.2,138.0,0.013,,,26
6,12,0.2,138.0,0.015,,,26
6,12,0.2,138.0,0.017,,,26
6,12,0.2,138.0,0.019,,,26
6,12,0.2,138.0,0.021,,,26
6,12,0.2,138.0,0.023,,,26
6,12,0.2,138.0,0.025,,,26
6,12,0.2,138.0,0.027,,,26
6,12,0.2,138.0,0.029,,,26
6,12,0.2,138.0,0.031,,,26
6,12,0.2,138.0,0.033,,,26
6,12,0.2,138.0,0.035,,,26
6,12,0.2,138.0,0.037,,,26
6,12,0.2,138.0,0.039,,,26
6,12,0.2,138.0,0.041,,,26
