qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.1,0.01,0.00015,0.0006,1.4375367e-09,3.9527641e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.4375367e-09,3.9527641e-09
0.1,0.01,0.0003,0.00075,1.6135202e-09,4.4198089e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.6135202e-09,4.4198089e-09
0.1,0.01,0.00045,0.0009,1.8100375e-09,4.9399763e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.8100375e-09,4.9399763e-09
0.10001,0.01,0.0006,0.00105,2.029357e-09,5.5190407e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.029357e-09,5.5190407e-09
0.10001,0.01,0.00075,0.0012,2.2739821e-09,6.1633721e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.2739821e-09,6.1633721e-09
0.10001,0.01,0.0009,0.00135,2.5466739e-09,6.8799949e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.5466739e-09,6.8799949e-09
0.10001,0.01,0.00105,0.0015,2.8504756e-09,7.6766507e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.8504756e-09,7.6766507e-09
0.10001,0.01,0.0012,0.00165,3.1887394e-09,8.5618691e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.1887394e-09,8.5618691e-09
0.10002,0.01,0.00135,0.0018,3.5651552e-09,9.5450433e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.5651552e-09,9.5450433e-09
0.10002,0.01,0.0015,0.00195,3.9837819e-09,1.0636514e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.9837819e-09,1.0636514e-08
0.10002,0.01,0.00165,0.0021,4.4490816e-09,1.1847662e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.4490816e-09,1.1847662e-08
0.10003,0.01,0.0018,0.00225,4.9659563e-09,1.3191007e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.9659563e-09,1.3191007e-08
