qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.83425,0.695,0.00015,0.03124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83426,0.695,0.0003,0.03139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83426,0.695,0.00045,0.03154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83427,0.695,0.0006,0.03169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83427,0.695,0.00075,0.03184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83428,0.695,0.0009,0.03199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83429,0.695,0.00105,0.03214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83429,0.695,0.0012,0.03229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8343,0.695,0.00135,0.03244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8343,0.695,0.0015,0.03259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83431,0.695,0.00165,0.03274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83432,0.695,0.0018,0.03289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83432,0.695,0.00195,0.03304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83433,0.695,0.0021,0.03319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83433,0.695,0.00225,0.03334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83434,0.695,0.0024,0.03349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83434,0.695,0.00255,0.03364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83435,0.695,0.0027,0.03379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83436,0.695,0.00285,0.03394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83436,0.695,0.003,0.03409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83437,0.695,0.00315,0.03424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83438,0.695,0.0033,0.03439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83438,0.695,0.00345,0.03454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83439,0.695,0.0036,0.03469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83439,0.695,0.00375,0.03484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8344,0.695,0.0039,0.03499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83441,0.695,0.00405,0.03514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83441,0.695,0.0042,0.03529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83442,0.695,0.00435,0.03544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83443,0.695,0.0045,0.03559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83443,0.695,0.00465,0.03574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83444,0.695,0.0048,0.03589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83445,0.695,0.00495,0.03604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83445,0.695,0.0051,0.03619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83446,0.695,0.00525,0.03634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
